target,meets_target,method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,original_setting_id,source_study,source_folder,source_ram_budget_bytes,router_stored_fields_bytes,stored_fields_with_router_bytes,mean_opened_rows,opened_rows_scan_setting_id,leaf_size,node_budget,exploration,seed,start_depth,candidate_target,reasons,source_setting_ids
0.8,True,branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00462,100,19,1,3000,3,True,True,0.8025,0.21716650007874705,0.247548249672036,655.6981180119692,0.21735449990956113,0.21629200000461424,0.21795799966639606,41821176,143441920,2624.06,19.0,0.0,50.388,0.0,0.0,0.0,main-s00462,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,46048248,2624.06,qwen-quora-d256::main-s00403,2048,512,0,42,,,,
0.8,True,prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256-followup::qwen-quora-d256-followup-s00046,100,19,1,3000,3,True,True,0.8025,0.216500000533415,0.2500104474165709,654.1130980622256,0.2144999980373541,0.21435450253193267,0.2208955011155922,23008964,111624192,2624.06,0.0,0.0,0.0,1.0,0.0,0.0,qwen-quora-d256-followup-s00046,qwen-quora-d256-followup,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256-followup,32000000000,4227072,27236036,2624.06,qwen-quora-d256::main-s00403,,,,,0,0,"[{'kind': 'prefix_depth_zero_at_best_scan', 'source_setting_id': 'main-s00403', 'target': 0.8}]",['main-s00403']
0.9,True,scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00404,100,65,1,3000,3,True,True,0.90083,0.45835400032956386,0.5240062500433851,1379.5371179949143,0.4581040002449299,0.4518334999374929,0.46518750014001853,20917240,122142720,8688.526,0.0,0.0,0.0,0.0,0.0,0.0,main-s00404,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,25144312,8688.526,qwen-quora-d256::main-s00404,,,,,,,,
0.9,True,branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00466,100,65,1,3000,3,True,True,0.90083,0.47358350002468796,0.5399190503794671,1427.4491330106684,0.47312499964391463,0.47243700009858003,0.4753545003950421,41821176,143441920,8688.526,65.0,0.0,167.972,0.0,0.0,0.0,main-s00466,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,46048248,8688.526,qwen-quora-d256::main-s00404,2048,512,0,42,,,,
0.9,True,prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256-followup::qwen-quora-d256-followup-s00047,100,65,1,3000,3,True,True,0.90083,0.49872949966811575,0.5727520992877544,1501.735057838232,0.4986455005564494,0.4936459990858566,0.5060834973846795,23008964,111689728,8688.526,0.0,0.0,0.0,1.0,0.0,0.0,qwen-quora-d256-followup-s00047,qwen-quora-d256-followup,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256-followup,32000000000,4227072,27236036,8688.526,qwen-quora-d256::main-s00404,,,,,0,0,"[{'kind': 'prefix_depth_zero_at_best_scan', 'source_setting_id': 'main-s00404', 'target': 0.9}]",['main-s00404']
0.95,True,scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00405,100,160,1,3000,3,True,True,0.95015,0.9711044999676233,1.0926625006504762,2923.635733010997,0.9716875001686276,0.9651039995333122,0.976458500190347,20917240,122142720,21100.935,0.0,0.0,0.0,0.0,0.0,0.0,main-s00405,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,25144312,21100.935,qwen-quora-d256::main-s00405,,,,,,,,
0.95,True,branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00470,100,160,1,3000,3,True,True,0.95015,1.0030830003415758,1.128354799993758,3021.4975010139824,1.0010835003413376,1.0008334998019563,1.0056665000774956,41821176,143441920,21100.935,160.0,0.0,409.025,0.0,0.0,0.0,main-s00470,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,46048248,21100.935,qwen-quora-d256::main-s00405,2048,512,0,42,,,,
0.95,True,prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256-followup::qwen-quora-d256-followup-s00048,100,160,1,3000,3,True,True,0.95015,1.072021001164103,1.216478850255953,3228.2164850548725,1.0678335002012318,1.0655830010364298,1.0810834992298624,23008964,111689728,21100.935,0.0,0.0,0.0,1.0,0.0,0.0,qwen-quora-d256-followup-s00048,qwen-quora-d256-followup,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256-followup,32000000000,4227072,27236036,21100.935,qwen-quora-d256::main-s00405,,,,,0,0,"[{'kind': 'prefix_depth_zero_at_best_scan', 'source_setting_id': 'main-s00405', 'target': 0.95}]",['main-s00405']
0.99,True,scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00406,100,668,1,3000,3,True,True,0.99003,3.5639369998534676,3.836160449873205,10715.625454991823,3.564687499874708,3.56016650039237,3.5677709997798956,20917240,122142720,86503.784,0.0,0.0,0.0,0.0,0.0,0.0,main-s00406,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,25144312,86503.784,qwen-quora-d256::main-s00406,,,,,,,,
0.99,True,branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256::main-s00475,100,668,1,3000,3,True,True,0.99003,3.7208749999990687,3.994416649857157,11173.495683982765,3.720270499798062,3.7197500000729633,3.722707999713748,41821176,143441920,86503.784,668.0,0.0,1682.026,0.0,0.0,0.0,main-s00475,qwen-quora-d256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256,32000000000,4227072,46048248,86503.784,qwen-quora-d256::main-s00406,2048,8192,0,42,,,,
0.99,True,prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-4096-seed42,qwen-quora-d256-followup::qwen-quora-d256-followup-s00049,100,668,1,3000,3,True,True,0.99003,4.038520999529283,4.437275001328089,12138.153488940588,4.024021500299568,4.006749999462045,4.092396000487497,23008964,111689728,86503.784,0.0,0.0,0.0,1.0,0.0,0.0,qwen-quora-d256-followup-s00049,qwen-quora-d256-followup,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/.worktrees/optima-study/results/prefix-study-2026-09-13/qwen-quora-d256-followup,32000000000,4227072,27236036,86503.784,qwen-quora-d256::main-s00406,,,,,0,0,"[{'kind': 'prefix_depth_zero_at_best_scan', 'source_setting_id': 'main-s00406', 'target': 0.99}]",['main-s00406']
