method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00434,1,65,1,1000,1,True,True,0.801,0.16512499860255048,0.21759345145255793,168.45108201232506,0.16512499860255048,0.16512499860255048,0.16512499860255048,10969392,78790656,357.145,772.162,1823.951,188.001,0.0,0.0,0.0,0,42,8,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00435,1,65,1,1000,1,True,True,0.787,0.12475000039557926,0.13113540153426584,122.31208099547075,0.12475000039557926,0.12475000039557926,0.12475000039557926,10969392,78790656,1161.13,480.45,1117.442,149.391,0.0,0.0,0.0,0,42,32,512,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00557,100,33,1,1000,1,True,True,0.35472,0.0697919986123452,0.08567115110054146,71.3173320509668,0.0697919986123452,0.0697919986123452,0.0697919986123452,10458620,76267520,1725.192,0.0,0.0,0.0,13.253,874.302,3.747,,,,,,16,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00563,100,201,1,1000,1,True,True,0.80013,0.23335450168815441,0.2543372009313316,233.67711700484506,0.23335450168815441,0.23335450168815441,0.23335450168815441,10458620,76267520,26122.829,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00555,100,33,1,1000,1,True,True,0.50089,0.07260399979713839,0.08042115114221815,72.81251597305527,0.07260399979713839,0.07260399979713839,0.07260399979713839,10458620,76267520,4390.982,0.0,0.0,0.0,2.0,66.0,0.0,,,,,,1,261465
branch,1,,main-s00005,1,1,1,1000,1,True,True,1.0,0.16429200150014367,0.45791875127179077,206.90680802727002,0.16429200150014367,0.16429200150014367,0.16429200150014367,10458672,72368128,47.194,25.369,187148.584,20141.515,0.0,0.0,0.0,0,42,32,8192,True,,
prefix,1,,main-s00029,100,1,1,1000,1,True,True,0.82441,1.4945624989195494,1.5435229486683966,1318.7225009569374,1.4945624989195494,1.4945624989195494,1.4945624989195494,10458620,72105984,265632.815,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,1,1
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00113,100,44,1,1000,1,True,True,0.9952,0.7107920009730151,1.6626889499093522,789.9910559790442,0.7107920009730151,0.7107920009730151,0.7107920009730151,10465840,77398016,7551.176,1917.669,193533.57,58740.183,0.0,0.0,0.0,0,42,32,8192,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00081,100,3,1,1000,1,True,True,0.57568,0.13264600056572817,0.2094252977258293,137.6393569735228,0.13264600056572817,0.13264600056572817,0.13264600056572817,10465840,77398016,1517.793,331.907,33475.194,11601.588,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00102,100,23,1,1000,1,True,True,0.95488,0.4166250018897699,0.8655523986817566,446.660946981865,0.4166250018897699,0.4166250018897699,0.4166250018897699,10465840,77398016,12926.14,738.474,73120.004,25281.297,0.0,0.0,0.0,0,42,128,8192,True,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00197,100,23,1,1000,1,True,True,0.95488,0.9509169994998956,1.0199305988862761,947.8669450727466,0.9509169994998956,0.9509169994998956,0.9509169994998956,10458620,74940416,190586.597,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00121,1,2,1,1000,1,True,True,0.333,0.009791499905986711,0.013839249731972808,10.877683002036065,0.009791499905986711,0.009791499905986711,0.009791499905986711,10458620,74940416,409.428,0.0,0.0,0.0,23.02,92.08,9.98,,,,,,32,100
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00214,100,38,1,1000,1,True,True,0.57151,0.3119789998891065,0.5155583499799832,300.3252229245845,0.3119789998891065,0.3119789998891065,0.3119789998891065,10458620,74940416,53958.984,0.0,0.0,0.0,1.107,84.132,3.893,,,,,,4,1000
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00299,100,419,1,1000,1,True,True,0.9889,1.5433545013365801,2.0281860499380855,1498.3860450593056,1.5433545013365801,1.5433545013365801,1.5433545013365801,10587184,80904192,24563.487,6028.312,38975.585,13686.559,0.0,0.0,0.0,0,42,32,8192,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00265,1,326,1,1000,1,True,True,0.99,0.9456460011278978,0.9957961510735913,945.3383689578914,0.9456460011278978,0.9456460011278978,0.9456460011278978,10587184,80904192,167060.878,326.0,0.0,2769.373,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00283,100,68,1,1000,1,True,True,0.80102,0.240332999965176,0.2633413503644988,239.93971998424968,0.240332999965176,0.240332999965176,0.240332999965176,10587184,80904192,35192.908,68.0,0.0,583.331,0.0,0.0,0.0,0,42,2048,8192,False,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00311,1,4,1,1000,1,True,True,0.513,0.019166000129189342,0.023708002117928118,19.593208970036358,0.019166000129189342,0.019166000129189342,0.019166000129189342,10458620,76873728,1469.536,0.0,0.0,0.0,15.02,118.24,1.98,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00322,1,30,1,1000,1,True,True,0.413,0.03804199877777137,0.04702710120909612,39.09265897164005,0.03804199877777137,0.03804199877777137,0.03804199877777137,10458620,76873728,415.012,0.0,0.0,0.0,22.367,1342.02,10.633,,,,,,32,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00323,1,30,1,1000,1,True,True,0.74,0.061103999541956,0.0743423022868228,60.64296101249056,0.061103999541956,0.061103999541956,0.061103999541956,10458620,76873728,9124.284,0.0,0.0,0.0,1.0,60.0,1.0,,,,,,1,1
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00492,100,1398,1,1000,1,True,True,0.99,1.5550630014331546,1.868080652820936,1566.778904023522,1.5550630014331546,1.5550630014331546,1.5550630014331546,10969392,78856192,138324.486,3157.832,4871.793,4557.89,0.0,0.0,0.0,0,42,128,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00439,1,65,1,1000,1,True,True,0.801,0.08666649955557659,0.09583399896655465,86.95686802457203,0.08666649955557659,0.08666649955557659,0.08666649955557659,10969392,78856192,8569.049,65.0,0.0,165.229,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00429,1,7,1,1000,1,True,True,0.508,0.030229499316192232,0.03696105140988948,30.81266104345559,0.030229499316192232,0.030229499316192232,0.030229499316192232,10969392,78856192,182.687,76.893,186.028,25.398,0.0,0.0,0.0,0,42,32,512,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00539,1,860,1,1000,1,True,True,0.545,0.4725204998976551,0.6724250011757249,483.2592329439649,0.4725204998976551,0.4725204998976551,0.4725204998976551,10458620,76251136,3158.774,0.0,0.0,0.0,8.343,14349.96,8.657,,,,,,16,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00514,1,65,1,1000,1,True,True,0.432,0.0717919974704273,0.08408509984292323,72.66857495415024,0.0717919974704273,0.0717919974704273,0.0717919974704273,10458620,76251136,312.099,0.0,0.0,0.0,23.168,3011.84,9.832,,,,,,32,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00601,100,1724,1,1000,1,True,True,0.5822,0.7178329997259425,0.880014549693442,716.9618179905228,0.7178329997259425,0.7178329997259425,0.7178329997259425,10458620,76251136,42945.902,0.0,0.0,0.0,1.187,4092.776,3.813,,,,,,4,10000
branch,1,,main-s00007,1,1,1,1000,1,True,True,1.0,0.121749999379972,0.1837371981309843,132.1925779848243,0.121749999379972,0.121749999379972,0.121749999379972,10458672,71499776,1699.622,13.026,96303.406,10132.04,0.0,0.0,0.0,0,42,2048,8192,False,,
prefix,1,,main-s00020,1,1,1,1000,1,True,True,0.913,1.4411875017685816,1.473323252503178,1256.5486240491737,1.4411875017685816,1.4411875017685816,1.4411875017685816,10458620,71958528,265632.815,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,1,1
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00069,1,33,1,1000,1,True,True,0.985,0.140125001053093,0.18533304955781205,142.8095640258107,0.140125001053093,0.140125001053093,0.140125001053093,10465840,77561856,672.14,402.097,47740.372,4779.589,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00105,100,38,1,1000,1,True,True,0.81057,0.20752100135723595,0.22521010123455198,206.70107399200788,0.20752100135723595,0.20752100135723595,0.20752100135723595,10465840,77561856,1219.581,510.983,57718.036,9154.767,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00052,1,5,1,1000,1,True,True,0.822,0.030958501156419516,0.053675000708608374,33.542930978001095,0.030958501156419516,0.030958501156419516,0.030958501156419516,10465840,77561856,156.613,86.493,10580.347,1107.944,0.0,0.0,0.0,0,42,32,8192,False,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00181,100,9,1,1000,1,True,True,0.57001,0.15095849994395394,0.24571104786446085,156.9645948948164,0.15095849994395394,0.15095849994395394,0.15095849994395394,10458620,74432512,24232.536,0.0,0.0,0.0,1.877,33.786,3.123,,,,,,4,10000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00189,100,15,1,1000,1,True,True,0.90168,0.6425005012715701,0.7168770980570116,641.7240939917974,0.6425005012715701,0.6425005012715701,0.6425005012715701,10458620,74432512,125114.888,0.0,0.0,0.0,2.0,30.0,0.0,,,,,,1,261465
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00210,100,38,1,1000,1,True,True,0.00814,0.027771000532084145,0.04259550023562041,28.067733917851,0.027771000532084145,0.027771000532084145,0.027771000532084145,10458620,74432512,2.897,0.0,0.0,0.0,9.191,698.516,23.809,,,,,,32,1
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00270,1,353,1,1000,1,True,True,0.995,0.6052499993529636,0.7483222505470621,607.40199195061,0.6052499993529636,0.6052499993529636,0.6052499993529636,10587184,81166336,25032.51,1905.3,13663.292,3006.827,0.0,0.0,0.0,0,42,128,8192,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00255,1,125,1,1000,1,True,True,0.862,0.1359590005449718,0.14605450251110597,136.69203800236573,0.1359590005449718,0.1359590005449718,0.1359590005449718,10587184,81166336,954.466,512.0,4049.782,433.035,0.0,0.0,0.0,0,42,32,512,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00297,100,419,1,1000,1,True,True,0.5672,0.20112499987590127,0.2135419999831356,202.17177594531677,0.20112499987590127,0.20112499987590127,0.20112499987590127,10587184,81166336,954.466,512.0,4049.782,433.035,0.0,0.0,0.0,0,42,32,512,True,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00415,100,510,1,1000,1,True,True,0.57702,0.4118544984521577,0.6055160503819933,405.84799412681605,0.4118544984521577,0.4118544984521577,0.4118544984521577,10458620,76333056,48091.35,0.0,0.0,0.0,1.11,1132.2,3.89,,,,,,4,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00402,100,419,1,1000,1,True,True,0.00811,0.2408955006103497,0.3678812498037587,240.91019992920337,0.2408955006103497,0.2408955006103497,0.2408955006103497,10458620,76333056,2.839,0.0,0.0,0.0,9.19,7701.22,23.81,,,,,,32,1
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00343,1,125,1,1000,1,True,True,0.752,0.1244590021087788,0.1942172984854551,125.23670295558986,0.1244590021087788,0.1244590021087788,0.1244590021087788,10458620,76333056,14598.905,0.0,0.0,0.0,1.112,278.0,3.888,,,,,,4,1000
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00497,100,1724,1,1000,1,True,True,0.92988,2.1725000005972106,2.2692955019010697,2161.3858749442443,2.1725000005972106,2.1725000005972106,2.1725000005972106,10969392,79101952,26542.295,8088.021,16844.794,3984.353,0.0,0.0,0.0,0,42,32,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00452,1,860,1,1000,1,True,True,0.987,1.63095800235169,1.9157329988956917,1611.5733580081724,1.63095800235169,1.63095800235169,1.63095800235169,10969392,79101952,3463.769,6831.744,15523.287,1857.475,0.0,0.0,0.0,0,42,8,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00446,1,344,1,1000,1,True,True,0.95,0.7356255009653978,0.9500041478531784,742.9710569776944,0.7356255009653978,0.7356255009653978,0.7356255009653978,10969392,79101952,1568.757,3241.084,7472.998,831.044,0.0,0.0,0.0,0,42,8,8192,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00564,100,201,1,1000,1,True,True,0.80013,0.2536249994591344,0.2803003024382633,254.5028360291326,0.2536249994591344,0.2536249994591344,0.2536249994591344,10458620,76398592,26122.829,0.0,0.0,0.0,2.0,402.0,0.0,,,,,,1,261465
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00544,1,860,1,1000,1,True,True,0.778,0.4052500007674098,0.5084169995825504,402.51162200002,0.4052500007674098,0.4052500007674098,0.4052500007674098,10458620,76398592,23752.978,0.0,0.0,0.0,1.11,1909.2,3.89,,,,,,4,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00585,100,671,1,1000,1,True,True,0.00827,0.3671039994515013,0.5135624993272357,367.7076560452406,0.3671039994515013,0.3671039994515013,0.3671039994515013,10458620,76398592,2.581,0.0,0.0,0.0,9.429,12653.718,23.571,,,,,,32,1
branch,1,,main-s00011,100,1,1,1000,1,True,True,1.0,2.0212294984958135,5.58674615003838,2487.283454986027,2.0212294984958135,2.0212294984958135,2.0212294984958135,10458672,101908480,1094.802,246.422,1536360.446,477153.716,0.0,0.0,0.0,0,42,32,8192,True,,
prefix,1,,main-s00021,1,1,1,1000,1,True,True,0.743,0.3546249990904471,0.6362541491398588,346.6875799713307,0.3546249990904471,0.3546249990904471,0.3546249990904471,10458620,71712768,72775.786,0.0,0.0,0.0,1.0,2.0,4.0,,,,,,4,100
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00084,100,3,1,1000,1,True,True,0.57577,0.11587499830056913,0.22002500172675352,124.40928005889873,0.11587499830056913,0.11587499830056913,0.11587499830056913,10465840,77660160,3570.619,181.47,17883.56,6947.942,0.0,0.0,0.0,0,42,128,8192,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00093,100,15,1,1000,1,True,True,0.86298,0.21006249880883843,0.22454824993474176,203.3955679871724,0.21006249880883843,0.21006249880883843,0.21006249880883843,10465840,77660160,1791.073,487.026,51457.517,13677.782,0.0,0.0,0.0,0,42,32,512,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00104,100,38,1,1000,1,True,True,0.99012,0.9080204999918351,2.1742580005593477,1027.8991849918384,0.9080204999918351,0.9080204999918351,0.9080204999918351,10465840,77660160,2680.159,2792.32,289461.376,77174.472,0.0,0.0,0.0,0,42,8,8192,True,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00191,100,15,1,1000,1,True,True,0.22687,0.043416999687906355,0.08912644825613783,53.31845700129634,0.043416999687906355,0.043416999687906355,0.043416999687906355,10458620,74727424,3291.99,0.0,0.0,0.0,8.493,254.79,8.507,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00221,100,44,1,1000,1,True,True,0.82034,1.0126460001629312,1.1231940996367484,939.6591971199086,1.0126460001629312,1.0126460001629312,1.0126460001629312,10458620,74727424,186219.379,0.0,0.0,0.0,1.0,88.0,1.0,,,,,,1,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00151,1,16,1,1000,1,True,True,0.752,0.13320849939191248,0.24408719946222845,131.9432089694601,0.13320849939191248,0.13320849939191248,0.13320849939191248,10458620,74727424,26572.874,0.0,0.0,0.0,1.11,35.52,3.89,,,,,,4,1000
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00256,1,125,1,1000,1,True,True,0.95,0.291958500383771,0.37645354914275225,297.4291219616134,0.291958500383771,0.291958500383771,0.291958500383771,10587184,81248256,2404.91,1155.078,8931.352,1139.895,0.0,0.0,0.0,0,42,32,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00295,100,213,1,1000,1,True,True,0.9504,0.6688124994980171,0.716304450907046,668.215524918196,0.6688124994980171,0.6688124994980171,0.6688124994980171,10587184,81248256,109362.477,213.0,0.0,1812.873,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00294,100,213,1,1000,1,True,True,0.9504,0.6765829984942684,1.0570271013421007,689.666215905163,0.6765829984942684,0.6765829984942684,0.6765829984942684,10587184,81248256,38843.833,1992.298,12012.317,5750.75,0.0,0.0,0.0,0,42,128,8192,True,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00378,100,68,1,1000,1,True,True,0.45333,0.09462500020163134,0.14350625133374706,96.31678402729449,0.09462500020163134,0.09462500020163134,0.09462500020163134,10458620,76644352,8253.123,0.0,0.0,0.0,1.08,146.88,3.92,,,,,,4,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00377,100,68,1,1000,1,True,True,0.66175,0.15562549924652558,0.18371314854448428,154.14971503196284,0.15562549924652558,0.15562549924652558,0.15562549924652558,10458620,76644352,20004.784,0.0,0.0,0.0,1.0,136.0,1.0,,,,,,1,1
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00404,100,419,1,1000,1,True,True,0.81609,0.7195000016508857,0.8086672984063624,694.2612180027936,0.7195000016508857,0.7195000016508857,0.7195000016508857,10458620,76644352,114429.936,0.0,0.0,0.0,1.0,838.0,1.0,,,,,,1,1
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00455,1,860,1,1000,1,True,True,0.99,1.2997089997952571,1.654691997646296,1304.966577074083,1.2997089997952571,1.2997089997952571,1.2997089997952571,10969392,78954496,14702.686,4980.675,10782.214,2078.731,0.0,0.0,0.0,0,42,32,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00447,1,344,1,1000,1,True,True,0.792,0.21545900017372333,0.2307089998794254,216.47520103579154,0.21545900017372333,0.21545900017372333,0.21545900017372333,10969392,78954496,1248.738,512.0,1184.185,160.188,0.0,0.0,0.0,0,42,32,512,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00475,100,201,1,1000,1,True,True,0.80013,0.2655415009940043,0.29233509940240765,266.1280109859945,0.2655415009940043,0.2655415009940043,0.2655415009940043,10969392,78954496,26122.829,201.0,0.0,505.569,0.0,0.0,0.0,0,42,2048,8192,False,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00604,100,1724,1,1000,1,True,True,0.07708,1.4286875011748634,1.8376850968707004,1459.0455140787526,1.4286875011748634,1.4286875011748634,1.4286875011748634,10458620,76283904,194.983,0.0,0.0,0.0,18.703,64487.944,14.297,,,,,,32,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00504,1,7,1,1000,1,True,True,0.148,0.019499999325489625,0.021794102212879803,19.705556052940665,0.019499999325489625,0.019499999325489625,0.019499999325489625,10458620,76283904,5.687,0.0,0.0,0.0,13.816,193.424,19.184,,,,,,32,1
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00500,1,7,1,1000,1,True,True,0.508,0.02187500285799615,0.02370799847994931,22.039715040591545,0.02187500285799615,0.02187500285799615,0.02187500285799615,10458620,76283904,957.358,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
