case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
1797,100000,branch,ivf,2048,448,1024,1024,0,0,0,0,0.9505999999999999,0.9505999999999999,0.7176664657890797,0.7672119187191129,0.07278995122760534,21956.14,9197824,2113536,65486848,69173248,fits_by_lifetime_peak,True,0.8426891698780103,17.420725371564806
1798,100000,branch,ivf,2048,768,1024,1024,0,0,0,0,0.9808,0.9808,1.1800620704889297,1.252201828174293,0.08710671216249466,37823.57,9197824,2113536,65601536,69271552,fits_by_lifetime_peak,True,1.4013939003145843,18.7559481285549
1799,100000,branch,ivf,2048,384,256,512,0,0,0,0,0.9017000000000002,0.9381999999999999,0.4567077849060297,0.48558816779404873,0.06925173569470644,12504.34,9197824,2113536,65257472,69042176,fits_by_lifetime_peak,True,0.5130588285042785,12.338533622728454
1800,100000,scan,ivf,2048,224,0,0,0,0,0,0,0.8888999999999999,0.8888999999999999,0.3711248282343149,0.40117898024618626,0.0587983475998044,10934.29,4000000,2113536,58933248,62717952,fits_by_lifetime_peak,True,0.3561117718148541,-4.045284841460973
1801,100000,branch,sign,512,128,512,128,0,0,0,0,0.17010000000000003,0.9506,0.25395886041224003,0.41990559548139567,0.009827911853790283,5437.53,7485696,11264,57573376,61095936,fits_by_lifetime_peak,True,0.22454127821673475,-11.583601433615287
1802,100000,branch,sign,2048,640,1024,1024,0,0,0,0,0.9828,0.9828,2.5641669053584337,2.9180714394897223,0.042361216619610786,84378.87,8550656,51272,58834944,62439424,fits_by_lifetime_peak,True,3.0064037128238095,17.246802715580543
1803,100000,keys,ivf,2048,384,0,0,8,0,50000,524288,0.9381999999999999,0.9381999999999999,1.6002918127924204,1.711754547432065,0.06954497657716274,18801.78,4730800,2113536,59965440,63733760,fits_by_lifetime_peak,True,4.421957973144818,176.32197689174868
1804,100000,branch,sign,4096,3072,256,1024,0,0,0,0,0.6487,1.0,0.8761880453675985,1.2970269890502095,0.08133586961776018,25352.39,9931008,103208,60620800,63995904,fits_by_lifetime_peak,True,0.9549136895537051,8.985016926712097
1805,100000,branch,sign,4096,320,2048,128,0,0,0,0,0.8013999999999999,0.8131999999999998,1.3815625570714474,1.77770322188735,0.039489627815783024,34709.77,9931008,103208,60194816,63848448,fits_by_lifetime_peak,True,1.4157222433010528,2.472539955195008
1806,100000,keys,ivf,4096,192,0,0,4,0,10000,524288,0.8103,0.8103,0.278187682852149,0.30518609564751387,0.08249005768448114,4992.93,4298080,4227072,63619072,67371008,fits_by_lifetime_peak,True,0.353418383687062,27.043145858796546
1807,100000,branch,ivf,2048,160,512,512,0,0,0,0,0.8543000000000001,0.8543000000000001,0.2966879401355982,0.3204041626304388,0.051814219914376736,7831.8,9197824,2113536,65503232,69206016,fits_by_lifetime_peak,True,0.3333632811729913,12.361588078245124
1808,100000,branch,ivf,4096,640,2048,512,0,0,0,0,0.9384999999999998,0.9384999999999998,0.6543335039168596,0.6924564717337489,0.12980835046619177,16339.63,12495104,4227072,73007104,76693504,fits_by_lifetime_peak,True,0.7283692106035682,11.31467458773372
1809,100000,branch,sign,512,320,2048,128,0,0,0,0,0.9041999999999999,1.0,1.6116255428642035,2.3533837404102087,0.015017511323094368,40002.34,7485696,11264,57688064,61177856,fits_by_lifetime_peak,True,1.5258247318399971,-5.3238676567337055
1810,100000,scan,ivf,4096,3072,0,0,0,0,0,0,0.9992,0.9992,2.3722080513834953,2.4458575760945678,0.22623796947300434,77410.98,4000000,4227072,64651264,68239360,fits_by_lifetime_peak,True,2.2258403108029983,-6.170105547661975
1811,100000,scan,sign,2048,448,0,0,0,0,0,0,0.9502000000000002,0.9502000000000002,1.9676042720675468,2.402888098731637,0.030153263360261917,69773.38,4000000,51272,54247424,57999360,fits_by_lifetime_peak,True,1.9403500430183682,-1.3851478895469227
