method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,leaf_size,node_budget,prefer_deeper_ties,exploration,seed,start_depth,candidate_target,stop_when_exact
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00563,20,9,1,1000,1,True,True,0.2101,0.013958000636193901,0.02071635099127888,16.384208807721734,0.013958000636193901,0.013958000636193901,0.013958000636193901,10458620,71401472,1155.934,0.0,0.0,0.0,5.439,97.902,11.561,,,,,,16,320,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00562,20,9,1,1000,1,True,True,0.15505,0.010854499123524874,0.016794043767731633,11.494669175590388,0.010854499123524874,0.010854499123524874,0.010854499123524874,10458620,71401472,285.674,0.0,0.0,0.0,3.201,57.618,13.799,,,,,,16,80,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00580,20,14,1,1000,1,True,True,0.65065,0.25397949502803385,0.4855193517869331,263.4273530129576,0.25397949502803385,0.25397949502803385,0.25397949502803385,10458620,71401472,72327.468,0.0,0.0,0.0,1.11,31.08,3.89,,,,,,4,1280,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00573,20,14,1,1000,1,True,True,0.9999,1.4897084984113462,2.1636666497215606,1435.1233509660233,1.4897084984113462,1.4897084984113462,1.4897084984113462,10458620,71401472,405351.139,0.0,0.0,0.0,8.699,221.984,0.301,,,,,,8,0,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00613,30,10,1,1000,1,True,True,0.6315,0.19410400273045525,0.3588791470974684,196.96557507268153,0.19410400273045525,0.19410400273045525,0.19410400273045525,10458620,72073216,56441.145,0.0,0.0,0.0,1.11,22.2,3.89,,,,,,4,1920,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00637,30,15,1,1000,1,True,True,0.1381,0.01316699490416795,0.018166049994761124,13.519260261091404,0.01316699490416795,0.01316699490416795,0.01316699490416795,10458620,72073216,365.582,0.0,0.0,0.0,3.474,104.22,13.526,,,,,,16,120,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00626,30,10,1,1000,1,True,True,0.47983333333333333,0.06793750071665272,0.1524440573120955,83.39374802017119,0.06793750071665272,0.06793750071665272,0.06793750071665272,10458620,72073216,18693.508,0.0,0.0,0.0,27.029,540.58,5.971,,,,,,32,10000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00618,30,10,1,1000,1,True,True,0.2738,0.019479499314911664,0.08379579739994365,32.63214911567047,0.019479499314911664,0.019479499314911664,0.019479499314911664,10458620,72073216,5500.354,0.0,0.0,0.0,7.399,147.98,9.601,,,,,,16,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00645,30,15,1,1000,1,True,True,0.2551,0.028687500162050128,0.04119404038647187,40.08958287886344,0.028687500162050128,0.028687500162050128,0.028687500162050128,10458620,72073216,4993.985,0.0,0.0,0.0,23.117,693.51,9.883,,,,,,32,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00639,30,15,1,1000,1,True,True,0.25616666666666665,0.020874998881481588,0.035275005939183736,32.46161079732701,0.020874998881481588,0.020874998881481588,0.020874998881481588,10458620,72073216,5011.855,0.0,0.0,0.0,7.156,214.68,9.844,,,,,,16,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00682,50,15,1,1000,1,True,True,0.99994,1.5951249952195212,1.7288041439314838,1521.2056229211157,1.5951249952195212,1.5951249952195212,1.5951249952195212,10458620,72253440,455602.448,0.0,0.0,0.0,12.823,359.01,0.177,,,,,,12,0,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00686,50,15,1,1000,1,True,True,0.60106,0.25175050541292876,0.438839311391348,250.29964795976412,0.25175050541292876,0.25175050541292876,0.25175050541292876,10458620,72253440,72660.571,0.0,0.0,0.0,1.096,32.88,3.904,,,,,,4,800,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00661,50,10,1,1000,1,True,True,0.99326,1.0698960031731986,1.1577472891076468,1037.0664606598439,1.0698960031731986,1.0698960031731986,1.0698960031731986,10458620,72253440,305393.404,0.0,0.0,0.0,12.823,239.34,0.177,,,,,,12,0,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00677,50,10,1,1000,1,True,True,0.22494,0.025729495973791927,0.04675419113482326,36.85650395345874,0.025729495973791927,0.025729495973791927,0.025729495973791927,10458620,72253440,4550.35,0.0,0.0,0.0,23.018,460.36,9.982,,,,,,32,800,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00693,50,15,1,1000,1,True,True,0.2266,0.0236249907175079,0.04082740124431435,35.12278205016628,0.0236249907175079,0.0236249907175079,0.0236249907175079,10458620,72253440,5011.855,0.0,0.0,0.0,7.156,214.68,9.844,,,,,,16,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00663,50,10,1,1000,1,True,True,0.57312,0.1926455006469041,0.34270443720743055,183.1842011451954,0.1926455006469041,0.1926455006469041,0.1926455006469041,10458620,72253440,52099.499,0.0,0.0,0.0,1.0,20.0,4.0,,,,,,4,50,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00724,75,10,1,1000,1,True,True,0.13452,0.017625003238208592,0.025502104836050418,19.388833170523867,0.017625003238208592,0.017625003238208592,0.017625003238208592,10458620,72466432,920.909,0.0,0.0,0.0,5.247,104.94,11.753,,,,,,16,300,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00747,75,15,1,1000,1,True,True,0.22470666666666667,0.027041503926739097,0.07122739407350054,45.12469901237637,0.027041503926739097,0.027041503926739097,0.027041503926739097,10458620,72466432,7180.715,0.0,0.0,0.0,7.441,223.23,9.559,,,,,,16,1200,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00723,75,10,1,1000,1,True,True,0.09349333333333333,0.01289549982175231,0.019843444897560392,13.531076940125786,0.01289549982175231,0.01289549982175231,0.01289549982175231,10458620,72466432,285.774,0.0,0.0,0.0,3.047,60.94,13.953,,,,,,16,75,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00719,75,10,1,1000,1,True,True,0.5876133333333333,0.20191699877614155,0.35811936249956483,202.06077132024802,0.20191699877614155,0.20191699877614155,0.20191699877614155,10458620,72466432,55978.373,0.0,0.0,0.0,1.107,22.14,3.893,,,,,,4,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00721,75,10,1,1000,1,True,True,0.5900666666666666,0.2040210019913502,0.3595976057113148,202.6169132150244,0.2040210019913502,0.2040210019913502,0.2040210019913502,10458620,72466432,56441.145,0.0,0.0,0.0,1.11,22.2,3.89,,,,,,4,4800,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00718,75,10,1,1000,1,True,True,0.5591866666666667,0.19531250291038305,0.3454660531133413,188.69596005242784,0.19531250291038305,0.19531250291038305,0.19531250291038305,10458620,72466432,52402.236,0.0,0.0,0.0,1.045,20.9,3.955,,,,,,4,300,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00789,100,15,1,1000,1,True,True,0.9999,1.5961869939928874,1.6481541562825441,1537.005911450251,1.5961869939928874,1.5961869939928874,1.5961869939928874,10458620,72056832,470518.82,0.0,0.0,0.0,8.897,239.46,0.103,,,,,,8,0,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00785,100,10,1,1000,1,True,True,0.20925,0.0318750026053749,0.10106459594680899,45.43967414065264,0.0318750026053749,0.0318750026053749,0.0318750026053749,10458620,72056832,5489.189,0.0,0.0,0.0,23.37,467.4,9.63,,,,,,32,1000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00788,100,10,1,1000,1,True,True,0.40873,0.07833350537111983,0.16504019731655709,93.98861302179284,0.07833350537111983,0.07833350537111983,0.07833350537111983,10458620,72056832,18693.508,0.0,0.0,0.0,27.029,540.58,5.971,,,,,,32,10000,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00804,100,15,1,1000,1,True,True,0.07333,0.021166997612453997,0.027131252863910042,21.658750105416402,0.021166997612453997,0.021166997612453997,0.021166997612453997,10458620,72056832,186.08,0.0,0.0,0.0,18.305,549.15,14.695,,,,,,32,100,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00790,100,15,1,1000,1,True,True,0.9999,1.6052499995566905,1.6592910600593314,1557.1603819262236,1.6052499995566905,1.6052499995566905,1.6052499995566905,10458620,72056832,470518.82,0.0,0.0,0.0,12.897,359.46,0.103,,,,,,12,0,True
prefix,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,refine-s00807,100,15,1,1000,1,True,True,0.2325,0.04387499939184636,0.15329404996009544,66.32659037131816,0.04387499939184636,0.04387499939184636,0.04387499939184636,10458620,72056832,8913.544,0.0,0.0,0.0,23.923,717.69,9.077,,,,,,32,1600,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01166,1,180,1,1000,1,True,True,0.916,0.20304200006648898,0.24376429646508763,189.98421005380806,0.20304200006648898,0.20304200006648898,0.20304200006648898,10458620,77463552,10686.238,0.0,0.0,0.0,27.35,9828.72,5.65,,,,,,32,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01173,1,270,1,1000,1,True,True,0.753,0.12104149209335446,0.15816699306014925,120.48373787547462,0.12104149209335446,0.12104149209335446,0.12104149209335446,10458620,77463552,9205.797,0.0,0.0,0.0,1.047,565.38,3.953,,,,,,4,64,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01168,1,270,1,1000,1,True,True,0.997,0.24687500263098627,0.31734229414723814,230.50961407716386,0.24687500263098627,0.24687500263098627,0.24687500263098627,10458620,77463552,21795.125,0.0,0.0,0.0,10.474,5474.52,2.526,,,,,,12,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01149,1,180,1,1000,1,True,True,0.734,0.09268750000046566,0.12174999574199319,92.49390997865703,0.09268750000046566,0.09268750000046566,0.09268750000046566,10458620,77463552,6361.332,0.0,0.0,0.0,1.0,360.0,4.0,,,,,,4,1,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01116,1,35,1,1000,1,True,True,0.453,0.02289550320710987,0.031683640554547296,23.411825764924288,0.02289550320710987,0.02289550320710987,0.02289550320710987,10458620,77463552,206.568,0.0,0.0,0.0,6.03,422.1,10.97,,,,,,16,64,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01181,1,270,1,1000,1,True,True,0.888,0.20627099729608744,0.2736333022767212,199.48541221674532,0.20627099729608744,0.20627099729608744,0.20627099729608744,10458620,77463552,12688.583,0.0,0.0,0.0,12.256,6618.24,4.744,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01248,2,54,1,1000,1,True,True,0.1555,0.030166993383318186,0.0377142489014659,30.70549722178839,0.030166993383318186,0.030166993383318186,0.030166993383318186,10458620,76890112,11.26,0.0,0.0,0.0,12.247,1322.676,20.753,,,,,,32,2,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01223,2,36,1,1000,1,True,True,0.343,0.02164550096495077,0.028499999461928383,22.305708145722747,0.02164550096495077,0.02164550096495077,0.02164550096495077,10458620,76890112,151.9,0.0,0.0,0.0,4.908,353.376,12.092,,,,,,16,32,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01274,2,208,1,1000,1,True,True,0.8795,0.22227100271265954,0.26813125441549346,219.63204590429086,0.22227100271265954,0.22227100271265954,0.22227100271265954,10458620,76890112,12817.344,0.0,0.0,0.0,29.178,12131.808,3.822,,,,,,32,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01226,2,36,1,1000,1,True,True,0.9025,0.04679199628299102,0.05558305492741056,45.62711779726669,0.04679199628299102,0.04679199628299102,0.04679199628299102,10458620,76890112,3728.593,0.0,0.0,0.0,15.48,1080.936,1.52,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01245,2,54,1,1000,1,True,True,0.438,0.030291004804894328,0.04075209071743302,30.98853833216708,0.030291004804894328,0.030291004804894328,0.030291004804894328,10458620,76890112,347.325,0.0,0.0,0.0,7.039,760.212,9.961,,,,,,16,128,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01293,2,312,1,1000,1,True,True,0.359,0.1744170003803447,0.216914606426144,173.84924794896506,0.1744170003803447,0.1744170003803447,0.1744170003803447,10458620,76890112,643.817,0.0,0.0,0.0,20.057,12515.568,12.943,,,,,,32,128,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01327,3,37,1,1000,1,True,True,0.746,0.030791496101301163,0.03983815549872815,31.54576985980384,0.030791496101301163,0.030791496101301163,0.030791496101301163,10458620,76988416,2182.277,0.0,0.0,0.0,1.732,128.168,3.268,,,,,,4,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01361,3,56,1,1000,1,True,True,0.9346666666666666,0.07958400237839669,0.09429519705008715,78.46690990845673,0.07958400237839669,0.07958400237839669,0.07958400237839669,10458620,76988416,6073.499,0.0,0.0,0.0,31.616,3482.416,1.384,,,,,,32,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01402,3,312,1,1000,1,True,True,0.5106666666666667,0.21274999744491652,0.2602187516458797,215.9829788870411,0.21274999744491652,0.21274999744491652,0.21274999744491652,10458620,76988416,2195.319,0.0,0.0,0.0,24.769,15455.856,8.231,,,,,,32,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01343,3,56,1,1000,1,True,True,0.9346666666666666,0.07487500261049718,0.08746220046305098,73.47286913136486,0.07487500261049718,0.07487500261049718,0.07487500261049718,10458620,76988416,6073.743,0.0,0.0,0.0,23.73,2599.184,1.27,,,,,,24,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01376,3,208,1,1000,1,True,True,0.8716666666666667,0.17481249233242124,0.21727920975536105,175.36370990274008,0.17481249233242124,0.17481249233242124,0.17481249233242124,10458620,76988416,13392.565,0.0,0.0,0.0,13.941,5792.384,3.059,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01321,3,37,1,1000,1,True,True,0.9,0.046020497393328696,0.05271216068649664,45.127496909117326,0.046020497393328696,0.046020497393328696,0.046020497393328696,10458620,76988416,4073.755,0.0,0.0,0.0,11.969,846.634,1.031,,,,,,12,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01439,5,40,1,1000,1,True,True,0.3452,0.026041001547127962,0.03605655874707735,26.66271488124039,0.026041001547127962,0.026041001547127962,0.026041001547127962,10458620,77266944,250.458,0.0,0.0,0.0,6.593,527.44,10.407,,,,,,16,80,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01460,5,60,1,1000,1,True,True,0.3326,0.0320410035783425,0.04396524382173083,32.726341058150865,0.0320410035783425,0.0320410035783425,0.0320410035783425,10458620,77266944,293.448,0.0,0.0,0.0,5.997,719.64,11.003,,,,,,16,80,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01481,5,218,1,1000,1,True,True,0.2834,0.07685399759793654,0.10445804873597808,78.88928714965004,0.07685399759793654,0.07685399759793654,0.07685399759793654,10458620,77266944,409.045,0.0,0.0,0.0,4.509,1965.924,12.491,,,,,,16,80,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01475,5,218,1,1000,1,True,True,0.685,0.1037499969243072,0.13433299318421632,103.77299903484527,0.1037499969243072,0.1037499969243072,0.1037499969243072,10458620,77266944,7747.346,0.0,0.0,0.0,1.072,467.392,3.928,,,,,,4,80,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01509,5,327,1,1000,1,True,True,0.3732,0.20316649897722527,0.2623336498800198,206.67073391086888,0.20316649897722527,0.20316649897722527,0.20316649897722527,10458620,77266944,1238.683,0.0,0.0,0.0,22.621,14794.134,10.379,,,,,,32,320,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01441,5,40,1,1000,1,True,True,0.6944,0.03966600343119353,0.05162710003787652,41.02633797447197,0.03966600343119353,0.03966600343119353,0.03966600343119353,10458620,77266944,1796.62,0.0,0.0,0.0,12.377,990.16,4.623,,,,,,16,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01605,7,335,1,1000,1,True,True,0.697,0.14483350969385356,0.19662704798975028,146.98280501761474,0.14483350969385356,0.14483350969385356,0.14483350969385356,10458620,77512704,11675.949,0.0,0.0,0.0,1.11,743.7,3.89,,,,,,4,448,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01588,7,223,1,1000,1,True,True,0.21314285714285713,0.06795850640628487,0.09281280435970983,71.64419417676982,0.06795850640628487,0.06795850640628487,0.06795850640628487,10458620,77512704,187.82,0.0,0.0,0.0,2.905,1295.63,14.095,,,,,,16,28,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01560,7,65,1,1000,1,True,True,0.6237142857142857,0.04008300311397761,0.05104105221107602,40.23294794023968,0.04008300311397761,0.04008300311397761,0.04008300311397761,10458620,77512704,2609.805,0.0,0.0,0.0,1.025,133.25,3.975,,,,,,4,7,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01551,7,43,1,1000,1,True,True,0.13742857142857143,0.029125003493390977,0.03537914308253675,29.768455744488165,0.029125003493390977,0.029125003493390977,0.029125003493390977,10458620,77512704,29.493,0.0,0.0,0.0,15.731,1352.866,17.269,,,,,,32,7,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01612,7,335,1,1000,1,True,True,0.448,0.1464375018258579,0.1966836454812437,149.69675701286178,0.1464375018258579,0.1464375018258579,0.1464375018258579,10458620,77512704,2257.239,0.0,0.0,0.0,9.047,6061.49,7.953,,,,,,16,1000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01541,7,43,1,1000,1,True,True,0.6331428571428571,0.03114599530817941,0.03904309851350263,31.175387222901918,0.03114599530817941,0.03114599530817941,0.03114599530817941,10458620,77512704,1892.418,0.0,0.0,0.0,1.115,95.89,3.885,,,,,,4,112,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01681,10,68,1,1000,1,True,True,0.2172,0.04522949893726036,0.05654614142258651,45.87995252222754,0.04522949893726036,0.04522949893726036,0.04522949893726036,10458620,76972032,182.776,0.0,0.0,0.0,19.687,2677.432,13.313,,,,,,32,40,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01649,10,45,1,1000,1,True,True,0.6153,0.03195799945387989,0.040624989924253896,32.26756471849512,0.03195799945387989,0.03195799945387989,0.03195799945387989,10458620,76972032,1979.243,0.0,0.0,0.0,1.118,100.62,3.882,,,,,,4,160,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,refine-s01644,10,45,1,1000,1,True,True,0.9009,0.052875009714625776,0.061256250774022185,53.16363796009682,0.052875009714625776,0.052875009714625776,0.052875009714625776,10458620,76972032,5512.543,0.0,0.0,0.0,8.556,706.86,0.444,,,,,,8,0,True
