method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00034,20,13,1,1000,1,True,True,0.9991,1.3357295028981753,1.3833916553267045,1331.3465869796346,1.3357295028981753,1.3357295028981753,1.3357295028981753,8366896,70877184,425572.943,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00024,10,3,1,1000,1,True,True,0.8458,0.3128124990325887,0.35655660431075376,312.0258040144108,0.3128124990325887,0.3128124990325887,0.3128124990325887,8366896,70877184,98710.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00006,2,3,1,1000,1,True,True,0.854,0.30983350006863475,0.35303750300954556,309.1492929524975,0.30983350006863475,0.30983350006863475,0.30983350006863475,8366896,70877184,98710.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00001,1,4,1,1000,1,True,True,0.913,0.40897900180425495,0.46293060295283794,410.1626181000029,0.40897900180425495,0.40897900180425495,0.40897900180425495,8366896,70877184,131552.124,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00036,50,3,1,1000,1,True,True,0.82324,0.32325050051440485,0.3683000028104288,323.86700406641467,0.32325050051440485,0.32325050051440485,0.32325050051440485,8366896,70877184,98710.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00015,3,9,1,1000,1,True,True,0.9913333333333333,0.9220829997502733,0.9912750025250716,938.8375509515754,0.9220829997502733,0.9220829997502733,0.9220829997502733,8366896,70877184,295031.449,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02510,3,70,1,1000,1,True,True,0.95,0.05483299901243299,0.06125415056885685,55.29059701075312,0.05483299901243299,0.05483299901243299,0.05483299901243299,8366896,77545472,9447.94,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02529,20,280,1,1000,1,True,True,0.99005,0.18925000404124148,0.2110503028234234,190.90590520499973,0.18925000404124148,0.18925000404124148,0.18925000404124148,8366896,77545472,37553.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02499,1,180,1,1000,1,True,True,0.99,0.12525000056484714,0.13904309635108802,126.11487181129633,0.12525000056484714,0.12525000056484714,0.12525000056484714,8366896,77545472,24181.137,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02541,100,380,1,1000,1,True,True,0.99,0.2571039985923562,0.2800080033921403,258.45834887149977,0.2571039985923562,0.2571039985923562,0.2571039985923562,8366896,77545472,50864.535,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
