method,clusters,router,setting_id,top_k,probes,repetitions,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,stop_when_exact
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01467,10,8,1,0,42,128,8192,True,3000,3,True,True,0.8089,0.026500005333218724,0.057836047199089066,96.13509436894674,0.02658349694684148,0.026146008167415857,0.026749999960884452,10490416,84492288,1748.493,130.101,3522.598,887.513,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02528,20,98,1,,,,,,3000,3,True,True,0.9502,0.07487500261049718,0.10516815746086648,237.83118784194812,0.07449999975506216,0.07404200005112216,0.07662500138394535,8366896,78069760,13196.612,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02517,5,218,1,,,,,,3000,3,True,True,0.99,0.14641700545325875,0.16287498947349377,441.73404536559246,0.14656250277766958,0.14599999849451706,0.14672950055683032,8366896,78069760,29270.203,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02526,20,24,1,,,,,,3000,3,True,True,0.80445,0.02779198985081166,0.03158299659844488,84.3666207510978,0.02804200630635023,0.02720800694078207,0.028187503630761057,8366896,78069760,3245.004,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02538,100,38,1,,,,,,3000,3,True,True,0.80108,0.04697949771070853,0.053669048065785305,142.43445804459043,0.04704199091065675,0.0466250057797879,0.04720850120065734,8366896,78069760,5139.612,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00106,2,6,1,0,42,128,1024,True,3000,3,True,True,0.966,0.04066700057592243,0.1047152545652352,154.56427811295725,0.04029200499644503,0.038459002098534256,0.04470849671633914,10460464,72040448,777.623,91.855,41771.106,5573.342,0.0,0.0,0.0,,,
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00113,2,9,1,0,42,128,1024,True,3000,3,True,True,0.993,0.05249999958323315,0.1210586509841959,186.03697966318578,0.05250000685919076,0.05143749149283394,0.05312499706633389,10460464,72040448,1034.332,125.13,56820.596,7552.408,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03090,100,38,1,,,,,,3000,3,True,True,0.80108,0.047249995986931026,0.06804410513723268,152.63566086650826,0.04679099947679788,0.046249988372437656,0.04983349208487198,10458620,77135872,5139.612,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02945,3,37,1,,,,,,3000,3,True,True,0.9,0.03312499029561877,0.03746011134353465,100.47511869925074,0.03304099664092064,0.03287500294391066,0.0334584983647801,10458620,77119488,5003.783,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s02273,1,78,1,,,,,,3000,3,True,True,0.99,0.10679099068511277,0.16925209420151077,331.40934706898406,0.10643749556038529,0.10497950279386714,0.10929150448646396,10458620,77512704,26153.499,0.0,0.0,0.0,3.511,494.988,1.489,4,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03105,100,380,1,,,,,,3000,3,True,True,0.99,0.2494369982741773,0.2752500004135072,751.7935159557965,0.24958299763966352,0.2483334974385798,0.2506044984329492,10458620,77201408,50864.535,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02975,5,40,1,,,,,,3000,3,True,True,0.901,0.03529099922161549,0.03979105385951698,106.60808547982015,0.03533301060087979,0.0348330067936331,0.03554200520738959,10458620,77201408,5407.89,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03015,10,243,1,,,,,,3000,3,True,True,0.99,0.16108399722725153,0.17933300114236772,485.51163329102565,0.16204150597332045,0.15829149924684316,0.16275000234600157,10458620,77201408,32612.65,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02521,10,45,1,,,,,,3000,3,True,True,0.9009,0.040166996768675745,0.04537704589893109,121.6605315275956,0.04041699867229909,0.03945900243707001,0.04062500374857336,8366896,77905920,6077.925,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02515,5,40,1,,,,,,3000,3,True,True,0.901,0.03520799509715289,0.03933605112251824,106.45974631188437,0.035041994124185294,0.03493749682093039,0.03558301250450313,8366896,77905920,5407.89,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02520,10,20,1,,,,,,3000,3,True,True,0.801,0.0236249907175079,0.026291992980986834,71.42348880006466,0.023625005269423127,0.023250002413988113,0.023916996724437922,8366896,77905920,2705.636,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02508,3,17,1,,,,,,3000,3,True,True,0.805,0.020540996047202498,0.022790991351939738,62.16136598959565,0.020541003323160112,0.02016699727391824,0.020874998881481588,8366896,77905920,2303.095,0.0,0.0,0.0,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02926,2,208,1,,,,,,3000,3,True,True,0.99,0.1394795035594143,0.1768402005836833,427.89149498275947,0.1384164934279397,0.13577050413005054,0.1451459975214675,10458620,76890112,22758.714,0.0,0.0,0.0,1.461,416.0,0.539,1,0,True
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02532,50,31,1,,,,,,3000,3,True,True,0.80312,0.03708399890456349,0.054459000239148736,124.267538471031,0.036791003367397934,0.036375000490807,0.03862500307150185,8366896,78020608,4191.465,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02540,100,147,1,,,,,,3000,3,True,True,0.95032,0.12043750029988587,0.13612710317829624,364.2712381988531,0.12150000111432746,0.11843699030578136,0.121520490210969,8366896,78020608,19772.328,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02498,1,67,1,,,,,,3000,3,True,True,0.95,0.05091649654787034,0.05666605138685554,153.77492005063687,0.05062499258201569,0.050374997954349965,0.05166600021766499,8366896,78020608,9044.784,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02509,3,37,1,,,,,,3000,3,True,True,0.9,0.032625001040287316,0.03616699541453272,98.44882956531364,0.032457995985168964,0.03245798870921135,0.03300000389572233,8366896,78020608,5003.783,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02760,20,24,1,0,42,522931,0,False,3000,3,True,True,0.80445,0.030791008612141013,0.034669048181967796,93.43608128256164,0.030625000363215804,0.030583003535866737,0.03110450052190572,10965040,80707584,3245.004,24.0,0.0,62.267,0.0,0.0,0.0,,,
