case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
458,100000,keys,sign,256,256,0,0,16,8,10000,32768,0.31,1.0,0.4971250891685486,0.7020000368356705,0.007981713861227036,3309.32,5220920,5120,56164352,59949056,fits_by_lifetime_peak,True,1.3605617140816557,173.6859884415051
459,100000,keys,sign,16,1,0,0,12,4,0,32768,0.4632,0.4632,0.7306248880922794,1.6922169364988804,0.004271622747182846,30244.84,4215420,192,52592640,56426496,fits_by_lifetime_peak,True,0.6503775600608608,-10.983382764437566
460,100000,keys,sign,64,64,0,0,12,6,0,32768,0.9452,1.0,2.1012919023633003,2.7250499464571476,0.006036683917045593,57983.68,4371860,1024,53280768,57098240,fits_by_lifetime_peak,True,2.857252788107197,35.97600528006966
461,100000,branch,ivf,16,16,8192,512,0,0,0,0,1.0,1.0,3.2834159210324287,3.5227587446570396,0.005566701292991638,100000.0,7219456,16512,58228736,61767680,fits_by_lifetime_peak,True,3.5054855680936257,6.7633724268282736
462,100000,keys,sign,256,64,0,0,12,8,0,32768,0.8128,0.942,1.3077091425657272,2.089116908609867,0.00958327203989029,28203.92,4655760,5120,54329344,58146816,fits_by_lifetime_peak,True,2.0643622365258385,57.86096229896786
463,100000,branch,ivf,256,1,512,512,0,0,0,0,0.2624,0.2624,0.038500409573316574,0.05339160561561583,0.006088390946388245,409.56,7473408,264192,61440000,65241088,fits_by_lifetime_peak,True,0.029439904892459515,-23.533528035859153
464,100000,branch,ivf,256,1,8192,128,0,0,0,0,0.2624,0.2624,0.03833277150988579,0.055716745555400835,0.006056521087884903,409.56,7473408,264192,61587456,65421312,fits_by_lifetime_peak,True,0.031889948477251684,-16.807610769736648
465,100000,scan,sign,256,256,0,0,0,0,0,0,1.0,1.0,2.5529167614877224,2.7014835737645626,0.00977344810962677,100000.0,4000000,5120,53673984,57982976,fits_by_lifetime_peak,True,2.5924962113840078,1.5503619425969895
466,100000,branch,ivf,256,64,512,512,0,0,0,0,0.9276,0.9276,0.7047080434858799,0.7873584516346454,0.012418478727340698,24979.72,7473408,264192,59686912,63471616,fits_by_lifetime_peak,True,0.8588272644500644,21.86993924488567
467,100000,keys,ivf,256,64,0,0,8,0,10000,32768,0.6812,0.9276,0.3637918271124363,0.39667543023824686,0.010423380881547928,10641.28,4255320,264192,55312384,59113472,fits_by_lifetime_peak,True,0.37510868814394344,3.1108068373425724
468,100000,branch,ivf,64,64,2048,512,0,0,0,0,1.0,1.0,2.954999916255474,3.136957623064518,0.010940097272396088,100000.0,7262464,66048,60719104,64307200,fits_by_lifetime_peak,True,3.44669629330573,16.639471776138848
