setting_id,method,clusters,probes,target,leaf_size,node_budget,key_bits,status,predicted_docs_in_opened_clusters,predicted_mask_words_in_opened_clusters,predicted_routing_recall,recall,query_ms_p50,query_ms_p90,search_ms_p50,routing_ms_p50,documents_scored,split_words,leaf_words,nodes,key_lookups,keys,stop_reasons,codes_bytes,row_ids_bytes,bitplanes_bytes,directory_bytes,occupied_keys,logical_index_bytes,routing_payload_bytes,resident_bytes,lifetime_peak_bytes,fits_ram,build_ms,measurements,power_unchanged,predicted_search_ms,search_ms_error_percent,predicted_documents_scored,predicted_recall,predicted_keys,predicted_key_lookups,predicted_split_words,predicted_leaf_words
s055,branch,256,29,0.9,1000000,0,0,complete,118453.375,1865.415,0.90195,0.90195,3.1467503868043423,3.460570564493537,3.1306669116020203,0.01329183578491211,118453.375,0.0,1865.415,29.0,0.0,0.0,"[""exhausted""]",32000000,8000000,32272384,0,0,72272384,264192,152403968,192233472,True,523.7892079167068,400,True,3.517324538366822,12.350647248095198,118453.375,0.90195,,,0.0,1865.415
s098,keys,1024,84,0.9,0,0,12,complete,82157.245,1325.785,0.9005,0.9005,6.990562425926328,7.614158326759934,6.95139542222023,0.03877049311995506,82157.245,0.0,0.0,0.0,344064.0,4096.0,"[""exhausted""]",32000000,8000000,0,4665280,233264,44665280,1056768,121929728,161677312,True,177.52120783552527,400,True,7.066636640567134,1.6578141703539715,82157.245,0.9005,4096,344064,,
s110,branch,1024,420,0.99,128,0,0,complete,412040.445,6644.99,0.99,0.99,30.676332768052816,33.93590832129121,30.59733286499977,0.06868736818432808,412040.445,187629.15,167428.7,20770.265,0.0,0.0,"[""exhausted""]",32000000,8000000,33024000,0,0,73024000,1056768,179175424,217399296,True,540.3871252201498,400,True,17.746128786433584,-42.0010598154673,412040.445,0.99,,,,
s113,branch,1024,420,0.99,128,4096,0,complete,412040.445,6644.99,0.99,0.14015,1.5569578390568495,3.436628915369511,1.4975625090301037,0.054688192903995514,14532.95,62451.995,3116.025,4096.0,0.0,0.0,"[""budget""]",32000000,8000000,33024000,0,0,73024000,1056768,178503680,217464832,True,543.3402499184012,400,True,1.4505845870223717,-3.136959006683283,,,,,,
s116,keys,1024,420,0.99,0,0,12,complete,412040.445,6644.99,0.99,0.99,50.62858294695616,59.10187587141992,50.55179190821946,0.07120799273252487,412040.445,0.0,0.0,0.0,1720320.0,4096.0,"[""exhausted""]",32000000,8000000,0,4665280,233264,44665280,1056768,121962496,161726464,True,179.77399984374642,400,True,35.327606813379354,-30.11601472501854,412040.445,0.99,4096,1720320,,
s101,branch,1024,164,0.95,128,0,0,complete,160583.65,2590.795,0.95,0.95,9.693708503618836,11.124679679051042,9.638417046517134,0.05262554623186588,160583.65,76807.34,67955.32,8498.06,0.0,0.0,"[""exhausted""]",32000000,8000000,33024000,0,0,73024000,1056768,178405376,217251840,True,537.8526668064296,400,True,7.02839189488244,-27.0793963265766,160583.65,0.95,,,,
s124,keys,4096,72,0.8,0,0,8,complete,18106.705,317.625,0.80005,0.80005,0.9002494625747204,0.9814000688493252,0.8300207555294037,0.07004197686910629,18106.705,0.0,0.0,0.0,18432.0,256.0,"[""exhausted""]",32000000,8000000,0,2797700,139885,42797700,4227072,121094144,160890880,True,122.2067498601973,400,True,0.810808945795521,-2.3146179906825375,18106.705,0.80005,256,18432,,
s169,keys,8192,353,0.9,0,0,8,complete,42847.11,842.46,0.9002,0.9002,3.1725000590085983,3.5283249337226152,2.977791940793395,0.19756262190639973,42847.11,0.0,0.0,0.0,90368.0,256.0,"[""exhausted""]",32000000,8000000,0,4062680,203134,44062680,8454144,132956160,172703744,True,117.86320898681879,400,True,2.5187321775087668,-15.416112757774393,42847.11,0.9002,256,90368,,
s187,keys,8192,2440,0.99,0,0,8,complete,295858.36,5820.08,0.99,0.99,28.339166659861803,30.99252013489604,27.943854685872793,0.3765835426747799,295858.36,0.0,0.0,0.0,624640.0,256.0,"[""exhausted""]",32000000,8000000,0,4062680,203134,44062680,8454144,132988928,172556288,True,120.62458274886012,400,True,17.335142230377112,-37.964384565952486,295858.36,0.99,256,624640,,
s084,branch,1024,31,0.8,128,64,0,complete,30625.575,494.11,0.80075,0.0,0.04072953015565872,0.043625012040138245,0.02206256613135338,0.0185410026460886,0.0,1022.125,0.0,64.0,0.0,0.0,"[""budget""]",32000000,8000000,33024000,0,0,73024000,1056768,177520640,217350144,True,533.2725830376148,400,True,0.024939070072488738,13.037939122809135,,,,,,
s040,branch,64,37,0.99,128,512,0,complete,580487.105,9088.465,0.99,0.0054,0.24777092039585114,0.5059831310063602,0.24058343842625618,0.005667097866535187,287.425,125173.725,774.62,512.0,0.0,0.0,"[""budget""]",32000000,8000000,32065536,0,0,72065536,66048,139182080,178077696,True,542.5519999116659,400,True,0.18640063069479804,-22.52142046264182,,,,,,
s052,keys,256,12,0.8,0,0,8,complete,50005.31,787.3,0.8055,0.8055,1.6059789340943098,1.8260542303323746,1.593166496604681,0.011854339390993118,50005.31,0.0,0.0,0.0,3072.0,256.0,"[""exhausted""]",32000000,8000000,0,425820,21291,40425820,264192,102137856,141983744,True,149.3714996613562,400,True,1.5903877605153787,-0.1744159254681996,50005.31,0.8055,256,3072,,
s088,keys,1024,31,0.8,0,0,8,complete,30625.575,494.11,0.80075,0.80075,1.0843335185199976,1.187158189713955,1.0610832832753658,0.02243742346763611,30625.575,0.0,0.0,0.0,7936.0,256.0,"[""exhausted""]",32000000,8000000,0,1175340,58767,41175340,1056768,110346240,150192128,True,133.56579234823585,400,True,1.0579732792544858,-0.2930970706917574,30625.575,0.80075,256,7936,,
s188,keys,8192,2440,0.99,0,0,12,complete,295858.36,5820.08,0.99,0.99,172.10062476806343,192.57304999046028,171.7065831180662,0.3821663558483124,295858.36,0.0,0.0,0.0,9994240.0,4096.0,"[""exhausted""]",32000000,8000000,0,9392520,469626,49392520,8454144,149831680,189431808,True,159.89358304068446,400,True,140.62018579225486,-18.104371283444728,295858.36,0.99,4096,9994240,,
s167,branch,8192,353,0.9,128,4096,0,complete,42847.11,842.46,0.9002,0.9002,1.6962084919214249,1.893537351861596,1.5082086902111769,0.18664542585611343,42847.11,2865.53,2443.75,1684.395,0.0,0.0,"[""exhausted""]",32000000,8000000,40310784,0,0,80310784,8454144,191807488,231538688,True,546.8934592790902,400,True,1.6856985877053516,11.768258507337132,,,,,,
s086,branch,1024,31,0.8,128,4096,0,complete,30625.575,494.11,0.80075,0.80075,1.4583119191229343,1.7332668881863358,1.4320414047688246,0.024937326088547707,30625.575,16216.91,14103.115,1768.255,0.0,0.0,"[""exhausted""]",32000000,8000000,33024000,0,0,73024000,1056768,177831936,217497600,True,535.2083747275174,400,True,1.3874749657757144,-3.112091511090392,,,,,,
s061,keys,256,29,0.9,0,0,8,complete,118453.375,1865.415,0.90195,0.90195,3.8084581028670073,4.145124601200223,3.788687288761139,0.01856265589594841,118453.375,0.0,0.0,0.0,7424.0,256.0,"[""exhausted""]",32000000,8000000,0,425820,21291,40425820,264192,102367232,142163968,True,148.8214167766273,400,True,3.754153111512672,-0.9115077232927074,118453.375,0.90195,256,7424,,
s076,branch,256,119,0.99,128,512,0,complete,480127.3,7562.63,0.9903,0.0,0.15224982053041458,0.1666789874434471,0.14037499204277992,0.01214561052620411,15.035,32556.89,9.26,512.0,0.0,0.0,"[""budget""]",32000000,8000000,32272384,0,0,72272384,264192,152797184,192282624,True,546.1497502401471,400,True,0.14365425011882155,2.336069999592417,,,,,,
s114,keys,1024,420,0.99,0,0,4,complete,412040.445,6644.99,0.99,0.99,12.606937438249588,13.202542113140225,12.536103837192059,0.06724987179040909,412040.445,0.0,0.0,0.0,6720.0,16.0,"[""exhausted""]",32000000,8000000,0,138360,6918,40138360,1056768,107560960,147357696,True,82.1553748100996,400,True,12.780086038999048,1.9462362866135838,412040.445,0.99,16,6720,,
s095,branch,1024,84,0.9,128,4096,0,complete,82157.245,1325.785,0.9005,0.89485,4.107833374291658,4.7138838563114405,4.069041460752487,0.037750229239463806,70433.61,38904.14,28129.745,3979.785,0.0,0.0,"[""budget"", ""exhausted""]",32000000,8000000,33024000,0,0,73024000,1056768,159236096,198590464,True,531.1598749831319,400,True,3.1447678681242115,-22.71477451245606,,,,,,
s062,keys,256,29,0.9,0,0,12,complete,118453.375,1865.415,0.90195,0.90195,6.106978980824351,6.753250537440181,6.086917128413916,0.02174987457692623,118453.375,0.0,0.0,0.0,118784.0,4096.0,"[""exhausted""]",32000000,8000000,0,2425020,121251,42425020,264192,108593152,148406272,True,201.17600029334426,400,True,5.219426170239908,-14.251729403781981,118453.375,0.90195,4096,118784,,
s078,keys,256,119,0.99,0,0,4,complete,480127.3,7562.63,0.9903,0.9903,13.97062512114644,14.50990797020495,13.935979222878814,0.03145867958664894,480127.3,0.0,0.0,0.0,1904.0,16.0,"[""exhausted""]",32000000,8000000,0,38700,1935,40038700,264192,101122048,140886016,True,86.99000021442771,400,True,14.812102691664771,6.286773643775373,480127.3,0.9903,16,1904,,
s081,scan,1024,31,0.8,0,0,0,complete,30625.575,494.11,0.80075,0.80075,0.8255622815340757,0.9095923975110054,0.8024373091757298,0.02129189670085907,30625.575,0.0,0.0,0.0,0.0,0.0,"[""exhausted""]",32000000,8000000,0,0,0,40000000,1056768,139591680,179453952,True,16.205458901822567,400,True,0.8423245160314851,4.9707567681178455,30625.575,0.80075,,,,
s181,branch,8192,2440,0.99,1000000,0,0,complete,295858.36,5820.08,0.99,0.99,9.023457765579224,9.424704127013683,8.655249373987317,0.37004146724939346,295858.36,0.0,5820.08,2440.0,0.0,0.0,"[""exhausted""]",32000000,8000000,40310784,0,0,80310784,8454144,183566336,223215616,True,552.2234160453081,400,True,9.341895383336078,7.93328972602942,295858.36,0.99,,,0.0,5820.08
s162,scan,8192,353,0.9,0,0,0,complete,42847.11,842.46,0.9002,0.9002,1.441500149667263,1.5854414086788895,1.2487084604799747,0.193312531337142,42847.11,0.0,0.0,0.0,0.0,0.0,"[""exhausted""]",32000000,8000000,0,0,0,40000000,8454144,150880256,190660608,True,31.30541555583477,400,True,1.1601788924886336,-7.089690731919317,42847.11,0.9002,,,,
s008,keys,1,1,,0,0,12,complete,1000000.0,15625.0,1.0,1.0,27.324291644617915,27.793179033324122,27.32129185460508,0.0018328428268432617,1000000.0,0.0,0.0,0.0,4096.0,4096.0,"[""exhausted""]",32000000,8000000,0,40720,2036,40040720,0,105005056,137003008,True,356.63379170000553,400,True,30.84012307713091,12.879446701319594,1000000.0,1.0,4096,4096,,
s112,branch,1024,420,0.99,128,512,0,complete,412040.445,6644.99,0.99,0.0,0.1441878266632557,0.1598004251718521,0.10066619142889977,0.0430629588663578,10.81,8097.17,0.23,512.0,0.0,0.0,"[""budget""]",32000000,8000000,33024000,0,0,73024000,1056768,177717248,217333760,True,539.1962076537311,400,True,0.13498674197522165,34.09342308391828,,,,,,
s024,keys,64,11,0.9,0,0,4,complete,178239.105,2790.705,0.9085,0.9085,4.940583603456616,5.561396200209856,4.927374888211489,0.012750737369060516,178239.105,0.0,0.0,0.0,176.0,16.0,"[""exhausted""]",32000000,8000000,0,10140,507,40010140,66048,95305728,135151616,True,109.98033406212926,400,True,5.498700897294286,11.594936899355234,178239.105,0.9085,16,176,,
s156,branch,8192,127,0.8,128,64,0,complete,15614.785,306.605,0.8004,0.2803,0.2856042701750994,0.31117508187890053,0.1451456919312477,0.1391461119055748,3337.26,89.32,67.085,64.0,0.0,0.0,"[""budget""]",32000000,8000000,40310784,0,0,80310784,8454144,183500800,223232000,True,552.1086249500513,400,True,0.1233005713827969,-15.050478080188805,,,,,,
s133,keys,4096,211,0.9,0,0,8,complete,52163.9,917.5,0.9,0.9,2.871396020054817,3.1420672778040175,2.7601877227425575,0.10854192078113556,52163.9,0.0,0.0,0.0,54016.0,256.0,"[""exhausted""]",32000000,8000000,0,2797700,139885,42797700,4227072,121356288,161071104,True,121.56237522140145,400,True,2.3271390841240622,-15.68910096405373,52163.9,0.9,256,54016,,
s041,branch,64,37,0.99,128,4096,0,complete,580487.105,9088.465,0.99,0.81485,8.384708315134048,9.894358878955247,8.365146117284894,0.021707965061068535,52227.345,839340.635,203984.62,4096.0,0.0,0.0,"[""budget""]",32000000,8000000,32065536,0,0,72065536,66048,144130048,177963008,True,542.7840841002762,400,True,3.48202244037074,-58.37463695731698,,,,,,
s153,scan,8192,127,0.8,0,0,0,complete,15614.785,306.605,0.8004,0.8004,0.6102500483393669,0.6572168320417404,0.4655413795262575,0.14304136857390404,15614.785,0.0,0.0,0.0,0.0,0.0,"[""exhausted""]",32000000,8000000,0,0,0,40000000,8454144,150814720,190611456,True,30.05525004118681,400,True,0.45192795000445146,-2.924214714416858,15614.785,0.8004,,,,
s021,branch,64,11,0.9,128,64,0,complete,178239.105,2790.705,0.9085,0.0,0.0358126126229763,0.04034247249364853,0.03206310793757439,0.003541819751262665,0.0,16249.595,0.0,64.0,0.0,0.0,"[""budget""]",32000000,8000000,32065536,0,0,72065536,66048,138461184,178143232,True,545.527458190918,400,True,0.030239284945602553,-5.688228962465977,,,,,,
s073,branch,256,119,0.99,1000000,0,0,complete,480127.3,7562.63,0.9903,0.9903,12.725124368444085,13.463179161772132,12.691020965576172,0.034582801163196564,480127.3,0.0,7562.63,119.0,0.0,0.0,"[""exhausted""]",32000000,8000000,32272384,0,0,72272384,264192,152862720,192577536,True,558.3396251313388,400,True,14.228859108713218,12.117528978230856,480127.3,0.9903,,,0.0,7562.63
s014,branch,64,6,0.8,128,4096,0,complete,98609.57,1543.98,0.8255,0.8246,7.857750169932842,9.341712854802608,7.838416611775756,0.018979422748088837,82956.825,595361.645,467948.95,3884.78,0.0,0.0,"[""budget"", ""exhausted""]",32000000,8000000,32065536,0,0,72065536,66048,141967360,178192384,True,552.2851250134408,400,True,5.105848868275608,-34.86122107103845,,,,,,
s012,branch,64,6,0.8,128,64,0,complete,98609.57,1543.98,0.8255,0.0001,0.033999793231487274,0.038633449003100395,0.030667055398225784,0.0032498501241207123,2.535,16481.545,4.355,64.0,0.0,0.0,"[""budget""]",32000000,8000000,32065536,0,0,72065536,66048,134758400,174391296,True,543.9363326877356,400,True,0.03040888436091476,-0.8418514068551886,,,,,,
s051,keys,256,12,0.8,0,0,4,complete,50005.31,787.3,0.8055,0.8055,1.4269789680838585,1.6065576579421759,1.4155623503029346,0.008875038474798203,50005.31,0.0,0.0,0.0,192.0,16.0,"[""exhausted""]",32000000,8000000,0,38700,1935,40038700,264192,100892672,140738560,True,86.49487514048815,400,True,1.5524927676172606,9.673216957559125,50005.31,0.8055,16,192,,
s165,branch,8192,353,0.9,128,64,0,complete,42847.11,842.46,0.9002,0.2803,0.3261254169046879,0.34916242584586143,0.15506264753639698,0.17012492753565311,3337.26,89.32,67.085,64.0,0.0,0.0,"[""budget""]",32000000,8000000,40310784,0,0,80310784,8454144,191709184,231473152,True,542.6608752459288,400,True,0.1233005713827969,-20.483383108846212,,,,,,
s119,branch,4096,72,0.8,128,0,0,complete,18106.705,317.625,0.80005,0.80005,0.7859375327825546,0.911383330821991,0.7178953383117914,0.06633345037698746,18106.705,3570.635,2742.27,1278.115,0.0,0.0,"[""exhausted""]",32000000,8000000,36110336,0,0,76110336,4227072,180682752,220413952,True,534.3320416286588,400,True,0.8596393415343637,19.74438273354702,18106.705,0.80005,,,,
s107,keys,1024,164,0.95,0,0,12,complete,160583.65,2590.795,0.95,0.95,15.647104009985924,18.039116030558944,15.581562649458647,0.05847960710525513,160583.65,0.0,0.0,0.0,671744.0,4096.0,"[""exhausted""]",32000000,8000000,0,4665280,233264,44665280,1056768,121602048,161300480,True,178.28320898115635,400,True,13.791831778762976,-11.486209123947216,160583.65,0.95,4096,671744,,
s184,branch,8192,2440,0.99,128,512,0,complete,295858.36,5820.08,0.99,0.37295,1.4082707930356264,1.4981082174926996,1.069582998752594,0.33981259912252426,27784.24,659.38,559.92,512.0,0.0,0.0,"[""budget""]",32000000,8000000,40310784,0,0,80310784,8454144,191709184,231358464,True,543.3502499945462,400,True,0.9536910297666689,-10.835247860248776,,,,,,
s029,branch,64,18,0.95,128,0,0,complete,286891.74,4491.88,0.9537,0.9537,28.116666711866856,35.8084537088871,28.09183346107602,0.02383347600698471,286891.74,1735673.335,1645476.92,12622.69,0.0,0.0,"[""exhausted""]",32000000,8000000,32065536,0,0,72065536,66048,141770752,174555136,True,534.0599999763072,400,True,17.415666524393576,-38.004521675223934,286891.74,0.9537,,,,
s091,branch,1024,84,0.9,1000000,0,0,complete,82157.245,1325.785,0.9005,0.9005,2.1897919941693544,2.351600304245949,2.160124946385622,0.02733292058110237,82157.245,0.0,1325.785,84.0,0.0,0.0,"[""exhausted""]",32000000,8000000,33024000,0,0,73024000,1056768,158908416,198688768,True,522.2032503224909,400,True,2.4577933607785862,13.780147990560955,82157.245,0.9005,,,0.0,1325.785
s106,keys,1024,164,0.95,0,0,8,complete,160583.65,2590.795,0.95,0.95,5.646541947498918,6.114720227196813,5.597166949883103,0.046146102249622345,160583.65,0.0,0.0,0.0,41984.0,256.0,"[""exhausted""]",32000000,8000000,0,1175340,58767,41175340,1056768,110788608,150519808,True,129.15158411487937,400,True,5.505459998374472,-1.6384530304308071,160583.65,0.95,256,41984,,
s151,keys,4096,1330,0.99,0,0,8,complete,325353.42,5731.67,0.99,0.99,19.39712418243289,21.195549983531237,19.202812341973186,0.19293720833957195,325353.42,0.0,0.0,0.0,340480.0,256.0,"[""exhausted""]",32000000,8000000,0,2797700,139885,42797700,4227072,121552896,161153024,True,116.93712510168552,400,True,14.503885501246614,-24.469993025218162,325353.42,0.99,256,340480,,
s042,keys,64,37,0.99,0,0,4,complete,580487.105,9088.465,0.99,0.99,16.57589594833553,17.49744671396911,16.555208014324307,0.022104475647211075,580487.105,0.0,0.0,0.0,592.0,16.0,"[""exhausted""]",32000000,8000000,0,10140,507,40010140,66048,95076352,134905856,True,96.93970810621977,400,True,17.883430898849607,8.022991214462914,580487.105,0.99,16,592,,
s054,scan,256,29,0.9,0,0,0,complete,118453.375,1865.415,0.90195,0.90195,3.037229413166642,3.3193292561918497,3.0263124499469995,0.011417083442211151,118453.375,0.0,0.0,0.0,0.0,0.0,"[""exhausted""]",32000000,8000000,0,0,0,40000000,264192,118800384,158662656,True,11.652207933366299,400,True,3.12652618174722,3.3114139223124694,118453.375,0.90195,,,,
s120,branch,4096,72,0.8,128,64,0,complete,18106.705,317.625,0.80005,0.02865,0.10635401122272015,0.12032529339194299,0.042250147089362144,0.06395764648914337,369.985,276.285,6.805,64.0,0.0,0.0,"[""budget""]",32000000,8000000,36110336,0,0,76110336,4227072,180568064,220364800,True,530.2100828848779,400,True,0.035618257302845686,-15.696725913141858,,,,,,
s035,keys,64,18,0.95,0,0,12,complete,286891.74,4491.88,0.9537,0.9537,10.19893679767847,11.233325907960536,10.181582998484373,0.019478844478726387,286891.74,0.0,0.0,0.0,73728.0,4096.0,"[""exhausted""]",32000000,8000000,0,1124940,56247,41124940,66048,98598912,138395648,True,219.93162482976913,400,True,9.810301762598245,-3.6465963685744835,286891.74,0.9537,4096,73728,,
s154,branch,8192,127,0.8,1000000,0,0,complete,15614.785,306.605,0.8004,0.8004,0.6140205077826977,0.6607173942029476,0.47585461288690567,0.1371670514345169,15614.785,0.0,306.605,127.0,0.0,0.0,"[""exhausted""]",32000000,8000000,40310784,0,0,80310784,8454144,191676416,231456768,True,543.9237500540912,400,True,0.5013890937294099,5.366025704278058,15614.785,0.8004,,,0.0,306.605
s147,branch,4096,1330,0.99,128,64,0,complete,325353.42,5731.67,0.99,0.02865,0.3062498290091753,0.32892921008169657,0.1399789471179247,0.16477052122354507,369.985,276.285,6.805,64.0,0.0,0.0,"[""budget""]",32000000,8000000,36110336,0,0,76110336,4227072,180862976,220495872,True,534.6730421297252,400,True,0.035618257302845686,-74.55456121352361,,,,,,
s045,scan,256,12,0.8,0,0,0,complete,50005.31,787.3,0.8055,0.8055,1.3321870937943459,1.5022084582597017,1.3242915738373995,0.007541850209236145,50005.31,0.0,0.0,0.0,0.0,0.0,"[""exhausted""]",32000000,8000000,0,0,0,40000000,264192,106545152,146358272,True,11.498708743602037,400,True,1.3463474218554898,1.6654827723610084,50005.31,0.8055,,,,
s066,branch,256,52,0.95,128,64,0,complete,211418.835,3329.845,0.95025,0.0,0.030020717531442642,0.03204634413123131,0.021166866645216942,0.008708331733942032,0.0,4117.145,0.0,64.0,0.0,0.0,"[""budget""]",32000000,8000000,32272384,0,0,72272384,264192,152485888,192249856,True,524.1359998472035,400,True,0.02601635152742411,22.91073574322822,,,,,,
s025,keys,64,11,0.9,0,0,8,complete,178239.105,2790.705,0.9085,0.9085,5.047999322414398,5.631591752171516,5.032500019297004,0.010916497558355331,178239.105,0.0,0.0,0.0,2816.0,256.0,"[""exhausted""]",32000000,8000000,0,137440,6872,40137440,66048,95584256,135413760,True,165.70020793005824,400,True,5.533437974117561,9.954057683054593,178239.105,0.9085,256,2816,,
s142,keys,4096,467,0.95,0,0,8,complete,114476.795,2016.035,0.95005,0.95005,5.9417495504021645,6.5590666607022285,5.803708685562015,0.13487506657838821,114476.795,0.0,0.0,0.0,119552.0,256.0,"[""exhausted""]",32000000,8000000,0,2797700,139885,42797700,4227072,120995840,160743424,True,118.37762501090765,400,True,5.1071515198290305,-12.001931927869178,114476.795,0.95005,256,119552,,
