routing_method,probes,kind,node_budget,explore_probability,comparison,metric,queries,search_seeds,difference,ci_low,ci_high
sign,1,branch,1024,0.1,exploration-minus-deterministic,relevance_recall,648,3,3.6407776656303357e-19,1.2849803525754126e-19,6.639065154972965e-19
sign,1,branch,2048,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,1,branch,2048,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
sign,1,branch,2048,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,1,branch,2048,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,1,branch,2048,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,1,branch,2048,0.1,branch-minus-scan,float_recall,648,3,9.744434340363546e-18,8.18104157806346e-18,1.1394563276462471e-17
sign,1,branch,2048,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
sign,1,branch,2048,0.1,branch-minus-scan,ndcg,648,3,-1.2849803525754126e-19,-5.996574978685259e-19,2.569960705150825e-19
sign,1,branch,2048,0.1,branch-minus-scan,precision,648,3,2.9768711501330395e-18,2.484295348312464e-18,3.491398699643444e-18
sign,1,branch,2048,0.1,branch-minus-scan,relevance_recall,648,3,3.6407776656303357e-19,1.2849803525754126e-19,6.639065154972965e-19
sign,1,branch,2048,0.1,exploration-minus-deterministic,float_recall,648,3,9.744434340363546e-18,8.18104157806346e-18,1.1394563276462471e-17
sign,1,branch,2048,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
sign,1,branch,2048,0.1,exploration-minus-deterministic,ndcg,648,3,-1.2849803525754126e-19,-5.996574978685259e-19,2.569960705150825e-19
sign,1,branch,2048,0.1,exploration-minus-deterministic,precision,648,3,2.9768711501330395e-18,2.484295348312464e-18,3.491398699643444e-18
sign,1,branch,2048,0.1,exploration-minus-deterministic,relevance_recall,648,3,3.6407776656303357e-19,1.2849803525754126e-19,6.639065154972965e-19
sign,1,branch,4096,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,1,branch,4096,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
sign,1,branch,4096,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,1,branch,4096,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,1,branch,4096,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,1,branch,4096,0.1,branch-minus-scan,float_recall,648,3,9.744434340363546e-18,8.18104157806346e-18,1.1394563276462471e-17
sign,1,branch,4096,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
sign,1,branch,4096,0.1,branch-minus-scan,ndcg,648,3,-1.2849803525754126e-19,-5.996574978685259e-19,2.569960705150825e-19
sign,1,branch,4096,0.1,branch-minus-scan,precision,648,3,2.9768711501330395e-18,2.484295348312464e-18,3.491398699643444e-18
sign,1,branch,4096,0.1,branch-minus-scan,relevance_recall,648,3,3.6407776656303357e-19,1.2849803525754126e-19,6.639065154972965e-19
sign,1,branch,4096,0.1,exploration-minus-deterministic,float_recall,648,3,9.744434340363546e-18,8.18104157806346e-18,1.1394563276462471e-17
sign,1,branch,4096,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
sign,1,branch,4096,0.1,exploration-minus-deterministic,ndcg,648,3,-1.2849803525754126e-19,-5.996574978685259e-19,2.569960705150825e-19
sign,1,branch,4096,0.1,exploration-minus-deterministic,precision,648,3,2.9768711501330395e-18,2.484295348312464e-18,3.491398699643444e-18
sign,1,branch,4096,0.1,exploration-minus-deterministic,relevance_recall,648,3,3.6407776656303357e-19,1.2849803525754126e-19,6.639065154972965e-19
sign,2,branch,0,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,2,branch,0,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
sign,2,branch,0,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,2,branch,0,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,2,branch,0,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,2,branch,0,0.1,branch-minus-scan,float_recall,648,3,1.1243578085034861e-17,8.566000275355844e-18,1.3856371468604865e-17
sign,2,branch,0,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
sign,2,branch,0,0.1,branch-minus-scan,ndcg,648,3,2.141633920959021e-20,-5.354084802397552e-19,5.996574978685259e-19
sign,2,branch,0,0.1,branch-minus-scan,precision,648,3,4.733010965319437e-18,3.9834390929837785e-18,5.482582837655094e-18
sign,2,branch,0,0.1,branch-minus-scan,relevance_recall,648,3,7.495718723356573e-19,3.2124508814385315e-19,1.220731334946642e-18
sign,2,branch,0,0.1,exploration-minus-deterministic,float_recall,648,3,1.1243578085034861e-17,8.566000275355844e-18,1.3856371468604865e-17
sign,2,branch,0,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
sign,2,branch,0,0.1,exploration-minus-deterministic,ndcg,648,3,2.141633920959021e-20,-5.354084802397552e-19,5.996574978685259e-19
sign,2,branch,0,0.1,exploration-minus-deterministic,precision,648,3,4.733010965319437e-18,3.9834390929837785e-18,5.482582837655094e-18
sign,2,branch,0,0.1,exploration-minus-deterministic,relevance_recall,648,3,7.495718723356573e-19,3.2124508814385315e-19,1.220731334946642e-18
sign,2,branch,16,0.0,branch-minus-scan,float_recall,648,1,-0.25447530864197526,-0.2726929012345679,-0.23858024691358026
sign,2,branch,16,0.0,branch-minus-scan,binary_recall,648,1,-0.956067907064094,-0.9706980891205452,-0.9415542417101622
sign,2,branch,16,0.0,branch-minus-scan,ndcg,648,1,-0.1535752882531629,-0.17602891248372607,-0.13233563290695313
sign,2,branch,16,0.0,branch-minus-scan,precision,648,1,-0.040432098765432106,-0.04614583333333333,-0.03503086419753087
sign,2,branch,16,0.0,branch-minus-scan,relevance_recall,648,1,-0.1684300181985367,-0.1932986723495983,-0.14530519174327045
sign,2,branch,16,0.1,branch-minus-scan,float_recall,648,3,-0.25462962962962965,-0.2731494341563786,-0.2387847222222222
sign,2,branch,16,0.1,branch-minus-scan,binary_recall,648,3,-0.9561589153322589,-0.9704777200511343,-0.9413954503616493
sign,2,branch,16,0.1,branch-minus-scan,ndcg,648,3,-0.1535752882531629,-0.17602891248372607,-0.13233563290695313
sign,2,branch,16,0.1,branch-minus-scan,precision,648,3,-0.040432098765432106,-0.04614583333333333,-0.03503086419753087
sign,2,branch,16,0.1,branch-minus-scan,relevance_recall,648,3,-0.1684300181985367,-0.1932986723495983,-0.14530519174327045
sign,2,branch,16,0.1,exploration-minus-deterministic,float_recall,648,3,-0.00015432098765432088,-0.00041152263374485596,1.927470528863119e-19
sign,2,branch,16,0.1,exploration-minus-deterministic,binary_recall,648,3,-9.100826816492534e-05,-0.0013490363146834775,0.0008700708961611224
sign,2,branch,16,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
sign,2,branch,16,0.1,exploration-minus-deterministic,precision,648,3,2.141633920959021e-20,0.0,6.424901762877063e-20
sign,2,branch,16,0.1,exploration-minus-deterministic,relevance_recall,648,3,4.283267841918042e-20,0.0,1.2849803525754126e-19
sign,2,branch,32,0.0,branch-minus-scan,float_recall,648,1,-0.24861111111111114,-0.2666743827160494,-0.2322492283950617
sign,2,branch,32,0.0,branch-minus-scan,binary_recall,648,1,-0.9226190805233094,-0.9404190390639393,-0.9051484015109637
sign,2,branch,32,0.0,branch-minus-scan,ndcg,648,1,-0.14758701281127296,-0.16987951555124553,-0.12676859162109358
sign,2,branch,32,0.0,branch-minus-scan,precision,648,1,-0.038580246913580245,-0.043827160493827164,-0.03333333333333333
sign,2,branch,32,0.0,branch-minus-scan,relevance_recall,648,1,-0.16347304101933732,-0.18923540826029253,-0.14126700106734827
sign,2,branch,32,0.1,branch-minus-scan,float_recall,648,3,-0.24953703703703703,-0.2674974279835391,-0.23333333333333334
sign,2,branch,32,0.1,branch-minus-scan,binary_recall,648,3,-0.9267703150912104,-0.9441893157668448,-0.9100469162674284
sign,2,branch,32,0.1,branch-minus-scan,ndcg,648,3,-0.14925742317977328,-0.1713297612215493,-0.12804178064998897
sign,2,branch,32,0.1,branch-minus-scan,precision,648,3,-0.038888888888888896,-0.04408564814814816,-0.033793724279835395
sign,2,branch,32,0.1,branch-minus-scan,relevance_recall,648,3,-0.16475904924978999,-0.19005702973295566,-0.14239681914450433
sign,2,branch,32,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0009259259259259254,-0.0018004115226337445,-0.0002057613168724275
sign,2,branch,32,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.004151234567901235,-0.0065030864197530855,-0.001887731481481481
sign,2,branch,32,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0016704103685003316,-0.0039739652484946705,0.0
sign,2,branch,32,0.1,exploration-minus-deterministic,precision,648,3,-0.0003086419753086419,-0.0007716049382716049,6.424901762877063e-20
sign,2,branch,32,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.001286008230452675,-0.0030864197530864196,4.283267841918042e-20
sign,2,branch,64,0.0,branch-minus-scan,float_recall,648,1,-0.18904320987654322,-0.20602237654320987,-0.1725308641975309
sign,2,branch,64,0.0,branch-minus-scan,binary_recall,648,1,-0.7518166113875069,-0.7743999677538235,-0.7293722533167495
sign,2,branch,64,0.0,branch-minus-scan,ndcg,648,1,-0.09336077293299866,-0.11068140355277076,-0.07709067922172223
sign,2,branch,64,0.0,branch-minus-scan,precision,648,1,-0.026388888888888892,-0.030713734567901236,-0.022064043209876545
sign,2,branch,64,0.0,branch-minus-scan,relevance_recall,648,1,-0.11310861634935711,-0.1355347627338368,-0.09343462179110328
sign,2,branch,64,0.1,branch-minus-scan,float_recall,648,3,-0.2066872427983539,-0.22376929012345678,-0.18996913580246916
sign,2,branch,64,0.1,branch-minus-scan,binary_recall,648,3,-0.7856283397825685,-0.8084530952490633,-0.7633559670781893
sign,2,branch,64,0.1,branch-minus-scan,ndcg,648,3,-0.10911128599943544,-0.12702961782320787,-0.09140080307234656
sign,2,branch,64,0.1,branch-minus-scan,precision,648,3,-0.029783950617283953,-0.03431198559670782,-0.025358796296296296
sign,2,branch,64,0.1,branch-minus-scan,relevance_recall,648,3,-0.12699138138952956,-0.14908589310209683,-0.1069899446404076
sign,2,branch,64,0.1,exploration-minus-deterministic,float_recall,648,3,-0.017644032921810698,-0.022532150205761315,-0.013786008230452673
sign,2,branch,64,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.033811728395061726,-0.03873636831275719,-0.029304012345679017
sign,2,branch,64,0.1,exploration-minus-deterministic,ndcg,648,3,-0.015750513066436777,-0.02279551065143486,-0.009795288890309173
sign,2,branch,64,0.1,exploration-minus-deterministic,precision,648,3,-0.0033950617283950613,-0.004835390946502057,-0.002160493827160493
sign,2,branch,64,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.013882765040172449,-0.02039869317068391,-0.008395031109151479
sign,2,branch,128,0.0,branch-minus-scan,float_recall,648,1,-0.06265432098765432,-0.07098765432098765,-0.055088734567901226
sign,2,branch,128,0.0,branch-minus-scan,binary_recall,648,1,-0.40650796941219824,-0.4239087318039433,-0.3902924382716049
sign,2,branch,128,0.0,branch-minus-scan,ndcg,648,1,-0.021906270589531318,-0.03096522841360873,-0.013569576958119913
sign,2,branch,128,0.0,branch-minus-scan,precision,648,1,-0.006635802469135804,-0.008950617283950617,-0.004475308641975309
sign,2,branch,128,0.0,branch-minus-scan,relevance_recall,648,1,-0.03299897119341564,-0.044526748971193415,-0.022247942386831275
sign,2,branch,128,0.1,branch-minus-scan,float_recall,648,3,-0.06697530864197529,-0.07633873456790122,-0.058590534979423854
sign,2,branch,128,0.1,branch-minus-scan,binary_recall,648,3,-0.42424459492660155,-0.4423285942970333,-0.40712448559670783
sign,2,branch,128,0.1,branch-minus-scan,ndcg,648,3,-0.02403913436336212,-0.03358368033547711,-0.015590067427973567
sign,2,branch,128,0.1,branch-minus-scan,precision,648,3,-0.0077160493827160455,-0.010442386831275716,-0.005298353909465018
sign,2,branch,128,0.1,branch-minus-scan,relevance_recall,648,3,-0.035242341106538635,-0.04692958390489255,-0.02453289323273891
sign,2,branch,128,0.1,exploration-minus-deterministic,float_recall,648,3,-0.004320987654320977,-0.00632716049382715,-0.0024678497942386725
sign,2,branch,128,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.01773662551440329,-0.02061805555555556,-0.014927083333333336
sign,2,branch,128,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0021328637738308046,-0.004214519058077251,-0.0004784642401259067
sign,2,branch,128,0.1,exploration-minus-deterministic,precision,648,3,-0.001080246913580243,-0.002006172839506169,-0.00030864197530863834
sign,2,branch,128,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.002243369913122999,-0.004452517718335618,-0.0004685356652949246
sign,2,branch,256,0.0,branch-minus-scan,float_recall,648,1,-0.03256172839506173,-0.038892746913580245,-0.02669753086419753
sign,2,branch,256,0.0,branch-minus-scan,binary_recall,648,1,-0.24686290768380323,-0.26250027639579876,-0.23209837962962965
sign,2,branch,256,0.0,branch-minus-scan,ndcg,648,1,-0.010309580152597926,-0.01695498121397764,-0.004870130336165836
sign,2,branch,256,0.0,branch-minus-scan,precision,648,1,-0.0029320987654320985,-0.00478395061728395,-0.0013888888888888887
sign,2,branch,256,0.0,branch-minus-scan,relevance_recall,648,1,-0.016152263374485595,-0.025778034979423867,-0.008613683127572018
sign,2,branch,256,0.1,branch-minus-scan,float_recall,648,3,-0.033333333333333326,-0.03945730452674896,-0.02736496913580246
sign,2,branch,256,0.1,branch-minus-scan,binary_recall,648,3,-0.24570035624347397,-0.26139205016583744,-0.23102713477366255
sign,2,branch,256,0.1,branch-minus-scan,ndcg,648,3,-0.011753608642027591,-0.01890297965698338,-0.006100621281323014
sign,2,branch,256,0.1,branch-minus-scan,precision,648,3,-0.003395061728395058,-0.00555555555555555,-0.0018518518518518467
sign,2,branch,256,0.1,branch-minus-scan,relevance_recall,648,3,-0.018209876543209876,-0.028087062757201645,-0.010287422839506172
sign,2,branch,256,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0007716049382715951,-0.0021604938271604823,0.00041152263374486734
sign,2,branch,256,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0011625514403292186,-0.0005662294238683103,0.0027676183127572015
sign,2,branch,256,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0014440284894296637,-0.0033173702341380796,-4.1420242895818266e-05
sign,2,branch,256,0.1,exploration-minus-deterministic,precision,648,3,-0.0004629629629629586,-0.0010802469135802423,4.241505980459341e-18
sign,2,branch,256,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0020576131687242787,-0.004886831275720163,7.281555331260671e-19
sign,2,branch,512,0.0,branch-minus-scan,float_recall,648,1,-0.011728395061728394,-0.015586419753086419,-0.008333333333333333
sign,2,branch,512,0.0,branch-minus-scan,binary_recall,648,1,-0.09487654320987655,-0.10457060185185185,-0.08529282407407407
sign,2,branch,512,0.0,branch-minus-scan,ndcg,648,1,-0.0052226324849212885,-0.010828916686338284,-0.000893741350130411
sign,2,branch,512,0.0,branch-minus-scan,precision,648,1,-0.0009259259259259261,-0.0020061728395061726,0.00015432098765432098
sign,2,branch,512,0.0,branch-minus-scan,relevance_recall,648,1,-0.00668724279835391,-0.013888888888888888,-0.0009002057613168727
sign,2,branch,512,0.1,branch-minus-scan,float_recall,648,3,-0.012242798353909455,-0.015999228395061717,-0.008847736625514396
sign,2,branch,512,0.1,branch-minus-scan,binary_recall,648,3,-0.09791666666666667,-0.10769675925925924,-0.08833744855967078
sign,2,branch,512,0.1,branch-minus-scan,ndcg,648,3,-0.005202447599876084,-0.010537774779987734,-0.0010631333780138372
sign,2,branch,512,0.1,branch-minus-scan,precision,648,3,-0.0010288065843621352,-0.002160493827160489,-5.015432098765018e-05
sign,2,branch,512,0.1,branch-minus-scan,relevance_recall,648,3,-0.006584362139917695,-0.013531378600823043,-0.000848122427983539
sign,2,branch,512,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0005144032921810594,-0.0016460905349794102,0.000565843621399185
sign,2,branch,512,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0030401234567901244,-0.0048666409465020575,-0.0013112139917695483
sign,2,branch,512,0.1,exploration-minus-deterministic,ndcg,648,3,2.018488504520353e-05,-0.0005929179816839097,0.0007830511310251498
sign,2,branch,512,0.1,exploration-minus-deterministic,precision,648,3,-0.00010288065843620926,-0.0004629629629629585,0.00015432098765432535
sign,2,branch,512,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.0001028806584362148,-0.00046296296296296173,0.0007716049382716055
sign,2,branch,1024,0.0,branch-minus-scan,float_recall,648,1,-0.0020061728395061726,-0.0033950617283950617,-0.000771604938271605
sign,2,branch,1024,0.0,branch-minus-scan,binary_recall,648,1,-0.011759259259259263,-0.014105709876543216,-0.009706404320987658
sign,2,branch,1024,0.0,branch-minus-scan,ndcg,648,1,-0.00032003178850009716,-0.0014787965361332438,0.0004040299765110103
sign,2,branch,1024,0.0,branch-minus-scan,precision,648,1,4.283267841918042e-20,-0.0004629629629629628,0.000462962962962963
sign,2,branch,1024,0.0,branch-minus-scan,relevance_recall,648,1,-0.00012860082304526755,-0.00154320987654321,0.0010320216049382685
sign,2,branch,1024,0.1,branch-minus-scan,float_recall,648,3,-0.0019547325102880547,-0.0032921810699588373,-0.0007716049382715948
sign,2,branch,1024,0.1,branch-minus-scan,binary_recall,648,3,-0.01229938271604939,-0.014722608024691363,-0.010123070987654328
sign,2,branch,1024,0.1,branch-minus-scan,ndcg,648,3,-0.0003868800700804713,-0.0014787965361332438,0.00026866220631075475
sign,2,branch,1024,0.1,branch-minus-scan,precision,648,3,-5.144032921810223e-05,-0.0004629629629629578,0.0002584876543209915
sign,2,branch,1024,0.1,branch-minus-scan,relevance_recall,648,3,-0.0002572016460905343,-0.0015432098765432091,0.0005208333333333289
sign,2,branch,1024,0.1,exploration-minus-deterministic,float_recall,648,3,5.144032921811795e-05,-0.00030864197530863075,0.0003600823045267606
sign,2,branch,1024,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0005401234567901246,-0.0009620627572016474,-0.00012860082304526853
sign,2,branch,1024,0.1,exploration-minus-deterministic,ndcg,648,3,-6.684828158037423e-05,-0.00020054484474112314,4.283267841918042e-19
sign,2,branch,1024,0.1,exploration-minus-deterministic,precision,648,3,-5.144032921810227e-05,-0.00015432098765431684,5.354620210877793e-18
sign,2,branch,1024,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.00012860082304526671,-0.000385802469135802,1.09276870816934e-18
sign,2,branch,2048,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,2,branch,2048,0.0,branch-minus-scan,binary_recall,648,1,-3.0864197530864225e-05,-7.716049382716056e-05,0.0
sign,2,branch,2048,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,2,branch,2048,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,2,branch,2048,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,2,branch,2048,0.1,branch-minus-scan,float_recall,648,3,1.1243578085034861e-17,8.566000275355844e-18,1.3856371468604865e-17
sign,2,branch,2048,0.1,branch-minus-scan,binary_recall,648,3,-3.086419753086457e-05,-7.716049382716141e-05,0.0
sign,2,branch,2048,0.1,branch-minus-scan,ndcg,648,3,2.141633920959021e-20,-5.354084802397552e-19,5.996574978685259e-19
sign,2,branch,2048,0.1,branch-minus-scan,precision,648,3,4.733010965319437e-18,3.9834390929837785e-18,5.482582837655094e-18
sign,2,branch,2048,0.1,branch-minus-scan,relevance_recall,648,3,7.495718723356573e-19,3.2124508814385315e-19,1.220731334946642e-18
sign,2,branch,2048,0.1,exploration-minus-deterministic,float_recall,648,3,1.1243578085034861e-17,8.566000275355844e-18,1.3856371468604865e-17
sign,2,branch,2048,0.1,exploration-minus-deterministic,binary_recall,648,3,-3.4266142735344336e-19,-8.566535683836084e-19,0.0
sign,2,branch,2048,0.1,exploration-minus-deterministic,ndcg,648,3,2.141633920959021e-20,-5.354084802397552e-19,5.996574978685259e-19
sign,2,branch,2048,0.1,exploration-minus-deterministic,precision,648,3,4.733010965319437e-18,3.9834390929837785e-18,5.482582837655094e-18
sign,2,branch,2048,0.1,exploration-minus-deterministic,relevance_recall,648,3,7.495718723356573e-19,3.2124508814385315e-19,1.220731334946642e-18
sign,2,branch,4096,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,2,branch,4096,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
sign,2,branch,4096,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,2,branch,4096,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,2,branch,4096,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,2,branch,4096,0.1,branch-minus-scan,float_recall,648,3,1.1243578085034861e-17,8.566000275355844e-18,1.3856371468604865e-17
sign,2,branch,4096,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
sign,2,branch,4096,0.1,branch-minus-scan,ndcg,648,3,2.141633920959021e-20,-5.354084802397552e-19,5.996574978685259e-19
sign,2,branch,4096,0.1,branch-minus-scan,precision,648,3,4.733010965319437e-18,3.9834390929837785e-18,5.482582837655094e-18
sign,2,branch,4096,0.1,branch-minus-scan,relevance_recall,648,3,7.495718723356573e-19,3.2124508814385315e-19,1.220731334946642e-18
sign,2,branch,4096,0.1,exploration-minus-deterministic,float_recall,648,3,1.1243578085034861e-17,8.566000275355844e-18,1.3856371468604865e-17
sign,2,branch,4096,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
sign,2,branch,4096,0.1,exploration-minus-deterministic,ndcg,648,3,2.141633920959021e-20,-5.354084802397552e-19,5.996574978685259e-19
sign,2,branch,4096,0.1,exploration-minus-deterministic,precision,648,3,4.733010965319437e-18,3.9834390929837785e-18,5.482582837655094e-18
sign,2,branch,4096,0.1,exploration-minus-deterministic,relevance_recall,648,3,7.495718723356573e-19,3.2124508814385315e-19,1.220731334946642e-18
sign,4,branch,0,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,4,branch,0,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
sign,4,branch,0,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,4,branch,0,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,4,branch,0,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,4,branch,0,0.1,branch-minus-scan,float_recall,648,3,1.1264994424244452e-17,7.431469705727804e-18,1.4605943340940524e-17
sign,4,branch,0,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
sign,4,branch,0,0.1,branch-minus-scan,ndcg,648,3,5.568248194493455e-19,-1.7133071367672168e-19,1.3706457094137734e-18
sign,4,branch,0,0.1,branch-minus-scan,precision,648,3,6.3178200668291126e-18,5.482047429174854e-18,7.11076002606419e-18
sign,4,branch,0,0.1,branch-minus-scan,relevance_recall,648,3,8.994862468027888e-19,3.854941057726238e-19,1.5205600838809048e-18
sign,4,branch,0,0.1,exploration-minus-deterministic,float_recall,648,3,1.1264994424244452e-17,7.431469705727804e-18,1.4605943340940524e-17
sign,4,branch,0,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
sign,4,branch,0,0.1,exploration-minus-deterministic,ndcg,648,3,5.568248194493455e-19,-1.7133071367672168e-19,1.3706457094137734e-18
sign,4,branch,0,0.1,exploration-minus-deterministic,precision,648,3,6.3178200668291126e-18,5.482047429174854e-18,7.11076002606419e-18
sign,4,branch,0,0.1,exploration-minus-deterministic,relevance_recall,648,3,8.994862468027888e-19,3.854941057726238e-19,1.5205600838809048e-18
sign,4,branch,16,0.0,branch-minus-scan,float_recall,648,1,-0.3907407407407407,-0.40972608024691365,-0.37129243827160496
sign,4,branch,16,0.0,branch-minus-scan,binary_recall,648,1,-0.9877623456790122,-0.9942905092592591,-0.9795979938271603
sign,4,branch,16,0.0,branch-minus-scan,ndcg,648,1,-0.2198278507890418,-0.24546078919911524,-0.1953219501078709
sign,4,branch,16,0.0,branch-minus-scan,precision,648,1,-0.05632716049382716,-0.06296296296296296,-0.05015432098765432
sign,4,branch,16,0.0,branch-minus-scan,relevance_recall,648,1,-0.24152479464979468,-0.2700769873773346,-0.21571747011561826
sign,4,branch,16,0.1,branch-minus-scan,float_recall,648,3,-0.3907407407407407,-0.40972608024691365,-0.37129243827160496
sign,4,branch,16,0.1,branch-minus-scan,binary_recall,648,3,-0.9878240740740739,-0.9942182355967079,-0.9796385030864198
sign,4,branch,16,0.1,branch-minus-scan,ndcg,648,3,-0.2198278507890418,-0.24546078919911524,-0.1953219501078709
sign,4,branch,16,0.1,branch-minus-scan,precision,648,3,-0.05632716049382716,-0.06296296296296296,-0.05015432098765432
sign,4,branch,16,0.1,branch-minus-scan,relevance_recall,648,3,-0.24152479464979468,-0.2700769873773346,-0.21571747011561826
sign,4,branch,16,0.1,exploration-minus-deterministic,float_recall,648,3,6.424901762877063e-20,0.0,1.4991437446713147e-19
sign,4,branch,16,0.1,exploration-minus-deterministic,binary_recall,648,3,-6.172839506172813e-05,-0.0005967078189300406,0.00033976337448559675
sign,4,branch,16,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
sign,4,branch,16,0.1,exploration-minus-deterministic,precision,648,3,2.141633920959021e-20,0.0,6.424901762877063e-20
sign,4,branch,16,0.1,exploration-minus-deterministic,relevance_recall,648,3,4.283267841918042e-20,0.0,1.2849803525754126e-19
sign,4,branch,32,0.0,branch-minus-scan,float_recall,648,1,-0.3881172839506173,-0.40787422839506177,-0.3686689814814815
sign,4,branch,32,0.0,branch-minus-scan,binary_recall,648,1,-0.9747376543209875,-0.9835520833333332,-0.9636570216049383
sign,4,branch,32,0.0,branch-minus-scan,ndcg,648,1,-0.2173273903812477,-0.24364602106891559,-0.1924166181336209
sign,4,branch,32,0.0,branch-minus-scan,precision,648,1,-0.055864197530864204,-0.0625,-0.04938271604938272
sign,4,branch,32,0.0,branch-minus-scan,relevance_recall,648,1,-0.23908137901193457,-0.26693832894643077,-0.21353251151283556
sign,4,branch,32,0.1,branch-minus-scan,float_recall,648,3,-0.3884259259259259,-0.40813143004115227,-0.36872170781893
sign,4,branch,32,0.1,branch-minus-scan,binary_recall,648,3,-0.9759927983539095,-0.9847569444444443,-0.9654803240740741
sign,4,branch,32,0.1,branch-minus-scan,ndcg,648,3,-0.2175713072862205,-0.24364853945227172,-0.1926610645093647
sign,4,branch,32,0.1,branch-minus-scan,precision,648,3,-0.05591563786008231,-0.06255144032921811,-0.04948431069958848
sign,4,branch,32,0.1,branch-minus-scan,relevance_recall,648,3,-0.23925284677599493,-0.2672175957187531,-0.21353368093240777
sign,4,branch,32,0.1,exploration-minus-deterministic,float_recall,648,3,-0.00030864197530864175,-0.0007716049382716048,2.355797313054923e-19
sign,4,branch,32,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0012551440329218108,-0.002381687242798354,-0.0003806584362139918
sign,4,branch,32,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0002439169049727925,-0.0007292952911461328,0.0
sign,4,branch,32,0.1,exploration-minus-deterministic,precision,648,3,-5.144032921810694e-05,-0.00015432098765432098,1.2849803525754126e-19
sign,4,branch,32,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0001714677640603566,-0.0005144032921810699,1.2849803525754126e-19
