routing_method,probes,kind,node_budget,explore_probability,queries,search_seeds,seeds,timing_repetitions,requests,float_recall,float_recall_ci_low,float_recall_ci_high,float_recall_seed_min,float_recall_seed_max,binary_recall,binary_recall_ci_low,binary_recall_ci_high,binary_recall_seed_min,binary_recall_seed_max,ndcg,ndcg_ci_low,ndcg_ci_high,ndcg_seed_min,ndcg_seed_max,precision,precision_ci_low,precision_ci_high,precision_seed_min,precision_seed_max,relevance_recall,relevance_recall_ci_low,relevance_recall_ci_high,relevance_recall_seed_min,relevance_recall_seed_max,budget_exhausted,routing_float_recall,empty_result,fewer_than_k,candidate_fill_rate,candidates,nodes,random_nodes,documents_scored,bitplane_words,routed_documents,selected_buckets,retrieval_request_p50_ms,retrieval_request_p95_ms,core_request_p50_ms,core_request_p95_ms,native_request_p50_ms,native_request_p95_ms,routing_request_p50_ms,routing_request_p95_ms,rerank_request_p50_ms,rerank_request_p95_ms,request_p50_ms,query_median_p50_ms,request_p95_ms,query_median_p95_ms
ivf,64,branch,1024,0.1,648,3,"42,43,44",3,5832,0.03503086419753086,0.024278549382716046,0.04567901234567902,0.0345679012345679,0.035493827160493825,0.03217078189300412,0.02383371913580247,0.0406900720164609,0.03185185185185185,0.03245370370370371,0.023658762617312243,0.014566293614597173,0.033529729288762466,0.023252056716323494,0.02432194620071052,0.006172839506172839,0.0034966563786008238,0.009311985596707817,0.006172839506172839,0.006172839506172839,0.025499483369853745,0.015981680784921525,0.036078092432259096,0.025225134947357175,0.025739538239538236,1.0,1.0,0.0,0.0,1.0,100.0,1024.0,102.34773662551441,724.1553497942386,14290.310699588475,57638.0,64.0,0.2387501299381256,0.32620783895254135,0.195416621863842,0.2769917249679565,0.183709,0.26565449999999996,0.007729511708021164,0.011125113815069199,0.034458935260772705,0.04137514624744654,0.2387501299381256,0.23452122695744038,0.32620783895254135,0.2999967740227778
ivf,64,branch,2048,0.0,648,1,42,3,1944,0.6157407407407407,0.5978395061728394,0.6351851851851852,0.6157407407407407,0.6157407407407407,0.6084259259259259,0.5952746913580247,0.6213155864197532,0.6084259259259259,0.6084259259259259,0.3191106402522027,0.29259056617514356,0.3476685649817237,0.3191106402522027,0.3191106402522027,0.08503086419753086,0.07731481481481482,0.09352237654320988,0.08503086419753086,0.08503086419753086,0.3567172625042995,0.32719497002483117,0.38728242661402384,0.3567172625042995,0.3567172625042995,1.0,1.0,0.0,0.0,1.0,100.0,2048.0,0.0,4282.976851851852,27138.024691358023,57638.0,64.0,0.5553956143558025,0.6917293183505534,0.5062918644398451,0.632135896012187,0.49054149999999996,0.6165642499999999,0.008707866072654724,0.015606475062668311,0.0388328917324543,0.048118620179593556,0.5553956143558025,0.5532919894903898,0.6917293183505534,0.6579288048669696
ivf,64,branch,2048,0.1,648,3,"42,43,44",3,5832,0.5463477366255144,0.5247890946502057,0.5683127572016461,0.5455246913580247,0.5473765432098765,0.5346347736625514,0.5172407407407408,0.5515451388888889,0.5336574074074074,0.53554012345679,0.29090605317104895,0.2656016493548281,0.31851159048018124,0.28992631236402855,0.29215559117588863,0.07536008230452676,0.068261316872428,0.08323173868312758,0.075,0.07561728395061729,0.3257158907621871,0.2967211048981882,0.3553379309947597,0.32513657467361173,0.3267973624455106,1.0,1.0,0.0,0.0,1.0,100.0,2048.0,204.36471193415636,4407.9465020576135,26503.19547325103,57638.0,64.0,0.5631663370877504,0.7107269484549761,0.5151671357452869,0.6543937837705016,0.499584,0.63689345,0.008833128958940506,0.0160830095410347,0.038291094824671745,0.04870791453868151,0.5631663370877504,0.5710830446332693,0.7107269484549761,0.6606677081435919
ivf,64,branch,4096,0.0,648,1,42,3,1944,0.7185185185185186,0.7038580246913579,0.7345717592592593,0.7185185185185186,0.7185185185185186,0.793888888888889,0.7860154320987653,0.801960262345679,0.793888888888889,0.793888888888889,0.34963897073703826,0.3233116519678909,0.3788162978146434,0.34963897073703826,0.34963897073703826,0.09475308641975308,0.08703317901234567,0.10355324074074074,0.09475308641975308,0.09475308641975308,0.40189166971574375,0.37016025030781974,0.43349459536091484,0.40189166971574375,0.40189166971574375,1.0,1.0,0.0,0.0,1.0,100.0,4096.0,0.0,13056.00462962963,50278.291666666664,57638.0,64.0,1.1079164687544107,1.4196689706295726,1.0538124479353428,1.3457250781357286,1.03125,1.3108705499999997,0.010187504813075066,0.023618969134986397,0.04158308729529381,0.057564023882150636,1.1079164687544107,1.1052507907152176,1.4196689706295726,1.259052217938006
ivf,64,branch,4096,0.1,648,3,"42,43,44",3,5832,0.7194958847736626,0.7052944958847737,0.7356018518518519,0.7188271604938272,0.7199074074074074,0.7951697530864197,0.7871390174897119,0.8030509259259259,0.7942592592592592,0.7960956790123457,0.35022109298395326,0.3244083145629169,0.38031280309914717,0.3492138404040219,0.35146209595641736,0.09490740740740741,0.0869843106995885,0.1036522633744856,0.09475308641975308,0.09506172839506173,0.40366697345864005,0.372806511475493,0.4356241276727387,0.40302519411315707,0.4041550442013405,1.0,1.0,0.0,0.0,1.0,100.0,4096.0,409.7680041152263,13648.763888888889,48690.93878600823,57638.0,64.0,1.1344163212925196,1.4658228261396287,1.081499271094799,1.3848250266164541,1.060708,1.35885,0.010457821190357208,0.02468586899340152,0.041250139474868774,0.058912253007292734,1.1344163212925196,1.1359514513363442,1.4658228261396287,1.2647133242959776
ivf,64,float,0,0.0,648,1,42,3,1944,0.9938271604938271,0.991358024691358,0.9961419753086418,0.9938271604938271,0.9938271604938271,,,,,,0.3745803964602427,0.34976936017405014,0.40203041915270243,0.3745803964602427,0.3745803964602427,0.10385802469135802,0.09582947530864197,0.11296682098765433,0.10385802469135802,0.10385802469135802,0.44505806693306704,0.4158297024905821,0.4765212868193191,0.44505806693306704,0.44505806693306704,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,,0.0,57638.0,64.0,0.8629164658486843,1.009862381033599,0.8142499718815088,0.944929360412061,,,,,0.04810444079339504,0.06427485495805735,0.8629164658486843,0.8639583829790354,1.009862381033599,0.9261913131922483
ivf,64,scan,0,0.0,648,1,42,3,1944,0.803858024691358,0.7905787037037036,0.8180555555555555,0.803858024691358,0.803858024691358,1.0,0.9999999999999998,1.0,1.0,1.0,0.3580897769913868,0.33215412589981064,0.38725306543274873,0.3580897769913868,0.3580897769913868,0.09783950617283951,0.08981481481481482,0.10725308641975309,0.09783950617283951,0.09783950617283951,0.4138619568017716,0.3838019552892238,0.444732218013468,0.4138619568017716,0.4138619568017716,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,57638.0,0.0,57638.0,64.0,1.5860632993280888,1.737410109490156,1.5227710828185081,1.6430670628324149,1.5156040000000002,1.62869025,0.011583324521780014,0.03024982288479805,0.04524970427155495,0.06782673299312592,1.5860632993280888,1.5856041572988033,1.737410109490156,1.643054443411529
sign,1,branch,0,0.0,648,1,42,3,1944,0.15108024691358027,0.13796296296296295,0.16559027777777777,0.15108024691358027,0.15108024691358027,1.0,0.9999999999999998,1.0,1.0,1.0,0.0902970695436332,0.0741080042098311,0.1073461954208618,0.0902970695436332,0.0902970695436332,0.022839506172839506,0.018827160493827162,0.02701003086419753,0.022839506172839506,0.022839506172839506,0.09629592372647927,0.07836166212902324,0.11504037329268808,0.09629592372647927,0.09629592372647927,0.0,0.1558641975308642,0.0,0.015432098765432098,1.0,95.79475308641975,447.9675925925926,0.0,2300.2484567901233,15501.421296296296,2300.2484567901233,1.0,0.14652102254331112,0.3965688403695821,0.1016668975353241,0.35289216320961714,0.099667,0.35076694999999997,0.007084105163812637,0.009910436347126957,0.03483286127448082,0.04295203834772109,0.14652102254331112,0.1421037595719099,0.3965688403695821,0.3918205155059695
sign,1,branch,0,0.1,648,3,"42,43,44",3,5832,0.15108024691358027,0.13796296296296298,0.16559027777777777,0.15108024691358027,0.15108024691358027,1.0,0.9999999999999998,1.0,1.0,1.0,0.0902970695436332,0.0741080042098311,0.1073461954208618,0.0902970695436332,0.0902970695436332,0.02283950617283951,0.018827160493827162,0.027010030864197534,0.022839506172839506,0.022839506172839506,0.09629592372647927,0.07836166212902324,0.11504037329268808,0.09629592372647927,0.09629592372647927,0.0,0.1558641975308642,0.0,0.015432098765432098,1.0,95.79475308641975,447.9675925925926,44.318415637860085,2300.2484567901233,15501.421296296296,2300.2484567901233,1.0,0.14654197730123997,0.39276513271033764,0.10239612311124802,0.3475188044831157,0.10052050000000001,0.34507935,0.0069998204708099365,0.009833578951656818,0.03445800393819809,0.041958363726735115,0.14654197730123997,0.1416876136014859,0.39276513271033764,0.3851557616144418
sign,1,branch,16,0.0,648,1,42,3,1944,0.0037037037037037043,0.0015432098765432098,0.006944444444444445,0.0037037037037037043,0.0037037037037037043,0.0797734761819834,0.06247510853071982,0.09879091399356243,0.0797734761819834,0.0797734761819834,0.002774655196846413,0.0,0.006433135713591059,0.002774655196846413,0.002774655196846413,0.0012345679012345679,0.0,0.0033989197530864164,0.0012345679012345679,0.0012345679012345679,0.0021277590722035165,0.0,0.0049587308267863795,0.0021277590722035165,0.0021277590722035165,0.9382716049382716,0.1558641975308642,0.8688271604938271,0.8858024691358025,0.08756668605852662,4.612654320987654,15.310185185185185,0.0,4.612654320987654,580.645061728395,2300.2484567901233,1.0,0.017999671399593353,0.03841076977550983,0.010604504495859146,0.014499761164188385,0.008875,0.012333,0.006375368684530258,0.0077500008046627045,0.0006249174475669861,0.016772886738181104,0.017999671399593353,0.017958227545022964,0.03841076977550983,0.03828939516097307
sign,1,branch,16,0.1,648,3,"42,43,44",3,5832,0.0032407407407407415,0.001183127572016461,0.00637988683127572,0.0030864197530864196,0.003395061728395062,0.08008751461466819,0.06299212308900533,0.09868755216575463,0.0797280150095827,0.080460708836177,0.002774655196846413,0.0,0.006433135713591059,0.002774655196846413,0.002774655196846413,0.0012345679012345679,0.0,0.0033989197530864164,0.0012345679012345679,0.0012345679012345679,0.0021277590722035165,0.0,0.0049587308267863795,0.0021277590722035165,0.0021277590722035165,0.9382716049382716,0.1558641975308642,0.49537037037037035,0.6841563786008231,0.1420731113224871,10.067901234567902,15.310185185185185,1.2921810699588476,10.067901234567902,565.7968106995885,2300.2484567901233,1.0,0.02102064900100231,0.042333267629146576,0.011333730071783066,0.01637497916817665,0.0095,0.014416449999999999,0.006457790732383728,0.008042179979383945,0.0030624214559793472,0.019083009101450443,0.02102064900100231,0.022493225211898484,0.042333267629146576,0.038098613731563084
sign,1,branch,32,0.0,648,1,42,3,1944,0.028703703703703707,0.022993827160493824,0.03518518518518519,0.028703703703703707,0.028703703703703707,0.2228725749559083,0.20043562610229276,0.2430000551146384,0.2228725749559083,0.2228725749559083,0.027188942973722978,0.01851315415253998,0.0378591358353225,0.027188942973722978,0.027188942973722978,0.006790123456790124,0.004475308641975309,0.009726080246913576,0.006790123456790124,0.006790123456790124,0.023995410453743787,0.015823191404788627,0.03367628834642723,0.023995410453743787,0.023995410453743787,0.9274691358024691,0.1558641975308642,0.45524691358024694,0.47530864197530864,0.3622398589065256,32.06481481481482,30.26851851851852,0.0,35.0787037037037,1120.8688271604938,2300.2484567901233,1.0,0.02854154445230961,0.06445895414799452,0.014499761164188385,0.023951730690896508,0.012541,0.022035699999999995,0.006458256393671036,0.008082948625087738,0.008396105840802193,0.03445800393819809,0.02854154445230961,0.027895905077457428,0.06445895414799452,0.06353764329105616
