method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,bitplane_words,routed_documents,selected_buckets,routing_float_recall,empty_result,fewer_than_k,candidate_fill_rate,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,2,0,0.1,42,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,85.94135802469135,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.28793769888579845,0.6891731172800063,0.24060392752289772,0.6388560635969043,0.2377085,0.6348187499999999,0.0075409188866615295,0.011701579205691811,0.03691716119647026,0.0462088268250227
sign/branch,2,0,0.1,43,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,85.91512345679013,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.281020300462842,0.6791874300688505,0.23677083663642406,0.6272726692259312,0.2345625,0.6225518,0.007416354492306709,0.011660065501928326,0.0363329891115427,0.044910865835845463
sign/branch,2,0,0.1,44,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,86.39506172839506,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.27808290906250477,0.6812097737565637,0.23335381411015987,0.6326231872662902,0.2309795,0.6289812499999999,0.00733276829123497,0.012792111374437809,0.03591598942875862,0.04708748310804365
sign/branch,2,16,0.0,42,1944,0.001388888888888889,0.04393209293590607,0.00016511285859145645,0.000154320987654321,0.000308641975308642,3.2546296296296298,15.626543209876543,0.0,3.287037037037037,0.9691358024691358,568.3456790123457,4459.810185185185,2.0,0.26990740740740743,0.9104938271604939,0.9182098765432098,0.053623450960597424,0.017749611288309097,0.03252348396927117,0.01058308407664299,0.013125059194862843,0.0087705,0.011084,0.006250105798244476,0.0072498805820941925,0.0006249174475669861,0.0128563493490219
sign/branch,2,16,0.1,42,1944,0.001388888888888889,0.04457828127678677,0.00016511285859145645,0.000154320987654321,0.000308641975308642,7.947530864197531,15.626543209876543,1.5493827160493827,7.979938271604938,0.9691358024691358,555.2731481481482,4459.810185185185,2.0,0.26990740740740743,0.5709876543209876,0.7361111111111112,0.10056593559777444,0.01933285966515541,0.037898146547377096,0.011208001524209976,0.015583354979753494,0.009334,0.013625,0.006333924829959869,0.007833680137991905,0.0006672926247119904,0.015917024575173855
sign/branch,2,16,0.1,43,1944,0.001234567901234568,0.044043546982545305,0.00016511285859145645,0.000154320987654321,0.000308641975308642,7.817901234567901,15.626543209876543,1.5478395061728396,7.8503086419753085,0.9691358024691358,558.1820987654321,4459.810185185185,2.0,0.26990740740740743,0.5864197530864198,0.7314814814814815,0.0992750284640268,0.019832979887723923,0.04149752203375098,0.011583790183067322,0.01641060225665569,0.009708,0.014167,0.0064587220549583435,0.008292030543088913,0.0007082708179950714,0.016903178766369813
sign/branch,2,16,0.1,44,1944,0.001080246913580247,0.042901425743891365,0.00016511285859145645,0.000154320987654321,0.000308641975308642,7.290123456790123,15.626543209876543,1.5200617283950617,7.322530864197531,0.9691358024691358,559.2145061728395,4459.810185185185,2.0,0.26990740740740743,0.5864197530864198,0.7623456790123457,0.09390451216364445,0.019750092178583145,0.03891049418598413,0.011437339708209038,0.016041891649365425,0.009583,0.013833,0.006416812539100647,0.008076801896095272,0.0007078051567077637,0.01574999187141657
sign/branch,2,32,0.0,42,1944,0.007253086419753087,0.07738091947669062,0.0061533883004814115,0.0020061728395061726,0.005265619154508043,9.695987654320987,31.02777777777778,0.0,10.969135802469136,0.9583333333333334,1140.0833333333333,4459.810185185185,2.0,0.26990740740740743,0.8024691358024691,0.808641975308642,0.11815252441496223,0.02083275467157364,0.0571548705920577,0.013374723494052887,0.020666979253292084,0.011375,0.018391949999999983,0.006375368684530258,0.007833284325897694,0.0006249174475669861,0.02914168871939181
sign/branch,2,32,0.1,42,1944,0.005864197530864198,0.07417104293348074,0.00448297793198108,0.0016975308641975309,0.003979610924055368,19.96141975308642,31.02777777777778,3.0694444444444446,21.328703703703702,0.9583333333333334,1110.307098765432,4459.810185185185,2.0,0.26990740740740743,0.2700617283950617,0.4861111111111111,0.22080684540261655,0.02839602530002594,0.05811848677694797,0.01491699367761612,0.021957792341709137,0.0128545,0.019708,0.0064997002482414246,0.008333008736371994,0.006645452231168747,0.030487449839711182
sign/branch,2,32,0.1,43,1944,0.006327160493827161,0.07151672194582642,0.003536763128330681,0.0015432098765432098,0.003208005985783763,18.83179012345679,31.02777777777778,3.0262345679012346,20.128086419753085,0.9583333333333334,1115.2916666666667,4459.810185185185,2.0,0.26990740740740743,0.31790123456790126,0.5092592592592593,0.20951054910632025,0.028895679861307144,0.0627608736976981,0.015249941498041153,0.023410422727465626,0.013167,0.020701849999999997,0.006583984941244125,0.009118951857089993,0.006395624950528145,0.03174396697431802
sign/branch,2,32,0.1,44,1944,0.006790123456790124,0.074001289847061,0.005429192735631478,0.0018518518518518517,0.0047512158623269725,18.125,31.02777777777778,3.009259259259259,19.441358024691358,0.9583333333333334,1117.2222222222222,4459.810185185185,2.0,0.26990740740740743,0.3256172839506173,0.5246913580246914,0.20244264787175234,0.026833033189177513,0.05496842786669729,0.014250166714191437,0.020292121917009354,0.012166,0.017993699999999994,0.006417278200387955,0.00833394005894661,0.005667097866535187,0.028729322366416416
sign/branch,2,64,0.0,42,1944,0.06682098765432097,0.2481833886124931,0.060379628178755695,0.014197530864197531,0.055630043824488266,50.31018518518518,61.370370370370374,0.0,75.81635802469135,0.9351851851851852,2244.9845679012346,4459.810185185185,2.0,0.26990740740740743,0.32253086419753085,0.3287037037037037,0.5242944997236042,0.050062546506524086,0.08336235769093035,0.02452055923640728,0.039434130303561674,0.0221045,0.036875,0.006707850843667984,0.008451729081571099,0.017832964658737183,0.03753500059247016
sign/branch,2,64,0.1,42,1944,0.049537037037037046,0.21430993182236965,0.04490796129940043,0.011111111111111112,0.04186975575864464,58.699074074074076,61.370370370370374,6.092592592592593,84.67438271604938,0.9351851851851852,2193.83024691358,4459.810185185185,2.0,0.26990740740740743,0.05092592592592592,0.13734567901234568,0.6081833886124931,0.05510379560291767,0.08145812898874283,0.025374814867973328,0.037814467214047895,0.023,0.035618699999999996,0.006667338311672211,0.008583860471844673,0.021916348487138748,0.036909687332808964
sign/branch,2,64,0.1,43,1944,0.04814814814814815,0.2134765984890363,0.044674188771205416,0.010802469135802469,0.04168604029715141,57.776234567901234,61.370370370370374,6.033950617283951,83.31944444444444,0.9351851851851852,2198.5246913580245,4459.810185185185,2.0,0.26990740740740743,0.06018518518518518,0.12345679012345678,0.5989549935507646,0.05231238901615143,0.07870185654610395,0.024145469069480896,0.03629084676504135,0.021834,0.03399385,0.006666406989097595,0.008457805961370468,0.020562438294291496,0.03594665322452783
sign/branch,2,64,0.1,44,1944,0.049845679012345684,0.21532845034088816,0.044305195266350884,0.010493827160493827,0.04168604029715141,57.43672839506173,61.370370370370374,6.010802469135802,83.5108024691358,0.9351851851851852,2198.598765432099,4459.810185185185,2.0,0.26990740740740743,0.046296296296296294,0.13734567901234568,0.5955599318223697,0.05337502807378769,0.08073742501437663,0.0249580480158329,0.03766058944165706,0.022459,0.03532139999999999,0.006729504093527794,0.008451729081571099,0.021249987185001373,0.036667101085186005
sign/branch,2,128,0.0,42,1944,0.1932098765432099,0.5934920305878018,0.13183413052222304,0.033950617283950615,0.1357396889804297,97.59876543209876,119.59413580246914,0.0,352.7762345679012,0.8734567901234568,3990.6558641975307,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.99718030219274,0.09177089668810368,0.11036887299269438,0.05060387775301933,0.06654199678450823,0.0481455,0.06365984999999999,0.006667338311672211,0.008493638597428795,0.0339169055223465,0.03841612488031387
sign/branch,2,128,0.1,42,1944,0.1895061728395062,0.5770259812050856,0.1304178450400851,0.033179012345679014,0.13427363959771368,97.37037037037037,119.59413580246914,11.916666666666666,357.7824074074074,0.8734567901234568,3925.996913580247,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.994896351575456,0.09600003249943256,0.12005171738564967,0.053812284022569656,0.0721546122804284,0.051167,0.068792,0.006875023245811462,0.009369011968374249,0.03429176285862923,0.04150019958615303
sign/branch,2,128,0.1,43,1944,0.18842592592592597,0.5744796849087894,0.12957242865700516,0.03271604938271605,0.133459167718427,97.55401234567901,119.59413580246914,11.907407407407407,356.75308641975306,0.8734567901234568,3929.6774691358023,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.9967327713285425,0.0960836187005043,0.11861873790621758,0.05370890721678734,0.07157709915190935,0.051167,0.06889195,0.006875023245811462,0.009167008101940155,0.0344796571880579,0.040784850716590874
sign/branch,2,128,0.1,44,1944,0.18873456790123458,0.5757605491063202,0.12911352654808644,0.03271604938271605,0.13275614988577952,97.54629629629629,119.59413580246914,11.834876543209877,356.47993827160496,0.8734567901234568,3929.7006172839506,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.9966556108347153,0.09300000965595245,0.1157018356025219,0.051416922360658646,0.06958409212529659,0.048917,0.0665294,0.006707850843667984,0.008707866072654724,0.03404170274734497,0.04061232320964336
sign/branch,2,256,0.0,42,1944,0.22330246913580248,0.7531370923161969,0.1434308209591564,0.037654320987654324,0.15258639679935979,97.79320987654322,225.3070987654321,0.0,746.0956790123457,0.7824074074074074,8038.71450617284,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.9991247466371845,0.11922884732484818,0.14635017141699788,0.07839547470211983,0.10228592436760664,0.075625,0.0985644,0.006707850843667984,0.008582998998463154,0.03366684541106224,0.038000219501554966
sign/branch,2,256,0.1,42,1944,0.22283950617283954,0.7547265984890363,0.14187560869766264,0.037191358024691354,0.15052878363063546,97.79320987654322,225.3070987654321,22.45216049382716,779.6481481481482,0.7824074074074074,7768.648148148148,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.9991247466371845,0.12366636656224728,0.16236233059316874,0.08218735456466675,0.11171721853315826,0.079417,0.10798124999999999,0.006832648068666458,0.010499730706214905,0.03404170274734497,0.042951572686433785
sign/branch,2,256,0.1,43,1944,0.2222222222222222,0.7537389441680487,0.1420748568896904,0.037191358024691354,0.15052878363063546,97.79320987654322,225.3070987654321,22.444444444444443,777.9320987654321,0.7824074074074074,7771.313271604939,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.9991247466371845,0.1254160888493061,0.1512015936896205,0.0835624523460865,0.10695899836719036,0.080625,0.10319554999999998,0.006792135536670685,0.008743698708713051,0.03408384509384632,0.039500114507973194
sign/branch,2,256,0.1,44,1944,0.22253086419753088,0.754433388612493,0.1420099118218273,0.037191358024691354,0.15052878363063546,97.79320987654322,225.3070987654321,22.375,778.800925925926,0.7824074074074074,7763.662037037037,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,0.9991247466371845,0.12268754653632641,0.1504045445472002,0.08150003850460052,0.10653294157236812,0.0787705,0.10275,0.0067087821662425995,0.008618831634521481,0.0338749960064888,0.03865342587232589
sign/branch,2,512,0.0,42,1944,0.24413580246913583,0.9051234567901234,0.14851776862683308,0.03966049382716049,0.16205141737549145,97.85185185185185,407.12345679012344,0.0,1571.516975308642,0.625,14872.307098765432,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.19249995239078999,0.29016863554716105,0.14839600771665573,0.22517323959618799,0.14435399999999998,0.2182608,0.007334165275096893,0.016868417151272293,0.036084093153476715,0.05554819945245974
sign/branch,2,512,0.1,42,1944,0.24351851851851852,0.9020679012345678,0.14813690805093865,0.03950617283950617,0.1618970963878371,97.85185185185185,407.12345679012344,40.541666666666664,1605.2515432098764,0.625,14492.336419753086,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.18783332780003548,0.23228290956467387,0.14529190957546234,0.18519589211791754,0.141917,0.18029185,0.007082708179950714,0.010576471686363217,0.03450014628469944,0.04086859989911317
sign/branch,2,512,0.1,43,1944,0.24320987654320989,0.9021141975308642,0.14822909617290012,0.03950617283950617,0.1618970963878371,97.85185185185185,407.12345679012344,40.51543209876543,1607.2746913580247,0.625,14488.708333333334,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.18629198893904686,0.22956400644034147,0.14408351853489876,0.1847185660153627,0.1408545,0.1801544,0.006916932761669159,0.008993688970804211,0.03456254489719868,0.04016601014882326
sign/branch,2,512,0.1,44,1944,0.24413580246913583,0.9020679012345678,0.14924785631179605,0.03966049382716049,0.16266870132610872,97.85185185185185,407.12345679012344,40.625,1607.6728395061727,0.625,14485.237654320988,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.18481211736798286,0.23615406826138496,0.1427917741239071,0.18832054920494556,0.139333,0.1834331,0.0069998204708099365,0.009791925549507141,0.03483286127448082,0.041827000677585595
sign/branch,2,1024,0.0,42,1944,0.25385802469135804,0.9882407407407406,0.15342036932325423,0.040586419753086425,0.1686100593508001,97.85185185185185,661.5293209876543,0.0,3084.4166666666665,0.3765432098765432,23549.436728395063,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.27491687797009945,0.383718847297132,0.2306452952325344,0.33854166977107525,0.2285625,0.33355894999999997,0.007125083357095718,0.009375158697366714,0.03491668030619621,0.0407856423407793
sign/branch,2,1024,0.1,42,1944,0.2537037037037037,0.9877006172839506,0.15342036932325423,0.040586419753086425,0.1686100593508001,97.85185185185185,661.5293209876543,65.85648148148148,3096.9814814814813,0.3765432098765432,23304.21759259259,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.27747894637286663,0.391785753890872,0.23166672326624393,0.34521850757300854,0.2295005,0.34011605,0.007207971066236496,0.009826757013797757,0.03520771861076355,0.04177847877144813
sign/branch,2,1024,0.1,43,1944,0.2540123456790124,0.9877006172839505,0.15342036932325423,0.040586419753086425,0.1686100593508001,97.85185185185185,661.5293209876543,65.85339506172839,3097.060185185185,0.3765432098765432,23311.524691358023,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.28533325530588627,0.4083684179931879,0.23895828053355217,0.36237498279660935,0.236583,0.35453485,0.00733276829123497,0.0117848627269268,0.03587501123547554,0.04412506241351366
sign/branch,2,1024,0.1,44,1944,0.2540123456790124,0.9877006172839506,0.15321982447851312,0.0404320987654321,0.16822425688166429,97.85185185185185,661.5293209876543,66.06944444444444,3097.9104938271603,0.3765432098765432,23307.05864197531,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.2907710149884224,0.4141088109463453,0.24641654454171658,0.3659455804154277,0.243333,0.360458,0.0074999406933784485,0.011416152119636536,0.036999816074967384,0.045332987792789936
sign/branch,2,2048,0.0,42,1944,0.2558641975308642,0.9999691358024692,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,856.1944444444445,0.0,4399.516975308642,0.040123456790123455,29245.29475308642,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.2830829471349716,0.6608025403693318,0.2391459420323372,0.6101518403738737,0.2369795,0.6058018,0.007457565516233444,0.01290361396968364,0.036665936931967735,0.04665413871407508
sign/branch,2,2048,0.1,42,1944,0.2558641975308642,0.9999691358024692,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,856.1944444444445,85.08487654320987,4399.635802469136,0.040123456790123455,29227.572530864196,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.2830422017723322,0.6637126673012971,0.23745838552713394,0.6105981534346938,0.234313,0.6062561999999999,0.007375143468379974,0.01351113896816967,0.03593764267861843,0.04998748190701007
sign/branch,2,2048,0.1,43,1944,0.2558641975308642,0.9999691358024692,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,856.1944444444445,85.0108024691358,4400.484567901234,0.040123456790123455,29226.83024691358,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.27079135179519653,0.6236547138541937,0.22924994118511677,0.5763660883530974,0.227375,0.57185625,0.007083173841238022,0.00974365975707769,0.03474997356534004,0.041076680645346635
sign/branch,2,2048,0.1,44,1944,0.2558641975308642,0.9999691358024692,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,856.1944444444445,85.44753086419753,4400.342592592592,0.040123456790123455,29227.774691358023,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.2799159847199917,0.6467561703175304,0.2368544228374958,0.6004187278449535,0.234417,0.5967901499999998,0.007291324436664581,0.010667298920452595,0.03595789894461632,0.04316051490604877
sign/branch,2,4096,0.0,42,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,0.0,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.29216636903584003,0.7087339414283632,0.24583283811807632,0.6522607523947953,0.243063,0.6485875,0.007833819836378098,0.016570300795137875,0.037499936297535896,0.05245900247246027
sign/branch,2,4096,0.1,42,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,85.94135802469135,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.27825008146464825,0.6815316155552862,0.23204158060252666,0.634516729041934,0.229479,0.6304125499999998,0.007145339623093605,0.012718653306364994,0.03516674041748047,0.04711248911917209
sign/branch,2,4096,0.1,43,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,85.91512345679013,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.2778752241283655,0.6662607658654451,0.2329584676772356,0.621231086552143,0.2311665,0.6187938499999999,0.007207971066236496,0.00965998042374849,0.03591692075133324,0.04252945072948932
sign/branch,2,4096,0.1,44,1944,0.2558641975308642,1.0,0.15374040111175438,0.040586419753086425,0.16873866017384534,97.85185185185185,865.0956790123457,86.39506172839506,4459.751543209876,0.0,29391.14814814815,4459.810185185185,2.0,0.26990740740740743,0.0,0.004629629629629629,1.0,0.28097908943891525,0.6672831950709222,0.23510446771979332,0.6173559464514256,0.2327295,0.6150875,0.007292255759239197,0.011308328248560413,0.036207959055900574,0.0450837891548872
sign/branch,4,0,0.0,42,1944,0.3912037037037037,1.0,0.21999296364763324,0.05648148148148148,0.24183343662510332,99.54938271604938,1619.3626543209878,0.0,8362.212962962964,0.0,54135.8024691358,8362.447530864198,4.0,0.42484567901234566,0.0,0.0,1.0,0.49779145047068596,1.19071863591671,0.449812738224864,1.1390211991965769,0.4468335,1.13243925,0.0077909789979457855,0.016103521920740566,0.03804103471338749,0.05221248138695953
sign/branch,4,0,0.1,42,1944,0.3912037037037037,1.0,0.21999296364763324,0.05648148148148148,0.24183343662510332,99.54938271604938,1619.3626543209878,161.36882716049382,8362.212962962964,0.0,54135.8024691358,8362.447530864198,4.0,0.42484567901234566,0.0,0.0,1.0,0.4959995858371258,1.178260869346559,0.4435623995959759,1.128160860389471,0.440583,1.12449735,0.007666880264878273,0.015690363943576802,0.03729085437953472,0.05183275789022446
sign/branch,4,0,0.1,43,1944,0.3912037037037037,1.0,0.21999296364763324,0.05648148148148148,0.24183343662510332,99.54938271604938,1619.3626543209878,161.37345679012347,8362.212962962964,0.0,54135.8024691358,8362.447530864198,4.0,0.42484567901234566,0.0,0.0,1.0,0.49347919411957264,1.1693874141201377,0.4457295872271061,1.1185875395312905,0.443229,1.11591435,0.0077500008046627045,0.012910622172057625,0.0378340482711792,0.04737498238682747
sign/branch,4,0,0.1,44,1944,0.3912037037037037,1.0,0.21999296364763324,0.05648148148148148,0.24183343662510332,99.54938271604938,1619.3626543209878,161.76697530864197,8362.212962962964,0.0,54135.8024691358,8362.447530864198,4.0,0.42484567901234566,0.0,0.0,1.0,0.4743959289044142,1.1347434716299167,0.43089641258120537,1.0850888909772036,0.428521,1.0806687499999996,0.007415656000375748,0.010576937347650524,0.036499928683042526,0.04428476095199584
sign/branch,4,16,0.0,42,1944,0.000462962962962963,0.012237654320987654,0.00016511285859145645,0.000154320987654321,0.000308641975308642,3.4058641975308643,15.907407407407407,0.0,3.424382716049383,0.9922839506172839,538.6867283950618,8362.447530864198,4.0,0.42484567901234566,0.8796296296296297,0.8950617283950617,0.038564814814814816,0.01804158091545105,0.0327499583363533,0.010832678526639938,0.013625179417431355,0.008916,0.011458,0.006292015314102173,0.0075837597250938416,0.0006249174475669861,0.012403493747115128
sign/branch,4,16,0.1,42,1944,0.000462962962962963,0.011990740740740741,0.00016511285859145645,0.000154320987654321,0.000308641975308642,6.175925925925926,15.907407407407407,1.5709876543209877,6.195987654320987,0.9922839506172839,533.0524691358024,8362.447530864198,4.0,0.42484567901234566,0.6496913580246914,0.7932098765432098,0.06626543209876543,0.019165687263011932,0.035910634323954575,0.01129182055592537,0.014993734657764431,0.009292,0.012743699999999995,0.0064158812165260315,0.00800006091594696,0.0006658956408500671,0.014451704919338223
sign/branch,4,16,0.1,43,1944,0.000462962962962963,0.012299382716049382,0.00016511285859145645,0.000154320987654321,0.000308641975308642,6.2592592592592595,15.907407407407407,1.5540123456790123,6.283950617283951,0.9922839506172839,534.7422839506173,8362.447530864198,4.0,0.42484567901234566,0.654320987654321,0.7916666666666666,0.06709876543209876,0.01904158852994442,0.03716454375535247,0.011416617780923843,0.015410757623612877,0.009458,0.013125,0.006416346877813339,0.007660430856049057,0.0006658956408500671,0.0148626510053873
sign/branch,4,16,0.1,44,1944,0.000462962962962963,0.012237654320987654,0.00016511285859145645,0.000154320987654321,0.000308641975308642,6.277777777777778,15.907407407407407,1.5493827160493827,6.299382716049383,0.9922839506172839,535.6620370370371,8362.447530864198,4.0,0.42484567901234566,0.6635802469135802,0.7901234567901234,0.06728395061728396,0.01895800232887268,0.03641697112470865,0.01125037670135498,0.014834105968475342,0.00925,0.012666849999999999,0.0063749030232429504,0.007917173206806183,0.0006658956408500671,0.014791591092944145
sign/branch,4,32,0.0,42,1944,0.0030864197530864196,0.025262345679012345,0.002665573266385533,0.000617283950617284,0.002752057613168724,7.16358024691358,31.75925925925926,0.0,7.671296296296297,0.9876543209876543,1083.9938271604938,8362.447530864198,4.0,0.42484567901234566,0.8287037037037037,0.8395061728395061,0.07614197530864196,0.020687468349933624,0.04595797508955002,0.013249926269054413,0.018499791622161865,0.011125,0.016125,0.0063749030232429504,0.007832888513803482,0.0006249174475669861,0.020576408132910725
sign/branch,4,32,0.1,42,1944,0.0030864197530864196,0.02385802469135802,0.002658018116317088,0.000617283950617284,0.002752057613168724,15.429012345679013,31.75925925925926,3.1358024691358026,15.950617283950617,0.9876543209876543,1067.0324074074074,8362.447530864198,4.0,0.42484567901234566,0.35802469135802467,0.5524691358024691,0.15879629629629632,0.027166912332177162,0.05211844108998775,0.014792196452617645,0.021076528355479237,0.012583,0.018701849999999996,0.006500165909528732,0.008209142833948135,0.005375128239393234,0.024372362531721564
sign/branch,4,32,0.1,43,1944,0.002469135802469136,0.024212962962962964,0.0019413777015356002,0.000462962962962963,0.002237654320987654,15.228395061728396,31.75925925925926,3.125,15.800925925925926,0.9876543209876543,1064.969135802469,8362.447530864198,4.0,0.42484567901234566,0.3533950617283951,0.5709876543209876,0.1567901234567901,0.0269163865596056,0.05224999040365219,0.014916062355041504,0.02090996131300926,0.012708,0.018583,0.0064997002482414246,0.00824357848614454,0.005125068128108978,0.024683121591806398
sign/branch,4,32,0.1,44,1944,0.002777777777777778,0.023950617283950617,0.002665573266385533,0.000617283950617284,0.002752057613168724,15.239197530864198,31.75925925925926,3.103395061728395,15.779320987654321,0.9876543209876543,1067.6944444444443,8362.447530864198,4.0,0.42484567901234566,0.39814814814814814,0.5817901234567902,0.15689814814814815,0.025499612092971802,0.0496411696076393,0.014291377738118172,0.019750092178583145,0.012083,0.017451849999999998,0.006457790732383728,0.008201668970286843,0.004499917849898338,0.02311270218342542
sign/branch,4,64,0.0,42,1944,0.0183641975308642,0.06973765432098765,0.016427711875228228,0.004475308641975308,0.0163112607557052,18.878086419753085,63.276234567901234,0.0,27.425925925925927,0.9845679012345679,2193.489197530864,8362.447530864198,4.0,0.42484567901234566,0.6651234567901234,0.6712962962962963,0.19328703703703703,0.026667024940252304,0.07389094680547713,0.018770573660731316,0.031702709384262555,0.016209,0.029576699999999997,0.006458256393671036,0.00820821151137352,0.0006668269634246826,0.03495905548334122
sign/branch,4,64,0.1,42,1944,0.015277777777777779,0.06375,0.013745238748932397,0.004012345679012346,0.013482042648709317,36.90895061728395,63.276234567901234,6.256172839506172,45.983024691358025,0.9845679012345679,2135.8966049382716,8362.447530864198,4.0,0.42484567901234566,0.10339506172839506,0.2222222222222222,0.3735956790123457,0.04395912401378155,0.07977942004799841,0.02312520518898964,0.03518331795930861,0.0204585,0.032083850000000004,0.006875023245811462,0.009375158697366714,0.013249926269054413,0.03662512172013521
sign/branch,4,64,0.1,43,1944,0.015123456790123457,0.06404320987654322,0.013155798826108032,0.0038580246913580245,0.012710437710437712,36.19598765432099,63.276234567901234,6.239197530864198,45.339506172839506,0.9845679012345679,2141.688271604938,8362.447530864198,4.0,0.42484567901234566,0.1095679012345679,0.24074074074074073,0.3664660493827161,0.042541418224573135,0.07606428116559981,0.022666994482278824,0.03277235664427279,0.02,0.03023754999999999,0.006708316504955292,0.008500111289322376,0.01270882785320282,0.035368814133107655
sign/branch,4,64,0.1,44,1944,0.015123456790123457,0.06399691358024691,0.012044969095847747,0.0035493827160493828,0.01219603441825664,36.37191358024691,63.276234567901234,6.217592592592593,45.5679012345679,0.9845679012345679,2142.328703703704,8362.447530864198,4.0,0.42484567901234566,0.11419753086419752,0.2515432098765432,0.3682253086419753,0.04237517714500427,0.07526047993451356,0.02245791256427765,0.03316672518849373,0.019834,0.030708,0.006707850843667984,0.008457805961370468,0.012666452676057816,0.034833792597055435
sign/branch,4,128,0.0,42,1944,0.14382716049382718,0.30126543209876544,0.1163413166629855,0.02808641975308642,0.11779681224125668,69.7391975308642,125.54938271604938,0.0,182.05092592592592,0.9583333333333334,4426.270061728395,8362.447530864198,4.0,0.42484567901234566,0.17592592592592593,0.17746913580246915,0.7018981481481482,0.08366722613573074,0.10686714667826888,0.04268740303814411,0.0634815078228712,0.0400415,0.060445549999999994,0.006667338311672211,0.00837491825222969,0.033250078558921814,0.03754207864403725
sign/branch,4,128,0.1,42,1944,0.1132716049382716,0.2574074074074074,0.09095515754995523,0.022685185185185187,0.09348645181978515,82.83641975308642,125.54938271604938,12.50462962962963,197.29166666666666,0.9583333333333334,4306.58487654321,8362.447530864198,4.0,0.42484567901234566,0.0015432098765432098,0.013888888888888888,0.8328703703703704,0.08320785127580166,0.10832040570676325,0.042708590626716614,0.06452940870076417,0.0396455,0.06098124999999999,0.006791204214096069,0.008666887879371643,0.03312528133392334,0.038375076837837696
