setting_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,seeds,recall,recall_low,p50_ms,p95_ms,sources,lifetime_peak_bytes
s0017,100000,branch,ivf,256,240,0,4096,0,0,0,0,0.99,0.9844875000000001,2.4648543912917376,2.510541235096752,1,64438272
s0018,100000,keys,none,1,1,0,0,4,0,0,0,1.0,1.0,0.8728124666959047,0.902096158824861,1,56197120
s0019,1000000,branch,none,1,1,0,2048,0,0,0,0,1.0,1.0,0.25081238709390163,0.3627873258665204,1,184877056
s0020,1000000,keys,ivf,16,11,0,0,12,0,0,0,0.821,0.807,0.029667047783732414,0.12021854054182768,1,133922816
s0021,1000000,branch,ivf,16,13,0,128,0,0,0,0,0.9075,0.896,0.22712512873113155,0.3495958633720847,1,171802624
s0022,1000000,keys,ivf,16,13,0,0,8,0,0,0,0.9075,0.8955,0.12412457726895809,0.17317510209977427,1,130498560
s0023,1000000,keys,ivf,8192,8124,0,0,12,0,0,0,1.0,1.0,1.0366037022322416,1.0751597583293915,1,223379456
s0024,100000,branch,ivf,256,240,0,512,0,0,0,0,0.99,0.9845,2.457291353493929,2.533069043420255,1,66371584
s0025,100000,keys,direct,256,8,0,0,8,0,0,0,0.937,0.9255,0.04427041858434677,0.05762025248259306,1,61603840
s0026,100000,branch,direct,16,5,0,4096,0,0,0,0,1.0,1.0,0.523395836353302,0.5568208172917366,1,61636608
s0027,1000000,branch,ivf,256,181,0,4096,0,0,0,0,0.9015,0.889,17.900166334584355,18.294148449786007,1,190513152
s0028,100000,scan,ivf,16,14,0,0,0,0,0,0,0.94,0.9255,2.3515624925494194,2.3836439941078424,1,58966016
s0029,100000,branch,ivf,8192,5203,0,1024,0,0,0,0,0.95,0.9395,2.7504994068294764,2.936379099264741,1,94535680
s0030,1000000,branch,ivf,4096,3064,0,4096,0,0,0,0,0.95,0.939,19.99185443855822,21.30967089906335,1,223707136
s0031,1000000,branch,none,1,1,0,4096,0,0,0,0,1.0,1.0,0.45212474651634693,0.6016814382746816,1,184811520
s0032,1000000,keys,ivf,16,13,0,0,4,0,0,0,0.9075,0.896,1.485583372414112,1.8718663370236603,1,129974272
s0033,1000000,branch,ivf,4096,2579,0,2048,0,0,0,0,0.901,0.885,16.83650049380958,17.65752921346575,1,223690752
s0034,100000,branch,ivf,8192,8122,0,4096,0,0,0,0,1.0,1.0,4.011687356978655,4.171687969937921,1,94519296
s0035,100000,keys,ivf,8192,6965,0,0,16,0,0,0,0.3905,,4.031479591503739,4.223033459857106,1,81330176
s0036,100000,branch,direct,4096,12,0,4096,0,0,0,0,0.9265,0.9145,0.028687529265880585,0.03531442489475011,1,70189056
s0037,100000,branch,direct,16,5,0,128,0,0,0,0,1.0,1.0,0.09224959649145603,0.11467856820672749,1,61669376
s0038,1000000,branch,direct,4096,1,0,1024,0,0,0,0,1.0,1.0,0.023645348846912384,0.027737603522837148,1,206356480
s0039,1000000,keys,sign,4096,1,0,0,13,0,0,0,1.0,1.0,0.20814547315239906,0.23145475424826142,1,208781312
s0040,100000,branch,ivf,8192,2796,0,2048,0,0,0,0,0.8,0.788,1.566874561831355,1.764980750158429,1,94224384
s0041,100000,keys,direct,256,8,0,0,13,0,0,0,0.937,0.9255,0.2218752633780241,0.24942094460129738,1,64258048
s0042,100000,branch,ivf,4096,3642,0,1024,0,0,0,0,0.99,0.9855,2.9451462905853987,3.151804651133716,1,78348288
s0043,100000,keys,direct,256,8,0,0,16,0,0,0,0.937,0.926,1.5428122133016586,1.6020794631913304,1,64438272
s0044,100000,branch,sign,16,5,0,512,0,0,0,0,1.0,1.0,0.1668534241616726,0.23585211019963023,1,61718528
s0045,1000000,branch,sign,8192,1,0,4096,0,0,0,0,1.0,1.0,0.049582915380597115,0.0541684916242957,1,230195200
s0046,100000,branch,none,1,1,0,1024,0,0,0,0,1.0,1.0,0.2791874576359987,0.3772810800001024,1,62488576
s0047,100000,branch,ivf,8192,2796,0,1024,0,0,0,0,0.8,0.7879875000000001,1.6111875884234905,1.7234360100701451,1,94142464
s0048,1000000,keys,ivf,8192,5688,0,0,12,0,0,0,0.95,0.94,0.8304165676236153,0.8654146688058972,1,223461376
s0049,100000,branch,direct,16,3,0,1024,0,0,0,0,0.867,0.852,0.15595857985317707,0.17553982324898243,1,61898752
s0050,100000,keys,direct,256,6,0,0,4,0,0,0,0.81,0.7955,0.038416823372244835,0.046296976506710046,1,58556416
s0051,1000000,keys,ivf,256,181,0,0,16,0,0,0,0.9015,0.8895,0.08381251245737076,0.12115824501961368,1,201162752
s0052,1000000,keys,ivf,4096,2579,0,0,8,0,0,0,0.901,0.8859875,0.9442500304430723,4.535027383826671,1,186302464
s0053,100000,keys,ivf,8192,5203,0,0,12,0,0,0,0.95,0.94,1.4792087022215128,1.544784824363887,1,81084416
s0054,1000000,keys,ivf,8192,4766,0,0,16,0,0,0,0.9,0.8889875,1.5104163903743029,6.133048213087022,1,224935936
s0055,100000,keys,ivf,8192,8122,0,0,4,0,0,0,1.0,1.0,2.8534382581710815,3.2700450392439957,1,79151104
s0056,100000,keys,ivf,8192,8122,0,0,16,0,0,0,0.345,,3.8893958553671837,4.164566681720316,1,81379328
s0057,1000000,keys,ivf,8192,3498,0,0,16,0,0,0,0.8,0.7834875,3.470583586022258,7.180004124529659,1,225312768
s0058,100000,branch,direct,16,4,0,4096,0,0,0,0,0.938,0.9295,0.4386461805552244,0.45487105380743736,1,60588032
s0059,1000000,branch,ivf,16,16,0,128,0,0,0,0,1.0,1.0,0.25372905656695366,0.34657267387956375,1,170754048
s0060,1000000,branch,ivf,8192,7186,0,128,0,0,0,0,0.99,0.986,22.159208543598652,23.069969122298062,1,234258432
s0061,100000,branch,direct,256,6,0,4096,0,0,0,0,0.81,0.7965,0.08647888898849487,0.09466055780649185,1,64487424
s0062,100000,branch,ivf,16,16,0,4096,0,0,0,0,1.0,1.0,2.6183126028627157,2.7812433894723654,1,62504960
s0063,1000000,branch,direct,8192,1,0,512,0,0,0,0,1.0,1.0,0.016791746020317078,0.023337709717452523,1,230326272
s0064,1000000,branch,ivf,256,142,0,4096,0,0,0,0,0.8015,0.7844875,14.25395836122334,15.790276671759784,1,190808064
s0065,1000000,keys,ivf,256,142,0,0,13,0,0,0,0.8015,0.7845,0.09727105498313904,0.32447241246700287,1,181223424
s0066,1000000,keys,ivf,16,16,0,0,8,0,0,0,1.0,1.0,0.14229142107069492,0.15103539917618036,1,130154496
s0067,1000000,keys,sign,256,1,0,0,16,0,0,0,1.0,1.0,0.11562556028366089,0.153740169480443,1,201670656
s0068,1000000,keys,ivf,4096,2579,0,0,13,0,0,0,0.901,0.8865,0.39785425178706646,1.283125393092632,1,215203840
s0069,100000,keys,ivf,4096,3642,0,0,13,0,0,0,0.99,0.9855,1.0137294884771109,1.078955689445138,1,72990720
s0070,100000,scan,sign,256,9,0,0,0,0,0,0,1.0,1.0,0.11625001206994057,0.1261400058865547,1,63193088
s0071,100000,scan,ivf,256,209,0,0,0,0,0,0,0.9515,0.9384875,2.0962292328476906,2.118102484382689,1,63225856
s0072,1000000,branch,ivf,8192,5688,0,4096,0,0,0,0,0.95,0.9404875,19.873562501743436,20.36004823166877,1,234176512
s0073,100000,keys,sign,4096,13,0,0,8,0,0,0,1.0,1.0,0.07749954238533974,0.0887642614543438,1,64012288
s0074,100000,keys,ivf,4096,3642,0,0,4,0,0,0,0.99,0.9855,1.7875416669994593,2.147157932631671,1,69795840
s0075,1000000,keys,ivf,4096,4057,0,0,4,0,0,0,1.0,1.0,2.8698749374598265,3.8355599157512184,1,155942912
s0076,100000,keys,ivf,8192,6965,0,0,13,0,0,0,0.99,0.9855,2.0166877657175064,2.10726885125041,1,81510400
s0077,100000,keys,ivf,256,256,0,0,8,0,0,0,1.0,1.0,0.2201248425990343,0.3441650653257964,1,61095936
s0078,100000,branch,ivf,8192,8122,0,512,0,0,0,0,1.0,1.0,4.035541322082281,4.289750359021127,1,93814784
s0079,100000,branch,direct,256,9,0,1024,0,0,0,0,1.0,1.0,0.11737481690943241,0.1280416268855333,1,66387968
s0080,100000,branch,ivf,4096,1806,0,4096,0,0,0,0,0.8,0.7835,1.5501040033996105,1.6039768932387233,1,78151680
s0081,1000000,branch,ivf,16,13,0,1024,0,0,0,0,0.9075,0.8965,0.9164162911474705,1.3711377279832855,1,171900928
s0082,100000,keys,ivf,16,12,0,0,8,0,0,0,0.842,0.825,0.1020217314362526,0.12379346881061791,1,57098240
s0083,100000,branch,ivf,16,16,0,2048,0,0,0,0,1.0,1.0,1.9848337396979332,2.013230905868113,1,62439424
s0084,1000000,keys,ivf,8192,8124,0,0,16,0,0,0,1.0,1.0,2.303624991327524,2.658210345543921,1,225165312
s0085,100000,keys,ivf,256,256,0,0,13,0,0,0,1.0,1.0,0.09529129602015018,0.12174570001661775,1,64225280
s0086,100000,branch,ivf,8192,6965,0,512,0,0,0,0,0.99,0.9855,3.5809373948723078,3.7048273719847202,1,94371840
s0087,100000,branch,ivf,4096,3642,0,128,0,0,0,0,0.99,0.986,2.9713541734963655,3.2001503510400653,1,78413824
s0088,100000,keys,direct,8192,12,0,0,13,0,0,0,0.854,0.8395,0.8391877636313438,0.9283225983381271,1,65142784
s0089,100000,keys,sign,16,5,0,0,13,0,0,0,1.0,1.0,0.05916692316532135,0.11654191184788941,1,61489152
s0090,100000,keys,ivf,8192,2796,0,0,8,0,0,0,0.8,0.7885,0.8847916033118963,1.00632943212986,1,80953344
s0091,100000,keys,sign,16,5,0,0,16,0,0,0,1.0,1.0,0.20158360712230206,0.2644189167767763,1,62701568
s0092,100000,branch,ivf,8192,5203,0,512,0,0,0,0,0.95,0.9395,2.735208487138152,2.879250654950738,1,94519296
s0093,1000000,branch,sign,16,1,0,1024,0,0,0,0,1.0,1.0,0.0941040925681591,0.15219878405332565,1,168820736
s0094,100000,branch,direct,4096,13,0,2048,0,0,0,0,1.0,1.0,0.030083581805229187,0.03947704099118709,1,69025792
s0095,100000,branch,ivf,16,14,0,2048,0,0,0,0,0.94,0.925,1.8392500933259726,2.0750314462929964,1,61849600
s0096,1000000,branch,ivf,16,15,0,512,0,0,0,0,0.9725,0.9655,0.6740002427250147,0.81943494733423,1,171786240
s0097,1000000,scan,sign,16,1,0,0,0,0,0,0,1.0,1.0,1.598103903234005,1.7148330807685852,1,139886592
s0098,1000000,keys,ivf,8192,7186,0,0,8,0,0,0,0.99,0.986,1.7101457342505455,2.047542226500809,1,204800000
s0099,100000,branch,direct,256,6,0,1024,0,0,0,0,0.81,0.7955,0.08922931738197803,0.09493781253695485,1,66568192
s0100,1000000,scan,direct,8192,1,0,0,0,0,0,0,1.0,1.0,0.015062978491187096,0.021187914535403245,1,191758336
s0101,100000,keys,ivf,8192,2796,0,0,13,0,0,0,0.8,0.7884875,0.9753128979355097,1.0419293073937297,1,81412096
s0102,100000,scan,ivf,8192,2796,0,0,0,0,0,0,0.8,0.7875,1.429541502147913,1.6727955313399434,1,77627392
s0103,100000,branch,direct,8192,12,0,128,0,0,0,0,0.854,0.8395,0.020604580640792847,0.0307540874928236,1,78266368
s0104,1000000,branch,none,1,1,0,128,0,0,0,0,1.0,1.0,0.14514592476189137,0.1823826692998409,1,185188352
s0105,1000000,scan,ivf,8192,7186,0,0,0,0,0,0,0.99,0.9855,23.465791950002313,23.980780853889883,1,196558848
s0106,100000,keys,ivf,8192,2796,0,0,16,0,0,0,0.69,,3.606604179367423,3.788119461387396,1,81297408
s0107,100000,keys,direct,8192,14,0,0,16,0,0,0,0.332,,2.0619165152311325,2.261025318875909,1,65290240
s0108,1000000,keys,ivf,16,11,0,0,16,0,0,0,0.821,0.806,0.044229673221707344,0.3091246355324983,1,166805504
s0109,100000,branch,none,1,1,0,4096,0,0,0,0,1.0,1.0,0.6451667286455631,0.783245707862079,1,62537728
s0110,1000000,branch,direct,4096,1,0,128,0,0,0,0,1.0,1.0,0.01735379919409752,0.022966973483562456,1,224247808
s0111,100000,keys,direct,8192,13,0,0,13,0,0,0,0.9345,0.923,0.8571669459342957,0.965189142152667,1,65191936
s0112,100000,keys,direct,16,5,0,0,12,0,0,0,1.0,1.0,0.04741665907204151,0.08526251185685396,1,60112896
s0113,100000,branch,direct,4096,13,0,512,0,0,0,0,1.0,1.0,0.0302288681268692,0.035408441908657544,1,70156288
s0114,100000,branch,direct,256,8,0,1024,0,0,0,0,0.937,0.9255,0.10987510904669762,0.1162977889180183,1,66502656
s0115,1000000,branch,ivf,4096,3684,0,4096,0,0,0,0,0.99,0.986,23.905666545033455,24.676577118225396,1,223576064
s0116,100000,keys,ivf,8192,2796,0,0,4,0,0,0,0.8,0.788,1.4422500971704721,1.7947124084457753,1,79020032
s0117,1000000,keys,ivf,256,209,0,0,13,0,0,0,0.9515,0.944,0.04383339546620846,0.07556802593171595,1,181207040
s0118,100000,branch,ivf,256,185,0,128,0,0,0,0,0.9,0.886,1.5263331588357687,1.5736205969005823,1,66764800
s0119,1000000,keys,sign,256,1,0,0,13,0,0,0,1.0,1.0,0.036624958738684654,0.05906226579099893,1,184041472
s0120,100000,branch,sign,4096,13,0,128,0,0,0,0,1.0,1.0,0.04535447806119919,0.06131858099251985,1,68976640
s0121,1000000,keys,ivf,8192,5688,0,0,16,0,0,0,0.95,0.9405,1.7790407873690128,2.1785142831504345,1,224870400
s0122,1000000,branch,sign,8192,1,0,512,0,0,0,0,1.0,1.0,0.0497505534440279,0.058528594672679894,1,230031360
s0123,100000,branch,ivf,256,256,0,4096,0,0,0,0,1.0,1.0,2.6170415803790092,2.729014540091157,1,64847872
s0124,1000000,keys,sign,8192,1,0,0,13,0,0,0,1.0,1.0,0.36325003020465374,0.3881619777530432,1,209190912
s0125,100000,keys,ivf,8192,3943,0,0,12,0,0,0,0.9,0.886,1.2246461119502783,1.3284662971273065,1,81182720
s0126,100000,branch,ivf,256,240,0,1024,0,0,0,0,0.99,0.9845,2.529874909669161,2.728760614991188,1,66519040
s0127,100000,branch,direct,16,4,0,512,0,0,0,0,0.938,0.93,0.11929147876799107,0.15104336198419327,1,61734912
s0128,100000,branch,sign,4096,13,0,1024,0,0,0,0,1.0,1.0,0.041937222704291344,0.04900470376014709,1,69828608
