method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,leaf_size,node_budget,exploration,seed
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00495,1,6,1,1000,1,True,True,0.956,0.4982919999747537,0.5671690505550941,499.909835996732,0.4982919999747537,0.4982919999747537,0.4982919999747537,73210340,247169024,885.602,0.0,0.0,0.0,16.939,191.628,0.061,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00562,100,874,1,1000,1,True,True,0.99,23.678520999965258,25.035958298940386,23693.064991006395,23.678520999965258,23.678520999965258,23.678520999965258,73210340,247169024,113571.472,0.0,0.0,0.0,17.0,27968.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00547,100,15,1,1000,1,True,True,0.80501,0.7806460007486749,0.9034291510943149,784.6837260221946,0.7806460007486749,0.7806460007486749,0.7806460007486749,73210340,247169024,2132.107,0.0,0.0,0.0,17.0,480.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00493,1,3,1,1000,1,True,True,0.92,0.4075625001860317,0.45948095048515825,411.1193000117055,0.4075625001860317,0.4075625001860317,0.4075625001860317,73210340,247169024,461.878,0.0,0.0,0.0,17.0,96.0,0.0,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00507,1,4096,1,1000,1,True,True,0.807,39.8900419995698,65.46169645025657,40272.48259999578,39.8900419995698,39.8900419995698,39.8900419995698,73210340,247169024,182133.576,0.0,0.0,0.0,14.207,116383.744,2.793,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00553,100,57,1,1000,1,True,True,0.90021,1.9307084994579782,2.212178550325916,1938.0066309931863,1.9307084994579782,1.9307084994579782,1.9307084994579782,73210340,247169024,7737.498,0.0,0.0,0.0,17.0,1824.0,0.0,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00501,1,33,1,1000,1,True,True,0.99,1.247811999746773,1.4491520485535148,1251.7994549998548,1.247811999746773,1.247811999746773,1.247811999746773,73210340,247169024,4558.183,0.0,0.0,0.0,17.0,1056.0,0.0,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00554,100,57,1,1000,1,True,True,0.90021,1.9311669993840042,2.2134583507067873,1938.6161210604769,1.9311669993840042,1.9311669993840042,1.9311669993840042,73210340,247169024,7737.498,0.0,0.0,0.0,17.0,1824.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00559,100,170,1,1000,1,True,True,0.95004,5.002458499802742,5.56360625078014,5014.585949009415,5.002458499802742,5.002458499802742,5.002458499802742,73210340,247169024,22585.081,0.0,0.0,0.0,17.0,5440.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00490,1,3,1,1000,1,True,True,0.92,0.41264599894930143,0.4664294492613408,415.8238780037209,0.41264599894930143,0.41264599894930143,0.41264599894930143,73210340,247169024,461.878,0.0,0.0,0.0,17.0,96.0,0.0,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00483,1,1,1,1000,1,True,True,0.748,0.34681250053836266,0.3819389509772009,350.16187200199056,0.34681250053836266,0.34681250053836266,0.34681250053836266,73210340,247169024,159.575,0.0,0.0,0.0,17.0,32.0,0.0,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00546,100,15,1,1000,1,True,True,0.80501,0.7837704997655237,0.9070163491742278,788.1309630010946,0.7837704997655237,0.7837704997655237,0.7837704997655237,73210340,247169024,2132.107,0.0,0.0,0.0,17.0,480.0,0.0,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00566,100,4096,1,1000,1,True,True,0.20897,6.219707999662205,10.11619579994658,7496.78650603164,6.219707999662205,6.219707999662205,6.219707999662205,73210340,247169024,22304.981,0.0,0.0,0.0,10.715,87777.28,6.285,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00502,1,33,1,1000,1,True,True,0.99,1.240958499693079,1.4435333494475344,1250.5304150199663,1.240958499693079,1.240958499693079,1.240958499693079,73210340,247169024,4558.183,0.0,0.0,0.0,17.0,1056.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00482,1,1,1,1000,1,True,True,0.748,0.3449789992373553,0.38017530087017803,348.41904696986603,0.3449789992373553,0.3449789992373553,0.3449789992373553,73210340,247169024,159.575,0.0,0.0,0.0,17.0,32.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00496,1,6,1,1000,1,True,True,0.956,0.4990835004718974,0.5763464495430526,502.5840099842753,0.4990835004718974,0.4990835004718974,0.4990835004718974,73210340,247169024,890.047,0.0,0.0,0.0,17.0,192.0,0.0,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00557,100,170,1,1000,1,True,True,0.95004,5.01356249969831,5.573387499589444,5028.418463010894,5.01356249969831,5.01356249969831,5.01356249969831,73210340,247169024,22585.081,0.0,0.0,0.0,17.0,5440.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00543,100,2,1,1000,1,True,True,0.53349,0.397416500163672,0.44461310035330825,400.4758950086398,0.397416500163672,0.397416500163672,0.397416500163672,73210340,247169024,313.733,0.0,0.0,0.0,17.0,64.0,0.0,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00480,1,1,1,1000,1,True,True,0.748,0.3455835003478569,0.37979939952492714,348.1060800204432,0.3455835003478569,0.3455835003478569,0.3455835003478569,73210340,247169024,159.575,0.0,0.0,0.0,17.0,32.0,0.0,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00485,1,2,1,1000,1,True,True,0.865,0.3771880001295358,0.4183190483672661,379.9621580164967,0.3771880001295358,0.3771880001295358,0.3771880001295358,73210340,247169024,313.733,0.0,0.0,0.0,17.0,64.0,0.0,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00499,1,6,1,1000,1,True,True,0.956,0.500250001095992,0.5772267485554039,502.3981040230865,0.500250001095992,0.500250001095992,0.500250001095992,73210340,247169024,890.047,0.0,0.0,0.0,17.0,192.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00497,1,6,1,1000,1,True,True,0.956,0.49997900077869417,0.5761732516475604,502.08738803485176,0.49997900077869417,0.49997900077869417,0.49997900077869417,73210340,247169024,890.047,0.0,0.0,0.0,17.0,192.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00542,100,2,1,1000,1,True,True,0.53349,0.39691650090389885,0.44483720002972404,400.2762829859421,0.39691650090389885,0.39691650090389885,0.39691650090389885,73210340,247169024,313.733,0.0,0.0,0.0,17.0,64.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00561,100,874,1,1000,1,True,True,0.38888,4.146645999753673,11.741622599856782,5395.654817988543,4.146645999753673,4.146645999753673,4.146645999753673,73210340,247169024,21317.812,0.0,0.0,0.0,12.601,22026.548,4.399,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00508,1,4096,1,1000,1,True,True,0.951,67.09885450072761,108.69976670046526,84914.68343598717,67.09885450072761,67.09885450072761,67.09885450072761,73210340,247169024,405667.71,0.0,0.0,0.0,16.455,131072.0,0.545,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00481,1,1,1,1000,1,True,True,0.748,0.34624999989318894,0.37741874948551407,349.22012598872243,0.34624999989318894,0.34624999989318894,0.34624999989318894,73210340,247169024,159.575,0.0,0.0,0.0,17.0,32.0,0.0,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00552,100,57,1,1000,1,True,True,0.90021,1.937479500156769,2.2199621998879593,1946.9265770057973,1.937479500156769,1.937479500156769,1.937479500156769,73210340,247169024,7737.498,0.0,0.0,0.0,17.0,1824.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00500,1,33,1,1000,1,True,True,0.764,0.6676249995507533,1.001830649056501,712.0894149629748,0.6676249995507533,0.6676249995507533,0.6676249995507533,73210340,247169024,1787.592,0.0,0.0,0.0,13.523,892.056,3.477,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00567,100,4096,1,1000,1,True,True,0.60323,40.03125049985101,65.59927530006462,40418.32489398257,40.03125049985101,40.03125049985101,40.03125049985101,73210340,247169024,182133.576,0.0,0.0,0.0,14.207,116383.744,2.793,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00548,100,15,1,1000,1,True,True,0.80501,0.7849375006117043,0.9143042002506263,789.1909109803237,0.7849375006117043,0.7849375006117043,0.7849375006117043,73210340,247169024,2132.107,0.0,0.0,0.0,17.0,480.0,0.0,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00550,100,57,1,1000,1,True,True,0.38131,0.7000624991633231,1.334985098674224,806.7896719803684,0.7000624991633231,0.7000624991633231,0.7000624991633231,73210340,247169024,2023.407,0.0,0.0,0.0,12.594,1435.716,4.406,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00568,100,4096,1,1000,1,True,True,0.87483,67.12950000019191,108.6542211500273,84940.38627403643,67.12950000019191,67.12950000019191,67.12950000019191,73210340,247169024,405667.71,0.0,0.0,0.0,16.455,131072.0,0.545,16,261465,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00549,100,15,1,1000,1,True,True,0.80501,0.7831045004422776,0.9111500001381501,787.9012489920569,0.7831045004422776,0.7831045004422776,0.7831045004422776,73210340,247169024,2132.107,0.0,0.0,0.0,17.0,480.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-4096-seed42,main-s00540,100,2,1,1000,1,True,True,0.53349,0.3968960008933209,0.4432582991285017,400.1408250296663,0.3968960008933209,0.3968960008933209,0.3968960008933209,73210340,247169024,313.733,0.0,0.0,0.0,17.0,64.0,0.0,16,1000,,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00244,1,35,1,1000,1,True,True,0.977,2.463187500325148,3.5474944003908604,2455.72625499517,2.463187500325148,2.463187500325148,2.463187500325148,142200600,333643776,10141.839,510.746,3218.053,1771.627,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00236,1,3,1,1000,1,True,True,0.902,0.48758299999462906,0.6668042000455896,500.1205540556839,0.48758299999462906,0.48758299999462906,0.48758299999462906,142200600,333643776,1703.657,94.913,531.112,490.091,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00247,1,35,1,1000,1,True,True,0.991,3.7822294998477446,4.373572950771631,3801.2425710276148,3.7822294998477446,3.7822294998477446,3.7822294998477446,142200600,333643776,18622.003,35.0,0.0,308.253,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00250,1,1024,1,1000,1,True,True,1.0,52.4946870000349,54.16160355016473,52503.94184897232,52.4946870000349,52.4946870000349,52.4946870000349,142200600,333643776,265754.73,512.0,0.0,4404.767,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00283,100,10,1,1000,1,True,True,0.80841,1.2268749997019768,1.5363711502686783,1244.5781359565444,1.2268749997019768,1.2268749997019768,1.2268749997019768,142200600,333643776,5488.952,10.0,0.0,90.714,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00298,100,1024,1,1000,1,True,True,0.99522,52.54504200001975,54.184991649890435,52537.2788500008,52.54504200001975,52.54504200001975,52.54504200001975,142200600,333643776,265754.73,512.0,0.0,4404.767,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00287,100,32,1,1000,1,True,True,0.90057,3.5213959999964572,4.088421450705937,3528.577828026755,3.5213959999964572,3.5213959999964572,3.5213959999964572,142200600,333643776,17036.521,32.0,0.0,282.012,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00243,1,7,1,1000,1,True,True,0.952,0.8843959985824768,1.1456354494839616,898.0581700161565,0.8843959985824768,0.8843959985824768,0.8843959985824768,142200600,333643776,3889.579,7.0,0.0,64.246,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00288,100,86,1,1000,1,True,True,0.29412,1.382999999805179,2.919333348836517,1530.0529560190625,1.382999999805179,1.382999999805179,1.382999999805179,142200600,333643776,5501.511,512.0,4076.069,608.68,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00251,1,1024,1,1000,1,True,True,1.0,103.0918960004783,103.62674520119981,103021.87657001741,103.0918960004783,103.0918960004783,103.0918960004783,142200600,333643776,522931.0,1024.0,0.0,8677.0,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00281,100,10,1,1000,1,True,True,0.80841,1.3436874996841652,1.7164601002150446,1361.3513490272453,1.3436874996841652,1.3436874996841652,1.3436874996841652,142200600,333643776,5488.952,266.997,1431.504,1359.185,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00228,1,1,1,1000,1,True,True,0.728,0.25295850082329707,0.34368364949841634,259.90116496177507,0.25295850082329707,0.25295850082329707,0.25295850082329707,142200600,333643776,584.657,37.236,216.803,194.935,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00277,100,2,1,1000,1,True,True,0.59931,0.3862710000248626,0.5370815503738413,399.4439459474961,0.3862710000248626,0.3862710000248626,0.3862710000248626,142200600,333643776,1149.348,67.254,381.499,348.775,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00246,1,35,1,1000,1,True,True,0.991,3.7887080006839824,4.389456899662036,3803.8805990145192,3.7887080006839824,3.7887080006839824,3.7887080006839824,142200600,333643776,18622.003,35.0,0.0,308.253,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00278,100,2,1,1000,1,True,True,0.59931,0.37539599998126505,0.505372600582632,385.5465780088707,0.37539599998126505,0.37539599998126505,0.37539599998126505,142200600,333643776,1149.348,2.0,0.0,18.945,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00233,1,2,1,1000,1,True,True,0.859,0.36662550064647803,0.5175021005015878,379.0267139338539,0.36662550064647803,0.36662550064647803,0.36662550064647803,142200600,333643776,1149.348,67.254,381.499,348.775,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00232,1,2,1,1000,1,True,True,0.859,0.36708350035041803,0.5150752993358764,379.2571280228003,0.36708350035041803,0.36708350035041803,0.36708350035041803,142200600,333643776,1149.348,67.254,381.499,348.775,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00238,1,3,1,1000,1,True,True,0.902,0.4563960001178202,0.6127520499831007,467.53880799224135,0.4563960001178202,0.4563960001178202,0.4563960001178202,142200600,333643776,1703.657,3.0,0.0,28.094,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00290,100,86,1,1000,1,True,True,0.95005,9.067270500054292,10.073802400074783,9111.47971102946,9.067270500054292,9.067270500054292,9.067270500054292,142200600,333643776,45368.739,86.0,0.0,751.37,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00291,100,86,1,1000,1,True,True,0.95005,9.077000000615953,10.081171148885915,9112.8514309803,9.077000000615953,9.077000000615953,9.077000000615953,142200600,333643776,45368.739,86.0,0.0,751.37,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00296,100,1024,1,1000,1,True,True,0.00104,0.4926040010104771,0.5682246991455031,493.48437398111855,0.4926040010104771,0.4926040010104771,0.4926040010104771,142200600,333643776,316.825,512.0,4398.974,5.793,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00241,1,7,1,1000,1,True,True,0.952,0.9594374996595434,1.2747145994580933,975.0190139984625,0.9594374996595434,0.9594374996595434,0.9594374996595434,142200600,333643776,3889.579,196.479,1069.123,1006.155,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00231,1,1,1,1000,1,True,True,0.728,0.24012500034586992,0.31735594875499373,245.7230849613552,0.24012500034586992,0.24012500034586992,0.24012500034586992,142200600,333643776,584.657,1.0,0.0,9.636,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00242,1,7,1,1000,1,True,True,0.952,0.8829585003695684,1.1505538497658563,898.3335329430702,0.8829585003695684,0.8829585003695684,0.8829585003695684,142200600,333643776,3889.579,7.0,0.0,64.246,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00240,1,7,1,1000,1,True,True,0.952,0.9588335005901172,1.2672187505813781,973.2002540076792,0.9588335005901172,0.9588335005901172,0.9588335005901172,142200600,333643776,3889.579,196.479,1069.123,1006.155,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00248,1,1024,1,1000,1,True,True,0.001,0.47537499995087273,0.5489336498612829,477.57080103656335,0.47537499995087273,0.47537499995087273,0.47537499995087273,142200600,333643776,316.825,512.0,4398.974,5.793,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00285,100,32,1,1000,1,True,True,0.90057,3.8859170008436195,4.59916490035539,3905.9444890353916,3.8859170008436195,3.8859170008436195,3.8859170008436195,142200600,333643776,17036.521,735.616,3783.084,3698.748,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00230,1,1,1,1000,1,True,True,0.728,0.240208500144945,0.3170607504216605,245.80560798858642,0.240208500144945,0.240208500144945,0.240208500144945,142200600,333643776,584.657,1.0,0.0,9.636,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00292,100,364,1,1000,1,True,True,0.00795,0.47733300016261637,0.9804309494938933,549.3732259983517,0.47733300016261637,0.47733300016261637,0.47733300016261637,142200600,333643776,879.631,512.0,4371.489,61.732,0.0,0.0,0.0,,,128,512,0,42
