method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,4,128,0.1,44,1944,0.11080246913580247,0.257608024691358,0.08810238101592423,0.021604938271604937,0.08971661054994388,83.1604938271605,125.54938271604938,12.501543209876543,198.48611111111111,0.9583333333333334,0.0804790761321783,0.11074340436607599,0.04087504930794239,0.06269617006182669,0.0378545,0.05936254999999999,0.006416812539100647,0.008584000170230865,0.0326656736433506,0.04114178009331225
sign/branch,4,512,0.0,42,1944,0.3547839506172839,0.8012808641975309,0.21022742840264716,0.05339506172839507,0.2257840539090539,99.54938271604938,469.3317901234568,0.0,1588.087962962963,0.8271604938271605,0.17210445366799831,0.19968119449913496,0.13220892287790775,0.15719339717179534,0.127833,0.15256424999999998,0.006291083991527557,0.00795908272266388,0.03320816904306412,0.037375371903181076
sign/branch,4,512,0.1,42,1944,0.35478395061728396,0.8000771604938272,0.21155909144358917,0.053858024691358024,0.22725010329176995,99.54938271604938,469.3317901234568,46.833333333333336,1658.0555555555557,0.8271604938271605,0.179290771484375,0.2119105774909258,0.13933354057371616,0.16878482419997454,0.1351455,0.1642374,0.006332993507385254,0.008124858140945435,0.03333296626806259,0.03818925470113753
sign/branch,4,512,0.1,43,1944,0.35370370370370374,0.7987654320987654,0.21017121846599465,0.05339506172839507,0.22532109094609096,99.54938271604938,469.3317901234568,46.93055555555556,1652.7685185185185,0.8271604938271605,0.18189544789493084,0.2292408840730786,0.1413542777299881,0.18398743122816086,0.137208,0.17852325,0.006457790732383728,0.010154605843126767,0.03354065120220184,0.041307951323688016
sign/branch,4,512,0.1,44,1944,0.35524691358024685,0.8005246913580247,0.21103423389459258,0.053703703703703705,0.22809886872386873,99.54938271604938,469.3317901234568,46.885802469135804,1656.983024691358,0.8271604938271605,0.1780628226697445,0.2121542813256383,0.13849977403879166,0.1684938557446003,0.13427050000000001,0.1638144,0.0063749030232429504,0.008250121027231216,0.03329198807477951,0.038576684892177575
sign/branch,16,32,0.0,42,1944,0.0026234567901234573,0.005030864197530864,0.005149285120577608,0.001080246913580247,0.0049382716049382715,19.487654320987655,31.993827160493826,0.0,20.765432098765434,0.9984567901234568,0.022124964743852615,0.04216702654957771,0.013208016753196716,0.019417074508965015,0.010542,0.016868699999999997,0.005917157977819443,0.00800006091594696,0.0006253831088542938,0.016458332538604736
sign/branch,16,32,0.1,42,1944,0.0026234567901234573,0.004953703703703704,0.005149285120577608,0.001080246913580247,0.0049382716049382715,21.853395061728396,31.993827160493826,3.154320987654321,22.973765432098766,0.9984567901234568,0.024354085326194763,0.04633322823792696,0.013750046491622925,0.019959034398198128,0.011084,0.017291,0.0061248429119586945,0.007958151400089264,0.004457775503396988,0.01937516499310732
sign/branch,16,32,0.1,43,1944,0.0026234567901234573,0.005030864197530864,0.005149285120577608,0.001080246913580247,0.0049382716049382715,21.632716049382715,31.993827160493826,3.1558641975308643,22.896604938271604,0.9984567901234568,0.024145934730768204,0.045862514525651925,0.01366669312119484,0.02016711514443159,0.011041,0.017667,0.005979323759675026,0.008041970431804657,0.004167202860116959,0.018666032701730728
sign/branch,16,32,0.1,44,1944,0.0026234567901234573,0.005154320987654322,0.005149285120577608,0.001080246913580247,0.0049382716049382715,21.307098765432098,31.993827160493826,3.140432098765432,22.58179012345679,0.9984567901234568,0.024187611415982246,0.043159723281860345,0.013541895896196365,0.019618752412497994,0.010875,0.016875,0.0059998128563165665,0.008042366243898869,0.004187691956758499,0.016833585686981678
sign/branch,16,128,0.0,42,1944,0.011882716049382716,0.017947530864197533,0.012536549080293974,0.0037037037037037034,0.011964552936775159,36.40432098765432,127.61728395061728,0.0,46.92901234567901,0.9953703703703703,0.042166560888290405,0.07258749101310966,0.02687494270503521,0.03729548770934341,0.023125,0.033416850000000005,0.006208894774317741,0.008167233318090439,0.008333707228302956,0.029718806035816652
sign/branch,16,128,0.1,42,1944,0.008487654320987654,0.01600308641975309,0.009597446096004523,0.0023148148148148147,0.0084221848110737,64.05864197530865,127.61728395061728,12.742283950617283,83.55555555555556,0.9953703703703703,0.061604660004377365,0.08278589230030775,0.03258395008742809,0.0434935325756669,0.0289165,0.039583850000000004,0.006542075425386429,0.008292030543088913,0.021416693925857544,0.03295810893177986
sign/branch,16,128,0.1,43,1944,0.010030864197530864,0.016712962962962964,0.011328576444688352,0.0030864197530864196,0.01029274223718668,65.54938271604938,127.61728395061728,12.725308641975309,84.38117283950618,0.9953703703703703,0.062375329434871674,0.08336261380463837,0.03300001844763756,0.04361872561275958,0.029291,0.039583850000000004,0.006667338311672211,0.00837491825222969,0.02206256613135338,0.03358381800353527
sign/branch,16,128,0.1,44,1944,0.00972222222222222,0.016296296296296295,0.012128787134729303,0.0033950617283950617,0.010807145529367752,64.16820987654322,127.61728395061728,12.708333333333334,82.99382716049382,0.9953703703703703,0.060770660638809204,0.08073742501437663,0.0321660190820694,0.04241080023348331,0.028458,0.038635799999999984,0.006624963134527206,0.008250121027231216,0.021166866645216942,0.03283284604549408
