case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
534,1000000,branch,ivf,8192,1024,2048,1024,0,0,0,0,0.9676,0.9676,3.5876461770385504,3.8283773232251406,0.241345027461648,123426.6,80310784,8454144,191135744,230752256,fits_by_lifetime_peak,True,4.421329982907839,23.237626140642973
535,1000000,branch,sign,8192,1536,2048,1024,0,0,0,0,0.4503,0.9864,7.007749984040856,8.782912278547883,0.12256751302629709,256101.62,77089280,220080,141967360,180961280,fits_by_lifetime_peak,True,8.74779044464076,24.830230310193645
536,1000000,branch,ivf,8192,128,2048,1024,0,0,0,0,0.8151,0.8151,0.5969584453850985,0.6514734821394086,0.13541292399168015,15760.27,80310784,8454144,190939136,230703104,fits_by_lifetime_peak,True,0.6812222339719504,14.115519972666313
537,1000000,branch,sign,8192,512,4096,128,0,0,0,0,0.5696,0.9011,3.394083585590124,5.411541368812323,0.0755537673830986,53546.09,77089280,220080,141606912,180535296,fits_by_lifetime_peak,True,2.3723031025036043,-30.104753089304502
538,1000000,branch,ivf,8192,256,256,512,0,0,0,0,0.8818,0.8818,1.035603927448392,1.1138999834656715,0.15547330025583506,31136.99,80310784,8454144,190857216,230604800,fits_by_lifetime_peak,True,1.2179183155923,17.604644334741913
539,1000000,branch,ivf,8192,1024,4096,128,0,0,0,0,0.9297,0.9676,3.992041340097785,4.31987727060914,0.24701411835849285,113535.19,80310784,8454144,182616064,222232576,fits_by_lifetime_peak,True,4.387121757009016,9.896701543214824
540,1000000,keys,sign,8192,3072,0,0,4,13,0,524288,0.9995,0.9995,29.357271501794457,33.14024889841676,0.1805212115868926,974800.2,40668540,220080,97484800,137003008,fits_by_lifetime_peak,True,28.593251740051876,-2.6024890007093515
541,1000000,branch,ivf,8192,224,1024,512,0,0,0,0,0.8709,0.8709,0.9589788969606161,1.0780227137729526,0.16058503184467554,27320.26,80310784,8454144,182484992,222199808,fits_by_lifetime_peak,True,1.097566826866058,14.451614143406278
542,1000000,keys,sign,8192,8192,0,0,8,13,10000,524288,0.1765,1.0,1.2732287868857384,2.340054721571504,0.17414758447557688,24707.11,42669700,220080,103940096,143409152,fits_by_lifetime_peak,True,1.1614190891497327,-8.781587322533547
543,1000000,branch,ivf,8192,640,256,512,0,0,0,0,0.8818,0.9473,1.1310626287013292,1.2148890411481261,0.20556834992021322,31136.99,80310784,8454144,182288384,222052352,fits_by_lifetime_peak,True,1.2709756252602957,12.370048572784409
544,1000000,branch,sign,8192,2048,512,128,0,0,0,0,0.0579,0.9939,0.6320627871900797,0.7268166402354836,0.15241045039147139,9663.97,77089280,220080,141410304,180633600,fits_by_lifetime_peak,True,0.5244404938901612,-17.027152283140712
545,1000000,branch,sign,8192,384,512,128,0,0,0,0,0.0538,0.8615,0.37816702388226986,0.45733689330518246,0.06520882714539766,7035.62,77089280,220080,140787712,180436992,fits_by_lifetime_peak,True,0.3569982039348001,-5.597743486502416
546,1000000,keys,ivf,8192,224,0,0,8,0,50000,524288,0.8709,0.8709,1.8034791573882103,1.9667214946821332,0.16153371427208185,27320.26,44062680,8454144,132317184,172097536,fits_by_lifetime_peak,True,3.148045582604537,74.55403183940983
547,1000000,branch,sign,8192,8192,512,1024,0,0,0,0,0.3169,1.0,2.754542278125882,3.5006350371986623,0.1717475475743413,87058.41,77089280,220080,142163968,181026816,fits_by_lifetime_peak,True,3.1368459424966755,13.879026922429482
548,1000000,branch,ivf,8192,192,256,512,0,0,0,0,0.8565,0.8565,0.8223960176110268,0.9055019821971655,0.14590998645871878,23456.07,80310784,8454144,190922752,230670336,fits_by_lifetime_peak,True,0.9523373792551466,15.800339357379878
