method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,1,128,0.1,44,1944,0.12669753086419755,0.7179188712522047,0.08491218655002324,0.0212962962962963,0.08582965388520944,95.73611111111111,108.30401234567901,10.510802469135802,376.054012345679,0.7345679012345679,0.12481235899031162,0.14929194003343582,0.07124990224838257,0.08965462911874054,0.0678745,0.08520884999999999,0.009790994226932526,0.0122919213026762,0.043083447962999344,0.05008280277252197
sign/branch,1,512,0.0,42,1944,0.14907407407407408,0.9719444444444445,0.09089426867368369,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,0.0,1399.7206790123457,0.38271604938271603,0.19756238907575607,0.29977308586239815,0.14208280481398106,0.24540363810956478,0.139083,0.23977325,0.009875278919935226,0.01133279874920845,0.04277029074728489,0.047500175423920155
sign/branch,1,512,0.1,42,1944,0.14891975308641975,0.9707716049382716,0.09090804876038136,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,30.694444444444443,1408.0895061728395,0.38271604938271603,0.20241597667336464,0.31049379613250494,0.1471247524023056,0.2542642876505851,0.144396,0.249208,0.009874813258647919,0.011208001524209976,0.04337495192885399,0.04916677717119455
sign/branch,1,512,0.1,43,1944,0.1493827160493827,0.9709567901234568,0.09070750391564021,0.022993827160493828,0.09574477734199957,95.79475308641975,311.108024691358,30.674382716049383,1410.6913580246915,0.38271604938271603,0.20087510347366333,0.31091717537492514,0.14516664668917656,0.25415206328034395,0.14222849999999998,0.24906425,0.009875278919935226,0.01195156946778297,0.043457839637994766,0.048784911632537835
sign/branch,1,512,0.1,44,1944,0.14907407407407408,0.970925925925926,0.09093024218255903,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,30.756172839506174,1407.9027777777778,0.38271604938271603,0.19977102056145668,0.3033270128071308,0.14420831575989723,0.24691689759492874,0.14125,0.24261885,0.009750016033649445,0.010784692130982872,0.042875297367572784,0.04749977961182594
sign/branch,4,32,0.0,42,1944,0.0030864197530864196,0.02526234567901235,0.002665573266385533,0.000617283950617284,0.002752057613168724,7.16358024691358,31.75925925925926,0.0,7.671296296296297,0.9876543209876543,0.029291026294231415,0.058576837182044976,0.018875114619731903,0.025826878845691677,0.015708,0.0225,0.009125098586082458,0.009708106517791748,0.0008749775588512421,0.023709004744887352
sign/branch,4,32,0.1,42,1944,0.0030864197530864196,0.023858024691358025,0.002658018116317088,0.000617283950617284,0.002752057613168724,15.429012345679013,31.75925925925926,3.1358024691358026,15.950617283950617,0.9876543209876543,0.03754207864403725,0.06891065277159214,0.021041836589574814,0.028958870097994804,0.01775,0.025708,0.009249895811080933,0.0100000761449337,0.007042195647954941,0.029731052927672853
sign/branch,4,32,0.1,43,1944,0.002469135802469136,0.024212962962962964,0.0019413777015356002,0.000462962962962963,0.002237654320987654,15.228395061728396,31.75925925925926,3.125,15.800925925925926,0.9876543209876543,0.036957673728466034,0.065201660618186,0.020875129848718643,0.028118724003434178,0.017625,0.024743699999999997,0.009208917617797852,0.009791785851120949,0.006624963134527206,0.028440169990062703
sign/branch,4,32,0.1,44,1944,0.002777777777777778,0.023950617283950617,0.002665573266385533,0.000617283950617284,0.002752057613168724,15.239197530864198,31.75925925925926,3.103395061728395,15.779320987654321,0.9876543209876543,0.03658374771475792,0.06630176212638615,0.0210409052670002,0.02825020346790552,0.017708,0.02475,0.009249895811080933,0.00995909795165062,0.006167218089103699,0.02853469923138618
sign/branch,4,128,0.0,42,1944,0.14382716049382718,0.30126543209876544,0.11634131666298549,0.02808641975308642,0.11779681224125668,69.7391975308642,125.54938271604938,0.0,182.05092592592592,0.9583333333333334,0.1130211167037487,0.14095185324549675,0.060395337641239166,0.08445184212177992,0.0559165,0.08011254999999999,0.009499955922365189,0.010624993592500687,0.042125117033720016,0.04790993407368659
sign/branch,4,128,0.1,42,1944,0.1132716049382716,0.2574074074074074,0.09095515754995523,0.022685185185185187,0.09348645181978517,82.83641975308642,125.54938271604938,12.50462962962963,197.29166666666666,0.9583333333333334,0.11408352293074131,0.14066603034734726,0.06114598363637924,0.0851599732413888,0.056625,0.08094554999999999,0.009624753147363663,0.010743644088506695,0.04249997437000275,0.04720867145806551
sign/branch,4,128,0.1,43,1944,0.1125,0.2556635802469136,0.08967631609122888,0.022222222222222223,0.09195426487093153,82.05555555555556,125.54938271604938,12.544753086419753,196.2006172839506,0.9583333333333334,0.1127505674958229,0.13886266387999058,0.05970802158117294,0.08435631170868872,0.055333,0.08014194999999999,0.009582843631505966,0.010416703298687935,0.04233396612107754,0.04641711711883545
sign/branch,4,128,0.1,44,1944,0.11080246913580247,0.257608024691358,0.08810238101592423,0.021604938271604937,0.08971661054994388,83.1604938271605,125.54938271604938,12.501543209876543,198.48611111111111,0.9583333333333334,0.11516595259308815,0.14193945098668337,0.062271254137158394,0.08600018918514252,0.0573545,0.08145885,0.00966666266322136,0.011291750706732273,0.04254188388586044,0.04758313298225403
sign/branch,4,512,0.0,42,1944,0.3547839506172839,0.8012808641975309,0.21022742840264716,0.05339506172839507,0.2257840539090539,99.54938271604938,469.3317901234568,0.0,1588.087962962963,0.8271604938271605,0.27935393154621124,0.35478996578603983,0.22295815870165825,0.28457480948418373,0.215854,0.27366435,0.010415911674499512,0.01806509681046008,0.04479195922613144,0.055999960750341415
sign/branch,4,512,0.1,42,1944,0.35478395061728396,0.8000771604938272,0.21155909144358917,0.053858024691358024,0.22725010329176995,99.54938271604938,469.3317901234568,46.833333333333336,1658.0555555555557,0.8271604938271605,0.27893693186342716,0.32358409371227026,0.22397912107408047,0.26457654312253,0.2172505,0.25758385,0.010124873369932175,0.01237494871020317,0.04408322274684906,0.05044648423790931
sign/branch,4,512,0.1,43,1944,0.35370370370370374,0.7987654320987654,0.21017121846599465,0.05339506172839507,0.22532109094609096,99.54938271604938,469.3317901234568,46.93055555555556,1652.7685185185185,0.8271604938271605,0.2802703529596329,0.3408714663237333,0.22485479712486267,0.27605786453932524,0.2179795,0.26881510000000003,0.010082963854074478,0.014534662477672097,0.044333282858133316,0.05277839954942464
sign/branch,4,512,0.1,44,1944,0.35524691358024685,0.8005246913580247,0.21103423389459258,0.053703703703703705,0.22809886872386873,99.54938271604938,469.3317901234568,46.885802469135804,1656.983024691358,0.8271604938271605,0.2753960434347391,0.31630187295377254,0.22085383534431458,0.2589268144220114,0.214146,0.25199385,0.009957700967788696,0.01186875160783529,0.043750274926424026,0.049362564459443085
sign/branch,16,32,0.0,42,1944,0.0026234567901234573,0.005030864197530864,0.005149285120577608,0.001080246913580247,0.0049382716049382715,19.487654320987655,31.993827160493826,0.0,20.765432098765434,0.9984567901234568,0.03297952935099602,0.0695767579600215,0.020958948880434036,0.03137486055493355,0.016917,0.027285699999999996,0.009292270988225937,0.010457821190357208,0.0010421499609947205,0.027375295758247375
sign/branch,16,32,0.1,42,1944,0.0026234567901234573,0.004953703703703704,0.005149285120577608,0.001080246913580247,0.0049382716049382715,21.853395061728396,31.993827160493826,3.154320987654321,22.973765432098766,0.9984567901234568,0.03900006413459778,0.07654207292944193,0.02187490463256836,0.032904557883739464,0.017791500000000002,0.02833385,0.009375158697366714,0.01162523403763771,0.007187947630882263,0.03262469545006752
