method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00019,5,3,1,1000,1,True,True,0.9208,0.6320414977381006,0.6791271051042713,636.4417697914178,0.6320414977381006,0.6320414977381006,0.6320414977381006,8366896,70762496,196360.223,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00032,10,4,1,1000,1,True,True,0.9665,0.8496455047861673,1.2576916495163457,895.2094078267692,0.8496455047861673,0.8496455047861673,0.8496455047861673,8366896,70762496,262871.349,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02856,20,1156,1,1000,1,True,True,0.99905,0.5678754969267175,0.6563791423104703,576.2939779087901,0.5678754969267175,0.5678754969267175,0.5678754969267175,8366896,77889536,78085.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02836,7,108,1,1000,1,True,True,0.9501428571428572,0.08508399332640693,0.09405029995832591,86.1561442288803,0.08508399332640693,0.08508399332640693,0.08508399332640693,8366896,77889536,7412.478,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02865,50,88,1,1000,1,True,True,0.9,0.07802099571563303,0.13535449397750193,90.07171004486736,0.07802099571563303,0.07802099571563303,0.07802099571563303,8366896,77889536,6043.935,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02161,100,512,1,1000,1,True,True,1.0,1.7462289979448542,2.791274356422943,1873.9448297419585,1.7462289979448542,1.7462289979448542,1.7462289979448542,8366896,81133568,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02155,75,512,1,1000,1,True,True,1.0,1.7250414966838434,1.990741653571603,1785.5636863096152,1.7250414966838434,1.7250414966838434,1.7250414966838434,8366896,81133568,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02149,50,512,1,1000,1,True,True,1.0,1.7193125022458844,1.8598872004076832,1764.1283550619846,1.7193125022458844,1.7193125022458844,1.7193125022458844,8366896,81133568,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01394,7,6,1,1000,1,True,True,0.8031428571428572,0.08310400880873203,0.09804825094761327,83.8326340453932,0.08310400880873203,0.08310400880873203,0.08310400880873203,8366896,78938112,25338.398,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01428,50,69,1,1000,1,True,True,0.99918,0.9282290047849528,1.2147746987466217,975.4189681698335,0.9282290047849528,0.9282290047849528,0.9282290047849528,8366896,78938112,285344.576,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
