query,top_k,empty_depths,lookups_at_empty_depths,total_lookups
730,3,12,1872,4836
730,5,12,1872,4992
730,10,12,1872,4992
730,20,12,1872,4992
730,50,12,1872,4992
730,100,12,1872,4992
731,1,18,2808,4992
731,2,18,2808,4992
731,3,18,2808,4992
731,5,18,2808,4992
731,10,18,2808,4992
731,20,18,2808,4992
731,50,18,2808,4992
731,100,18,2808,4992
732,1,7,1092,4836
732,2,7,1092,4836
732,3,7,1092,4836
732,5,7,1092,4836
732,10,7,1092,4836
732,20,7,1092,4836
732,50,7,1092,4836
732,100,7,1092,4836
733,1,8,1248,4992
733,2,8,1248,4992
733,3,8,1248,4992
733,5,8,1248,4992
733,10,8,1248,4992
733,20,8,1248,4992
733,50,8,1248,4992
733,100,8,1248,4992
734,1,26,4056,4992
734,2,26,4056,4992
734,3,26,4056,4992
734,5,26,4056,4992
734,10,26,4056,4992
734,20,26,4056,4992
734,50,26,4056,4992
734,100,26,4056,4992
735,1,11,1716,4992
735,2,11,1716,4992
735,3,11,1716,4992
735,5,11,1716,4992
735,10,11,1716,4992
735,20,11,1716,4992
735,50,11,1716,4992
735,100,11,1716,4992
736,1,15,2340,4992
736,2,15,2340,4992
736,3,15,2340,4992
736,5,15,2340,4992
736,10,15,2340,4992
736,20,15,2340,4992
736,50,15,2340,4992
736,100,15,2340,4992
737,1,18,2808,4836
737,2,18,2808,4836
737,3,18,2808,4836
737,5,18,2808,4836
737,10,18,2808,4836
737,20,18,2808,4836
737,50,18,2808,4992
737,100,18,2808,4992
738,1,13,2028,4836
738,2,13,2028,4992
738,3,13,2028,4992
738,5,13,2028,4992
738,10,13,2028,4992
738,20,13,2028,4992
738,50,13,2028,4992
738,100,13,2028,4992
739,1,11,1716,3276
739,2,11,1716,4992
739,3,11,1716,4992
739,5,11,1716,4992
739,10,11,1716,4992
739,20,11,1716,4992
739,50,11,1716,4992
739,100,11,1716,4992
740,1,7,1092,4836
740,2,7,1092,4992
740,3,7,1092,4992
740,5,7,1092,4992
740,10,7,1092,4992
740,20,7,1092,4992
740,50,7,1092,4992
740,100,7,1092,4992
741,1,15,2340,4992
741,2,15,2340,4992
741,3,15,2340,4992
741,5,15,2340,4992
741,10,15,2340,4992
741,20,15,2340,4992
741,50,15,2340,4992
741,100,15,2340,4992
742,1,20,3120,4992
742,2,20,3120,4992
742,3,20,3120,4992
742,5,20,3120,4992
742,10,20,3120,4992
742,20,20,3120,4992
742,50,20,3120,4992
742,100,20,3120,4992
743,1,14,2184,4992
743,2,14,2184,4992
743,3,14,2184,4992
743,5,14,2184,4992
743,10,14,2184,4992
743,20,14,2184,4992
743,50,14,2184,4992
743,100,14,2184,4992
744,1,8,1248,4992
744,2,8,1248,4992
744,3,8,1248,4992
744,5,8,1248,4992
744,10,8,1248,4992
744,20,8,1248,4992
744,50,8,1248,4992
744,100,8,1248,4992
745,1,10,1560,4836
745,2,10,1560,4836
745,3,10,1560,4836
745,5,10,1560,4836
745,10,10,1560,4836
745,20,10,1560,4992
745,50,10,1560,4992
745,100,10,1560,4992
746,1,0,0,156
746,2,9,1404,3588
746,3,9,1404,3588
746,5,9,1404,4836
746,10,9,1404,4992
746,20,9,1404,4992
746,50,9,1404,4992
746,100,9,1404,4992
747,1,0,0,156
747,2,4,624,4836
747,3,4,624,4836
747,5,4,624,4836
747,10,4,624,4836
747,20,4,624,4836
747,50,4,624,4836
747,100,4,624,4836
748,1,26,4056,4992
748,2,26,4056,4992
748,3,26,4056,4992
748,5,26,4056,4992
748,10,26,4056,4992
748,20,26,4056,4992
748,50,26,4056,4992
748,100,26,4056,4992
749,1,11,1716,4836
749,2,11,1716,4836
749,3,11,1716,4836
749,5,11,1716,4836
749,10,11,1716,4992
749,20,11,1716,4992
749,50,11,1716,4992
749,100,11,1716,4992
750,1,19,2964,4992
750,2,19,2964,4992
750,3,19,2964,4992
750,5,19,2964,4992
750,10,19,2964,4992
750,20,19,2964,4992
750,50,19,2964,4992
750,100,19,2964,4992
751,1,17,2652,4992
751,2,17,2652,4992
751,3,17,2652,4992
751,5,17,2652,4992
751,10,17,2652,4992
751,20,17,2652,4992
751,50,17,2652,4992
751,100,17,2652,4992
752,1,0,0,156
752,2,4,624,4992
752,3,4,624,4992
752,5,4,624,4992
752,10,4,624,4992
752,20,4,624,4992
752,50,4,624,4992
752,100,4,624,4992
753,1,8,1248,4992
753,2,8,1248,4992
753,3,8,1248,4992
753,5,8,1248,4992
753,10,8,1248,4992
753,20,8,1248,4992
753,50,8,1248,4992
753,100,8,1248,4992
754,1,8,1248,4992
754,2,8,1248,4992
754,3,8,1248,4992
754,5,8,1248,4992
754,10,8,1248,4992
754,20,8,1248,4992
754,50,8,1248,4992
754,100,8,1248,4992
755,1,7,1092,4992
755,2,7,1092,4992
755,3,7,1092,4992
755,5,7,1092,4992
755,10,7,1092,4992
755,20,7,1092,4992
755,50,7,1092,4992
755,100,7,1092,4992
756,1,0,0,156
756,2,10,1560,4836
756,3,10,1560,4836
756,5,10,1560,4992
756,10,10,1560,4992
756,20,10,1560,4992
756,50,10,1560,4992
756,100,10,1560,4992
757,1,12,1872,4836
757,2,12,1872,4836
757,3,12,1872,4836
757,5,12,1872,4992
757,10,12,1872,4992
757,20,12,1872,4992
757,50,12,1872,4992
757,100,12,1872,4992
758,1,18,2808,4992
758,2,18,2808,4992
758,3,18,2808,4992
758,5,18,2808,4992
758,10,18,2808,4992
758,20,18,2808,4992
758,50,18,2808,4992
758,100,18,2808,4992
759,1,22,3432,4992
759,2,22,3432,4992
759,3,22,3432,4992
759,5,22,3432,4992
759,10,22,3432,4992
759,20,22,3432,4992
759,50,22,3432,4992
759,100,22,3432,4992
760,1,10,1560,4992
760,2,10,1560,4992
760,3,10,1560,4992
760,5,10,1560,4992
760,10,10,1560,4992
760,20,10,1560,4992
760,50,10,1560,4992
760,100,10,1560,4992
761,1,10,1560,4992
761,2,10,1560,4992
761,3,10,1560,4992
761,5,10,1560,4992
761,10,10,1560,4992
761,20,10,1560,4992
761,50,10,1560,4992
761,100,10,1560,4992
762,1,15,2340,4992
762,2,15,2340,4992
762,3,15,2340,4992
762,5,15,2340,4992
762,10,15,2340,4992
762,20,15,2340,4992
762,50,15,2340,4992
762,100,15,2340,4992
763,1,15,2340,4992
763,2,15,2340,4992
763,3,15,2340,4992
763,5,15,2340,4992
763,10,15,2340,4992
763,20,15,2340,4992
763,50,15,2340,4992
763,100,15,2340,4992
764,1,8,1248,4992
764,2,8,1248,4992
764,3,8,1248,4992
764,5,8,1248,4992
764,10,8,1248,4992
764,20,8,1248,4992
764,50,8,1248,4992
764,100,8,1248,4992
765,1,12,1872,4992
765,2,12,1872,4992
765,3,12,1872,4992
765,5,12,1872,4992
765,10,12,1872,4992
765,20,12,1872,4992
765,50,12,1872,4992
765,100,12,1872,4992
766,1,10,1560,4992
766,2,10,1560,4992
766,3,10,1560,4992
766,5,10,1560,4992
766,10,10,1560,4992
766,20,10,1560,4992
766,50,10,1560,4992
766,100,10,1560,4992
767,1,13,2028,4992
767,2,13,2028,4992
767,3,13,2028,4992
767,5,13,2028,4992
767,10,13,2028,4992
767,20,13,2028,4992
767,50,13,2028,4992
767,100,13,2028,4992
768,1,13,2028,4992
768,2,13,2028,4992
768,3,13,2028,4992
768,5,13,2028,4992
768,10,13,2028,4992
768,20,13,2028,4992
768,50,13,2028,4992
768,100,13,2028,4992
769,1,17,2652,4992
769,2,17,2652,4992
769,3,17,2652,4992
769,5,17,2652,4992
769,10,17,2652,4992
769,20,17,2652,4992
769,50,17,2652,4992
769,100,17,2652,4992
770,1,14,2184,4836
770,2,14,2184,4992
770,3,14,2184,4992
770,5,14,2184,4992
770,10,14,2184,4992
770,20,14,2184,4992
770,50,14,2184,4992
770,100,14,2184,4992
771,1,0,0,156
771,2,13,2028,4992
771,3,13,2028,4992
771,5,13,2028,4992
771,10,13,2028,4992
771,20,13,2028,4992
771,50,13,2028,4992
771,100,13,2028,4992
772,1,15,2340,4992
772,2,15,2340,4992
772,3,15,2340,4992
772,5,15,2340,4992
772,10,15,2340,4992
772,20,15,2340,4992
772,50,15,2340,4992
772,100,15,2340,4992
773,1,12,1872,4836
773,2,12,1872,4836
773,3,12,1872,4836
773,5,12,1872,4992
773,10,12,1872,4992
773,20,12,1872,4992
773,50,12,1872,4992
773,100,12,1872,4992
774,1,21,3276,4992
774,2,21,3276,4992
774,3,21,3276,4992
774,5,21,3276,4992
774,10,21,3276,4992
774,20,21,3276,4992
774,50,21,3276,4992
774,100,21,3276,4992
775,1,11,1716,4836
775,2,11,1716,4992
775,3,11,1716,4992
775,5,11,1716,4992
775,10,11,1716,4992
775,20,11,1716,4992
775,50,11,1716,4992
775,100,11,1716,4992
776,1,15,2340,4836
776,2,15,2340,4836
776,3,15,2340,4836
776,5,15,2340,4836
776,10,15,2340,4836
776,20,15,2340,4992
776,50,15,2340,4992
776,100,15,2340,4992
777,1,17,2652,4992
777,2,17,2652,4992
777,3,17,2652,4992
777,5,17,2652,4992
777,10,17,2652,4992
777,20,17,2652,4992
777,50,17,2652,4992
777,100,17,2652,4992
778,1,14,2184,4992
778,2,14,2184,4992
778,3,14,2184,4992
778,5,14,2184,4992
778,10,14,2184,4992
778,20,14,2184,4992
778,50,14,2184,4992
778,100,14,2184,4992
779,1,12,1872,4992
779,2,12,1872,4992
779,3,12,1872,4992
779,5,12,1872,4992
779,10,12,1872,4992
779,20,12,1872,4992
779,50,12,1872,4992
779,100,12,1872,4992
780,1,12,1872,4992
780,2,12,1872,4992
780,3,12,1872,4992
780,5,12,1872,4992
780,10,12,1872,4992
780,20,12,1872,4992
780,50,12,1872,4992
780,100,12,1872,4992
781,1,12,1872,4992
781,2,12,1872,4992
781,3,12,1872,4992
781,5,12,1872,4992
781,10,12,1872,4992
781,20,12,1872,4992
781,50,12,1872,4992
781,100,12,1872,4992
782,1,7,1092,4836
782,2,7,1092,4836
782,3,7,1092,4836
782,5,7,1092,4992
782,10,7,1092,4992
782,20,7,1092,4992
782,50,7,1092,4992
782,100,7,1092,4992
783,1,16,2496,4836
783,2,16,2496,4836
783,3,16,2496,4992
783,5,16,2496,4992
783,10,16,2496,4992
783,20,16,2496,4992
783,50,16,2496,4992
783,100,16,2496,4992
784,1,10,1560,4992
784,2,10,1560,4992
784,3,10,1560,4992
784,5,10,1560,4992
784,10,10,1560,4992
784,20,10,1560,4992
784,50,10,1560,4992
784,100,10,1560,4992
785,1,15,2340,4992
785,2,15,2340,4992
785,3,15,2340,4992
785,5,15,2340,4992
785,10,15,2340,4992
785,20,15,2340,4992
785,50,15,2340,4992
785,100,15,2340,4992
786,1,12,1872,4992
786,2,12,1872,4992
786,3,12,1872,4992
786,5,12,1872,4992
786,10,12,1872,4992
786,20,12,1872,4992
786,50,12,1872,4992
786,100,12,1872,4992
787,1,14,2184,4992
787,2,14,2184,4992
787,3,14,2184,4992
787,5,14,2184,4992
787,10,14,2184,4992
787,20,14,2184,4992
787,50,14,2184,4992
787,100,14,2184,4992
788,1,6,936,4836
788,2,6,936,4836
788,3,6,936,4836
788,5,6,936,4836
788,10,6,936,4836
788,20,6,936,4992
788,50,6,936,4992
788,100,6,936,4992
789,1,19,2964,4992
789,2,19,2964,4992
789,3,19,2964,4992
789,5,19,2964,4992
789,10,19,2964,4992
789,20,19,2964,4992
789,50,19,2964,4992
789,100,19,2964,4992
790,1,16,2496,4992
790,2,16,2496,4992
790,3,16,2496,4992
790,5,16,2496,4992
790,10,16,2496,4992
790,20,16,2496,4992
790,50,16,2496,4992
790,100,16,2496,4992
791,1,10,1560,1716
791,2,14,2184,4992
791,3,14,2184,4992
791,5,14,2184,4992
791,10,14,2184,4992
791,20,14,2184,4992
791,50,14,2184,4992
791,100,14,2184,4992
792,1,10,1560,4836
792,2,10,1560,4992
792,3,10,1560,4992
792,5,10,1560,4992
792,10,10,1560,4992
792,20,10,1560,4992
792,50,10,1560,4992
792,100,10,1560,4992
793,1,16,2496,4992
793,2,16,2496,4992
793,3,16,2496,4992
793,5,16,2496,4992
793,10,16,2496,4992
793,20,16,2496,4992
793,50,16,2496,4992
793,100,16,2496,4992
794,1,14,2184,4992
794,2,14,2184,4992
794,3,14,2184,4992
794,5,14,2184,4992
794,10,14,2184,4992
794,20,14,2184,4992
794,50,14,2184,4992
794,100,14,2184,4992
795,1,15,2340,4992
795,2,15,2340,4992
795,3,15,2340,4992
795,5,15,2340,4992
795,10,15,2340,4992
795,20,15,2340,4992
795,50,15,2340,4992
795,100,15,2340,4992
796,1,13,2028,4992
796,2,13,2028,4992
796,3,13,2028,4992
796,5,13,2028,4992
796,10,13,2028,4992
796,20,13,2028,4992
796,50,13,2028,4992
796,100,13,2028,4992
797,1,12,1872,4836
797,2,12,1872,4836
797,3,12,1872,4836
797,5,12,1872,4836
797,10,12,1872,4992
797,20,12,1872,4992
797,50,12,1872,4992
797,100,12,1872,4992
798,1,13,2028,4992
798,2,13,2028,4992
798,3,13,2028,4992
798,5,13,2028,4992
798,10,13,2028,4992
798,20,13,2028,4992
798,50,13,2028,4992
798,100,13,2028,4992
799,1,8,1248,4992
799,2,8,1248,4992
799,3,8,1248,4992
799,5,8,1248,4992
799,10,8,1248,4992
799,20,8,1248,4992
799,50,8,1248,4992
799,100,8,1248,4992
800,1,10,1560,4836
800,2,10,1560,4992
800,3,10,1560,4992
800,5,10,1560,4992
800,10,10,1560,4992
800,20,10,1560,4992
800,50,10,1560,4992
800,100,10,1560,4992
801,1,9,1404,4992
801,2,9,1404,4992
801,3,9,1404,4992
801,5,9,1404,4992
801,10,9,1404,4992
801,20,9,1404,4992
801,50,9,1404,4992
801,100,9,1404,4992
802,1,3,468,1092
802,2,4,624,4836
802,3,4,624,4836
802,5,4,624,4836
802,10,4,624,4836
802,20,4,624,4836
802,50,4,624,4836
802,100,4,624,4992
803,1,6,936,4212
803,2,6,936,4836
803,3,6,936,4836
803,5,6,936,4836
803,10,6,936,4836
803,20,6,936,4836
803,50,6,936,4992
803,100,6,936,4992
804,1,14,2184,4836
804,2,14,2184,4836
804,3,14,2184,4836
804,5,14,2184,4836
804,10,14,2184,4836
804,20,14,2184,4992
804,50,14,2184,4992
804,100,14,2184,4992
805,1,8,1248,4836
805,2,8,1248,4992
805,3,8,1248,4992
805,5,8,1248,4992
805,10,8,1248,4992
805,20,8,1248,4992
805,50,8,1248,4992
805,100,8,1248,4992
806,1,11,1716,4836
806,2,11,1716,4836
806,3,11,1716,4836
806,5,11,1716,4836
806,10,11,1716,4836
806,20,11,1716,4992
806,50,11,1716,4992
806,100,11,1716,4992
807,1,12,1872,4836
807,2,12,1872,4992
807,3,12,1872,4992
807,5,12,1872,4992
807,10,12,1872,4992
807,20,12,1872,4992
807,50,12,1872,4992
807,100,12,1872,4992
808,1,10,1560,4836
808,2,10,1560,4836
808,3,10,1560,4992
808,5,10,1560,4992
808,10,10,1560,4992
808,20,10,1560,4992
808,50,10,1560,4992
808,100,10,1560,4992
809,1,15,2340,4836
809,2,15,2340,4992
809,3,15,2340,4992
809,5,15,2340,4992
809,10,15,2340,4992
809,20,15,2340,4992
809,50,15,2340,4992
809,100,15,2340,4992
810,1,12,1872,4836
810,2,12,1872,4836
810,3,12,1872,4992
810,5,12,1872,4992
810,10,12,1872,4992
810,20,12,1872,4992
810,50,12,1872,4992
810,100,12,1872,4992
811,1,11,1716,4992
811,2,11,1716,4992
811,3,11,1716,4992
811,5,11,1716,4992
811,10,11,1716,4992
811,20,11,1716,4992
811,50,11,1716,4992
811,100,11,1716,4992
812,1,9,1404,4992
812,2,9,1404,4992
812,3,9,1404,4992
812,5,9,1404,4992
812,10,9,1404,4992
812,20,9,1404,4992
812,50,9,1404,4992
812,100,9,1404,4992
813,1,9,1404,4524
813,2,9,1404,4524
813,3,9,1404,4836
813,5,9,1404,4992
813,10,9,1404,4992
813,20,9,1404,4992
813,50,9,1404,4992
813,100,9,1404,4992
814,1,11,1716,4836
814,2,11,1716,4836
814,3,11,1716,4836
814,5,11,1716,4836
814,10,11,1716,4836
814,20,11,1716,4836
814,50,11,1716,4992
814,100,11,1716,4992
815,1,17,2652,4836
815,2,17,2652,4836
815,3,17,2652,4992
815,5,17,2652,4992
815,10,17,2652,4992
815,20,17,2652,4992
815,50,17,2652,4992
815,100,17,2652,4992
816,1,6,936,4836
816,2,6,936,4992
816,3,6,936,4992
816,5,6,936,4992
816,10,6,936,4992
816,20,6,936,4992
816,50,6,936,4992
816,100,6,936,4992
817,1,12,1872,4836
817,2,12,1872,4836
817,3,12,1872,4992
817,5,12,1872,4992
817,10,12,1872,4992
817,20,12,1872,4992
817,50,12,1872,4992
817,100,12,1872,4992
818,1,10,1560,4992
818,2,10,1560,4992
818,3,10,1560,4992
818,5,10,1560,4992
818,10,10,1560,4992
818,20,10,1560,4992
818,50,10,1560,4992
818,100,10,1560,4992
819,1,15,2340,4836
819,2,15,2340,4836
819,3,15,2340,4992
819,5,15,2340,4992
819,10,15,2340,4992
819,20,15,2340,4992
819,50,15,2340,4992
819,100,15,2340,4992
820,1,16,2496,4992
820,2,16,2496,4992
820,3,16,2496,4992
820,5,16,2496,4992
820,10,16,2496,4992
820,20,16,2496,4992
820,50,16,2496,4992
820,100,16,2496,4992
821,1,13,2028,4992
821,2,13,2028,4992
821,3,13,2028,4992
821,5,13,2028,4992
821,10,13,2028,4992
821,20,13,2028,4992
821,50,13,2028,4992
821,100,13,2028,4992
822,1,18,2808,4836
822,2,18,2808,4836
822,3,18,2808,4836
822,5,18,2808,4992
822,10,18,2808,4992
822,20,18,2808,4992
822,50,18,2808,4992
822,100,18,2808,4992
823,1,0,0,156
823,2,4,624,3588
823,3,4,624,3588
823,5,4,624,4836
823,10,4,624,4836
823,20,4,624,4836
823,50,4,624,4836
823,100,4,624,4992
824,1,9,1404,4992
824,2,9,1404,4992
824,3,9,1404,4992
824,5,9,1404,4992
824,10,9,1404,4992
824,20,9,1404,4992
824,50,9,1404,4992
824,100,9,1404,4992
825,1,15,2340,4836
825,2,15,2340,4992
825,3,15,2340,4992
825,5,15,2340,4992
825,10,15,2340,4992
825,20,15,2340,4992
825,50,15,2340,4992
825,100,15,2340,4992
826,1,17,2652,4992
826,2,17,2652,4992
826,3,17,2652,4992
826,5,17,2652,4992
826,10,17,2652,4992
826,20,17,2652,4992
826,50,17,2652,4992
826,100,17,2652,4992
827,1,6,936,4992
827,2,6,936,4992
827,3,6,936,4992
827,5,6,936,4992
827,10,6,936,4992
827,20,6,936,4992
827,50,6,936,4992
827,100,6,936,4992
828,1,11,1716,4992
828,2,11,1716,4992
828,3,11,1716,4992
828,5,11,1716,4992
828,10,11,1716,4992
828,20,11,1716,4992
828,50,11,1716,4992
828,100,11,1716,4992
829,1,9,1404,4836
829,2,9,1404,4836
829,3,9,1404,4836
829,5,9,1404,4836
829,10,9,1404,4992
829,20,9,1404,4992
829,50,9,1404,4992
829,100,9,1404,4992
830,1,11,1716,4056
830,2,11,1716,4992
830,3,11,1716,4992
830,5,11,1716,4992
830,10,11,1716,4992
830,20,11,1716,4992
830,50,11,1716,4992
830,100,11,1716,4992
831,1,8,1248,4836
831,2,8,1248,4992
831,3,8,1248,4992
831,5,8,1248,4992
831,10,8,1248,4992
831,20,8,1248,4992
831,50,8,1248,4992
831,100,8,1248,4992
832,1,22,3432,4992
832,2,22,3432,4992
832,3,22,3432,4992
832,5,22,3432,4992
832,10,22,3432,4992
832,20,22,3432,4992
832,50,22,3432,4992
832,100,22,3432,4992
833,1,19,2964,4836
833,2,19,2964,4836
833,3,19,2964,4836
833,5,19,2964,4992
833,10,19,2964,4992
833,20,19,2964,4992
833,50,19,2964,4992
833,100,19,2964,4992
834,1,10,1560,4992
834,2,10,1560,4992
834,3,10,1560,4992
834,5,10,1560,4992
834,10,10,1560,4992
834,20,10,1560,4992
834,50,10,1560,4992
834,100,10,1560,4992
835,1,16,2496,4992
835,2,16,2496,4992
835,3,16,2496,4992
835,5,16,2496,4992
835,10,16,2496,4992
835,20,16,2496,4992
835,50,16,2496,4992
835,100,16,2496,4992
836,1,10,1560,4992
836,2,10,1560,4992
836,3,10,1560,4992
836,5,10,1560,4992
836,10,10,1560,4992
836,20,10,1560,4992
836,50,10,1560,4992
836,100,10,1560,4992
837,1,0,0,156
837,2,7,1092,2340
837,3,9,1404,4524
837,5,9,1404,4836
837,10,9,1404,4836
837,20,9,1404,4836
837,50,9,1404,4992
837,100,9,1404,4992
838,1,10,1560,4836
838,2,10,1560,4992
838,3,10,1560,4992
838,5,10,1560,4992
838,10,10,1560,4992
838,20,10,1560,4992
838,50,10,1560,4992
838,100,10,1560,4992
839,1,10,1560,4992
839,2,10,1560,4992
839,3,10,1560,4992
839,5,10,1560,4992
839,10,10,1560,4992
839,20,10,1560,4992
839,50,10,1560,4992
839,100,10,1560,4992
840,1,19,2964,4992
840,2,19,2964,4992
840,3,19,2964,4992
840,5,19,2964,4992
840,10,19,2964,4992
840,20,19,2964,4992
840,50,19,2964,4992
840,100,19,2964,4992
841,1,12,1872,4992
841,2,12,1872,4992
841,3,12,1872,4992
841,5,12,1872,4992
841,10,12,1872,4992
841,20,12,1872,4992
841,50,12,1872,4992
841,100,12,1872,4992
842,1,17,2652,4992
842,2,17,2652,4992
842,3,17,2652,4992
842,5,17,2652,4992
842,10,17,2652,4992
842,20,17,2652,4992
842,50,17,2652,4992
842,100,17,2652,4992
843,1,13,2028,4992
843,2,13,2028,4992
843,3,13,2028,4992
843,5,13,2028,4992
843,10,13,2028,4992
843,20,13,2028,4992
843,50,13,2028,4992
843,100,13,2028,4992
844,1,14,2184,4992
844,2,14,2184,4992
844,3,14,2184,4992
844,5,14,2184,4992
844,10,14,2184,4992
844,20,14,2184,4992
844,50,14,2184,4992
844,100,14,2184,4992
845,1,13,2028,4836
845,2,13,2028,4836
845,3,13,2028,4992
845,5,13,2028,4992
845,10,13,2028,4992
845,20,13,2028,4992
845,50,13,2028,4992
845,100,13,2028,4992
846,1,9,1404,4992
846,2,9,1404,4992
846,3,9,1404,4992
846,5,9,1404,4992
846,10,9,1404,4992
846,20,9,1404,4992
846,50,9,1404,4992
846,100,9,1404,4992
847,1,7,1092,1560
847,2,7,1092,1560
847,3,7,1092,1560
847,5,8,1248,4836
847,10,8,1248,4836
847,20,8,1248,4836
847,50,8,1248,4992
847,100,8,1248,4992
848,1,10,1560,4836
848,2,10,1560,4836
848,3,10,1560,4836
848,5,10,1560,4836
848,10,10,1560,4992
848,20,10,1560,4992
848,50,10,1560,4992
848,100,10,1560,4992
849,1,14,2184,4836
849,2,14,2184,4836
849,3,14,2184,4992
849,5,14,2184,4992
849,10,14,2184,4992
849,20,14,2184,4992
849,50,14,2184,4992
849,100,14,2184,4992
850,1,0,0,156
850,2,10,1560,4992
850,3,10,1560,4992
850,5,10,1560,4992
850,10,10,1560,4992
850,20,10,1560,4992
850,50,10,1560,4992
850,100,10,1560,4992
851,1,15,2340,4836
851,2,15,2340,4836
851,3,15,2340,4836
851,5,15,2340,4992
851,10,15,2340,4992
851,20,15,2340,4992
851,50,15,2340,4992
851,100,15,2340,4992
852,1,15,2340,4992
852,2,15,2340,4992
852,3,15,2340,4992
852,5,15,2340,4992
852,10,15,2340,4992
852,20,15,2340,4992
852,50,15,2340,4992
852,100,15,2340,4992
853,1,6,936,4836
853,2,6,936,4836
853,3,6,936,4836
853,5,6,936,4836
853,10,6,936,4992
853,20,6,936,4992
853,50,6,936,4992
853,100,6,936,4992
854,1,0,0,156
854,2,0,0,156
854,3,5,780,4836
854,5,5,780,4836
854,10,5,780,4836
854,20,5,780,4992
854,50,5,780,4992
854,100,5,780,4992
855,1,14,2184,4836
855,2,14,2184,4836
855,3,14,2184,4836
855,5,14,2184,4836
855,10,14,2184,4836
855,20,14,2184,4992
855,50,14,2184,4992
855,100,14,2184,4992
856,1,11,1716,4836
856,2,11,1716,4836
856,3,11,1716,4836
856,5,11,1716,4836
856,10,11,1716,4992
856,20,11,1716,4992
856,50,11,1716,4992
856,100,11,1716,4992
857,1,19,2964,4992
857,2,19,2964,4992
857,3,19,2964,4992
857,5,19,2964,4992
857,10,19,2964,4992
857,20,19,2964,4992
857,50,19,2964,4992
857,100,19,2964,4992
858,1,13,2028,4992
858,2,13,2028,4992
858,3,13,2028,4992
858,5,13,2028,4992
858,10,13,2028,4992
858,20,13,2028,4992
858,50,13,2028,4992
858,100,13,2028,4992
859,1,12,1872,4836
859,2,12,1872,4836
859,3,12,1872,4836
859,5,12,1872,4992
859,10,12,1872,4992
859,20,12,1872,4992
859,50,12,1872,4992
859,100,12,1872,4992
860,1,15,2340,4836
860,2,15,2340,4836
860,3,15,2340,4992
860,5,15,2340,4992
860,10,15,2340,4992
860,20,15,2340,4992
860,50,15,2340,4992
860,100,15,2340,4992
861,1,11,1716,4992
861,2,11,1716,4992
861,3,11,1716,4992
861,5,11,1716,4992
861,10,11,1716,4992
861,20,11,1716,4992
861,50,11,1716,4992
861,100,11,1716,4992
862,1,0,0,156
862,2,0,0,156
862,3,0,0,156
862,5,0,0,624
862,10,0,0,624
862,20,3,468,4836
862,50,3,468,4992
862,100,3,468,4992
863,1,0,0,156
863,2,2,312,4368
863,3,2,312,4992
863,5,2,312,4992
863,10,2,312,4992
863,20,2,312,4992
863,50,2,312,4992
863,100,2,312,4992
864,1,19,2964,4992
864,2,19,2964,4992
864,3,19,2964,4992
864,5,19,2964,4992
864,10,19,2964,4992
864,20,19,2964,4992
864,50,19,2964,4992
864,100,19,2964,4992
865,1,19,2964,4992
865,2,19,2964,4992
865,3,19,2964,4992
865,5,19,2964,4992
865,10,19,2964,4992
865,20,19,2964,4992
865,50,19,2964,4992
865,100,19,2964,4992
866,1,19,2964,4992
866,2,19,2964,4992
866,3,19,2964,4992
866,5,19,2964,4992
866,10,19,2964,4992
866,20,19,2964,4992
866,50,19,2964,4992
866,100,19,2964,4992
867,1,11,1716,4992
867,2,11,1716,4992
867,3,11,1716,4992
867,5,11,1716,4992
867,10,11,1716,4992
867,20,11,1716,4992
867,50,11,1716,4992
867,100,11,1716,4992
868,1,20,3120,4992
868,2,20,3120,4992
868,3,20,3120,4992
868,5,20,3120,4992
868,10,20,3120,4992
868,20,20,3120,4992
868,50,20,3120,4992
868,100,20,3120,4992
869,1,16,2496,4836
869,2,16,2496,4992
869,3,16,2496,4992
869,5,16,2496,4992
869,10,16,2496,4992
869,20,16,2496,4992
869,50,16,2496,4992
869,100,16,2496,4992
870,1,0,0,156
870,2,12,1872,3432
870,3,12,1872,3432
870,5,12,1872,4992
870,10,12,1872,4992
870,20,12,1872,4992
870,50,12,1872,4992
870,100,12,1872,4992
871,1,18,2808,4836
871,2,18,2808,4836
871,3,18,2808,4836
871,5,18,2808,4836
871,10,18,2808,4992
871,20,18,2808,4992
871,50,18,2808,4992
871,100,18,2808,4992
872,1,14,2184,4836
872,2,14,2184,4992
872,3,14,2184,4992
872,5,14,2184,4992
872,10,14,2184,4992
872,20,14,2184,4992
872,50,14,2184,4992
872,100,14,2184,4992
873,1,0,0,156
873,2,0,0,156
873,3,4,624,4836
873,5,4,624,4836
873,10,4,624,4836
873,20,4,624,4992
873,50,4,624,4992
873,100,4,624,4992
874,1,0,0,156
874,2,7,1092,4992
874,3,7,1092,4992
874,5,7,1092,4992
874,10,7,1092,4992
874,20,7,1092,4992
874,50,7,1092,4992
874,100,7,1092,4992
875,1,15,2340,4992
875,2,15,2340,4992
875,3,15,2340,4992
875,5,15,2340,4992
875,10,15,2340,4992
875,20,15,2340,4992
875,50,15,2340,4992
875,100,15,2340,4992
876,1,13,2028,4836
876,2,13,2028,4836
876,3,13,2028,4836
876,5,13,2028,4836
876,10,13,2028,4836
876,20,13,2028,4992
876,50,13,2028,4992
876,100,13,2028,4992
877,1,16,2496,4836
