method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00366,1,292,1,1000,1,True,True,0.999,0.4955834992870223,0.6208440978298313,496.4541909721447,0.4955834992870223,0.4955834992870223,0.4955834992870223,10586160,82952192,16402.632,1674.217,12159.025,2590.794,0.0,0.0,0.0,0,42,128,8192,True,,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00407,1,40,1,1000,1,True,True,0.951,0.11745900155801792,0.1330042012341437,118.31896800504182,0.11745900155801792,0.11745900155801792,0.11745900155801792,10458620,77266944,21124.269,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,False
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00440,100,348,1,1000,1,True,True,0.999,1.0236455000267597,1.0813854478328722,1001.5395669688587,1.0236455000267597,1.0236455000267597,1.0236455000267597,10458620,77266944,176478.939,0.0,0.0,0.0,1.915,696.0,0.085,,,,,,1,0,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00404,1,40,1,1000,1,True,True,0.951,0.09893749847833533,0.13413124906946905,102.52552403471782,0.09893749847833533,0.09893749847833533,0.09893749847833533,10458620,77266944,16162.715,0.0,0.0,0.0,1.341,80.0,0.659,,,,,,1,0,True
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00257,1,256,1,1000,1,True,True,1.0,0.513604001753265,0.6147270980363827,517.3977590420691,0.513604001753265,0.513604001753265,0.513604001753265,10490416,84230144,15816.917,1523.867,41496.182,8497.71,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00272,100,69,1,1000,1,True,True,0.99007,0.4776664991368307,0.9149374996923142,498.70149799608043,0.4776664991368307,0.4776664991368307,0.4776664991368307,10490416,84230144,22074.694,1270.741,30437.895,12286.103,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00273,100,69,1,1000,1,True,True,0.99007,0.6663124986516777,0.7902231996922637,670.9595160245954,0.6663124986516777,0.6663124986516777,0.6663124986516777,10490416,84230144,120625.549,146.559,2514.979,2849.531,0.0,0.0,0.0,0,42,2048,8192,False,,,
prefix,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00326,100,69,1,1000,1,True,True,0.99007,0.8260204995167442,0.8826836483422085,809.5678170138854,0.8260204995167442,0.8260204995167442,0.8260204995167442,10458620,77873152,138758.71,0.0,0.0,0.0,32.897,4413.516,0.103,,,,,,32,0,True
prefix,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00309,100,3,1,1000,1,True,True,0.53356,0.06312499863270205,0.07487914899684256,63.54042803650373,0.06312499863270205,0.06312499863270205,0.06312499863270205,10458620,77873152,6248.477,0.0,0.0,0.0,4.938,23.928,0.062,,,,,,4,0,True
prefix,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00335,100,256,1,1000,1,True,True,1.0,2.6532709980529035,2.7237440994213102,2660.0607680302346,2.6532709980529035,2.6532709980529035,2.6532709980529035,10458620,77873152,522931.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,False
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00153,100,10,1,1000,1,True,True,0.90029,0.2716665003390517,0.6018208474415585,304.18758603627793,0.2716665003390517,0.2716665003390517,0.2716665003390517,10467120,78004224,2915.709,744.646,74034.169,23742.416,0.0,0.0,0.0,0,42,32,8192,True,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00127,1,2,1,1000,1,True,True,0.661,0.018832997739082202,0.03669194938993312,21.091038925078465,0.018832997739082202,0.018832997739082202,0.018832997739082202,10467120,78004224,266.19,32.514,3817.355,472.71,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00134,1,8,1,1000,1,True,True,0.908,0.0809579996712273,0.09850415062828688,81.90102499793284,0.0809579996712273,0.0809579996712273,0.0809579996712273,10467120,78004224,10321.364,51.99,5823.475,1083.634,0.0,0.0,0.0,0,42,2048,8192,False,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00206,100,10,1,1000,1,True,True,0.90029,0.4470625026442576,0.4996396024580463,440.29683205735637,0.4470625026442576,0.4470625026442576,0.4470625026442576,10458620,74989568,80847.905,0.0,0.0,0.0,32.904,639.66,0.096,,,,,,32,0,True
