method,clusters,router,setting_id,top_k,probes,repetitions,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,stop_when_exact
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00871,15,6,1,0,42,512,8192,True,3000,3,True,True,0.9056,0.058541503676678985,0.17793779843486834,240.20604154793546,0.056583005061838776,0.05622899334412068,0.06162500358186662,10462256,73859072,5554.97,95.746,19922.264,5192.098,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03275,5,353,1,,,,,,3000,3,True,True,0.99,0.19256250379839912,0.2290851014549844,590.6664093636209,0.1880000054370612,0.18781249673338607,0.2051665069302544,10458620,78200832,24084.84,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03230,3,19,1,,,,,,3000,3,True,True,0.803,0.02779200440272689,0.032377048773923875,84.96848022332415,0.027832997147925198,0.027125002816319466,0.028541995561681688,10458620,78249984,1307.699,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03360,15,128,1,,,,,,3000,3,True,True,0.9506666666666667,0.09283299732487649,0.10608714655973014,281.60144994035363,0.09308299922849983,0.09058350406121463,0.09458349813940004,10458620,77922304,8780.804,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02878,100,207,1,,,,,,3000,3,True,True,0.95032,0.14729199756402522,0.16924999436014332,446.69725667336024,0.1474579912610352,0.14502050180453807,0.14975000522099435,8366896,77955072,14169.042,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01647,30,37,1,0,42,512,8192,True,3000,3,True,True,0.9900333333333333,0.14777100295759737,0.39421731125912624,566.4188859809656,0.14808350533712655,0.14549950719811022,0.14937500236555934,10474544,81526784,23770.182,354.695,17623.533,6011.442,0.0,0.0,0.0,,,
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00879,15,15,1,0,42,512,8192,True,3000,3,True,True,0.9917333333333334,0.10104149987455457,0.3498767408018464,447.81262186006643,0.1006245001917705,0.09931249951478094,0.10368750372435898,10462256,73547776,10463.951,189.682,39570.248,9999.435,0.0,0.0,0.0,,,
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01615,20,12,1,0,42,512,8192,True,3000,3,True,True,0.902,0.05864549893885851,0.14647049829363817,220.12893835199066,0.05845849955221638,0.058104000345338136,0.059250000049360096,10474544,81281024,8679.968,135.685,6962.548,2173.06,0.0,0.0,0.0,,,
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00778,3,8,1,0,42,128,8192,True,3000,3,True,True,0.9546666666666667,0.04312499368097633,0.1174062417703679,162.59625669044908,0.04327100032242015,0.04264550079824403,0.04347950016381219,10462256,73793536,1117.964,120.811,27436.414,4157.704,0.0,0.0,0.0,,,
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01667,50,20,1,0,42,512,8192,True,3000,3,True,True,0.95042,0.13054149894742295,0.2743014505540486,434.0874822373735,0.13072950241621584,0.12802150013158098,0.13256249076221138,10474544,81526784,18451.536,248.034,11929.098,4731.65,0.0,0.0,0.0,,,
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01719,100,42,1,0,42,512,8192,True,3000,3,True,True,0.99041,0.29960400570416823,0.5817318990011698,950.0331771414494,0.30152050021570176,0.2911664923885837,0.3076659995713271,10474544,81526784,41690.734,518.513,23794.785,10838.211,0.0,0.0,0.0,,,
branch,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00077,1,6,1,0,42,128,8192,True,3000,3,True,True,0.997,0.0627919944236055,0.10984969630953846,208.8806070823921,0.0628749985480681,0.06162500358186662,0.06412499351426959,10459696,71467008,571.263,83.137,77433.119,8148.543,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03475,75,103,1,,,,,,3000,3,True,True,0.9009866666666667,0.08854200132191181,0.10229309991700573,268.56369856977835,0.08814600005280226,0.08664550114190206,0.0912294999579899,10458620,77889536,7070.03,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02873,75,534,1,,,,,,3000,3,True,True,0.9900533333333333,0.3037294954992831,0.3454201891145203,920.0509744841838,0.3046460042241961,0.30116700509097427,0.30635399889433756,8366896,78200832,36340.015,0.0,0.0,0.0,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03240,3,93,1,,,,,,3000,3,True,True,0.9503333333333334,0.06479199510067701,0.07521104780607855,197.3715790809365,0.06525000208057463,0.06266599666560069,0.06691700400551781,10458620,78168064,6386.19,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01538,7,6,1,0,42,128,8192,True,3000,3,True,True,0.8031428571428572,0.02866600698325783,0.06781280317227345,104.88350481318776,0.029000002541579306,0.027770496672019362,0.029020506190136075,10474544,81559552,1294.759,106.778,5900.153,1290.278,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02813,1,216,1,,,,,,3000,3,True,True,0.99,0.13356249837670475,0.15487710043089464,406.1204693134641,0.13349949585972354,0.13252050121081993,0.13472900172928348,8366896,78233600,14780.169,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02855,20,401,1,,,,,,3000,3,True,True,0.99,0.22604149125982076,0.2556723040470387,683.1501670385478,0.22650000028079376,0.22424950293498114,0.22725000599166378,8366896,78233600,27344.438,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02829,5,50,1,,,,,,3000,3,True,True,0.9012,0.044374988647177815,0.051166039338568226,135.08656082558446,0.04429199907463044,0.04393750714370981,0.04475000605452806,8366896,78233600,3437.003,0.0,0.0,0.0,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03515,100,558,1,,,,,,3000,3,True,True,0.99001,0.3002500016009435,0.3388149008969775,907.9882421210641,0.3009374995599501,0.2960839992738329,0.30362550023710355,10458620,78053376,37958.346,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03260,5,20,1,,,,,,3000,3,True,True,0.8004,0.02837499778252095,0.03308299419586547,86.69161300349515,0.02837499778252095,0.028208000003360212,0.028541995561681688,10458620,77955072,1375.863,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02860,30,145,1,,,,,,3000,3,True,True,0.9502333333333334,0.10675000521587208,0.12341810070211066,323.8157608284382,0.10608349839458242,0.1055209941114299,0.10929150448646396,8366896,78168064,9944.245,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02822,3,19,1,,,,,,3000,3,True,True,0.803,0.02837499778252095,0.03237921337131409,86.16873223218136,0.028416994609870017,0.02808299905154854,0.028582988306879997,8366896,78168064,1307.699,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02831,5,353,1,,,,,,3000,3,True,True,0.99,0.20556250092340633,0.23529105819761753,622.5630093395011,0.20527050219243392,0.20335399312898517,0.2080209960695356,8366896,78168064,24084.84,0.0,0.0,0.0,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03365,15,378,1,,,,,,3000,3,True,True,0.99,0.2115419993060641,0.23892324679763985,639.5060909271706,0.21068799833301455,0.21054100943729281,0.21341699175536633,10458620,78282752,25784.969,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02210,3,9,1,0,42,128,8192,True,3000,3,True,True,0.8116666666666666,0.025041001208592206,0.04066606052219868,80.11353909387253,0.024603999918326735,0.02433350164210424,0.025916997401509434,10521648,83329024,1030.51,104.737,1556.588,260.435,0.0,0.0,0.0,,,
branch,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00125,3,6,1,0,42,128,8192,True,3000,3,True,True,0.9963333333333333,0.06829099584138021,0.2126353894709609,270.9991291485494,0.06789600593037903,0.06512500112876296,0.0714170018909499,10459696,71614464,902.222,98.856,88556.266,13130.485,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03175,1,39,1,,,,,,3000,3,True,True,0.9,0.03749999450519681,0.04462499055080116,114.82956372492481,0.03762499545700848,0.036249999538995326,0.038354504795279354,10458620,77725696,2681.488,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01571,10,18,1,0,42,512,8192,True,3000,3,True,True,0.954,0.06724999548168853,0.17251665412914,249.04888519085944,0.06545800715684891,0.06424999446608126,0.07089550490491092,10474544,81461248,9134.404,167.123,8985.369,2212.989,0.0,0.0,0.0,,,
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01446,1,10,1,0,42,128,8192,True,3000,3,True,True,0.901,0.03335449582664296,0.052925291674910065,106.5339770866558,0.03241600643377751,0.03137499879812822,0.036249999538995326,10474544,81575936,894.411,119.637,7205.006,819.858,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03185,1,216,1,,,,,,3000,3,True,True,0.99,0.13775000115856528,0.16171634852071287,433.03547115647234,0.1404784998157993,0.12941600289195776,0.14268750237533823,10458620,78036992,14780.169,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00806,5,14,1,0,42,128,8192,True,3000,3,True,True,0.9904,0.07102049858076498,0.22286634775809924,283.74348128272686,0.0725210047676228,0.06643749657087028,0.07314549293369055,10462256,73809920,2106.92,206.306,45713.411,8083.83,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03470,75,46,1,,,,,,3000,3,True,True,0.8041333333333334,0.052332994528114796,0.059835107094841064,158.64677986246534,0.05185450572753325,0.05054099892731756,0.054291507694870234,10458620,78364672,3163.262,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01595,15,18,1,0,42,512,8192,True,3000,3,True,True,0.9516666666666667,0.07652050408069044,0.20188749476801598,293.65247541863937,0.07329149957513437,0.0700210002833046,0.08456250361632556,10474544,81346560,10502.807,177.421,9306.767,2589.344,0.0,0.0,0.0,,,
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00826,7,8,1,0,42,128,8192,True,3000,3,True,True,0.9507142857142857,0.05039600364398211,0.16725419336580669,213.3471574925352,0.049708505684975535,0.0491874961880967,0.05256300210021436,10462256,73662464,1692.448,147.931,32280.824,6410.139,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02871,75,103,1,,,,,,3000,3,True,True,0.9009866666666667,0.09204099478665739,0.10571009406703523,278.95020054711495,0.09058299474418163,0.08812499436317012,0.09704199328552932,8366896,78331904,7070.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02837,7,328,1,,,,,,3000,3,True,True,0.99,0.19722949946299195,0.22479410545201972,594.5941615937045,0.19152100139763206,0.18899999849963933,0.20887500431854278,8366896,78331904,22385.409,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02853,20,68,1,,,,,,3000,3,True,True,0.90015,0.05820799560751766,0.06737915391568092,177.0189389353618,0.05714550206903368,0.055291500757448375,0.06249999569263309,8366896,78331904,4675.408,0.0,0.0,0.0,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03330,10,117,1,,,,,,3000,3,True,True,0.9502,0.0875000114319846,0.10171010580961591,266.54829720791895,0.08772950241109356,0.08493749919580296,0.09037499694386497,10458620,78053376,8023.863,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03200,2,19,1,,,,,,3000,3,True,True,0.8105,0.027250003768131137,0.03175205856678075,82.98578481480945,0.02737499016802758,0.02662499900907278,0.027709000278264284,10458620,78053376,1307.699,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03385,20,68,1,,,,,,3000,3,True,True,0.90015,0.055957993026822805,0.06775625588488762,173.11485501704738,0.05579200660577044,0.05337499896995723,0.059582991525530815,10458620,77758464,4675.408,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03390,20,134,1,,,,,,3000,3,True,True,0.9505,0.09687499550636858,0.1112499892769847,293.1073431391269,0.0975834991550073,0.09304100240115076,0.09881250298349187,10458620,77692928,9190.514,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03355,15,64,1,,,,,,3000,3,True,True,0.9018,0.052584000513888896,0.06133604401838964,160.52357412991114,0.0526670046383515,0.05225000495556742,0.05287500243866816,10458620,78102528,4402.207,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00798,5,6,1,0,42,128,8192,True,3000,3,True,True,0.9142,0.03833350638160482,0.1203770501888357,156.7166209424613,0.03793749783653766,0.037187499401625246,0.03933349216822535,10462256,73940992,1185.075,109.355,24182.23,4429.302,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03395,20,401,1,,,,,,3000,3,True,True,0.99,0.22258299577515572,0.32158155008801237,703.711196401855,0.2219794987468049,0.21999999444233254,0.2264165013912134,10458620,78020608,27344.438,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00197,10,6,1,0,42,128,8192,True,3000,3,True,True,0.9953,0.094292001449503,0.3391690392163582,417.3857531422982,0.0947084990912117,0.09141649934463203,0.0973544956650585,10459696,71548928,1691.394,139.853,118826.199,24976.34,0.0,0.0,0.0,,,
branch,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03129,75,103,1,0,42,522931,0,False,3000,3,True,True,0.9009866666666667,0.09458299609832466,0.10862711133086121,287.2360484325327,0.09470799705013633,0.09279200457967818,0.09604200022295117,11395888,81051648,7070.03,103.0,0.0,158.079,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03295,7,53,1,,,,,,3000,3,True,True,0.9018571428571428,0.04533399624051526,0.05295898954500444,138.3458841301035,0.04566650022752583,0.04458299372345209,0.04579099913826212,10458620,78118912,3643.815,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03420,30,145,1,,,,,,3000,3,True,True,0.9502333333333334,0.10270799975842237,0.11792324221460146,311.37812927772757,0.10233400098513812,0.10074999590869993,0.10512500011827797,10458620,78069760,9944.245,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02234,5,9,1,0,42,128,8192,True,3000,3,True,True,0.8046,0.026374997105449438,0.045337199117057005,86.44844098307658,0.026312503905501217,0.025604495021980256,0.02743749791989103,10521648,83148800,1231.585,111.169,1604.291,324.484,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02858,30,33,1,,,,,,3000,3,True,True,0.8034333333333333,0.041207997128367424,0.05758305487688631,131.52356971113477,0.040875005652196705,0.03920799645129591,0.04360399907454848,8366896,78266368,2269.343,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02861,30,415,1,,,,,,3000,3,True,True,0.99,0.24324999685632065,0.2758423121122177,735.0324167346116,0.2427709987387061,0.23787499958416447,0.24866649619070813,8366896,78266368,28297.715,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02819,2,311,1,,,,,,3000,3,True,True,0.9905,0.18585449288366362,0.21575209830189124,564.4026008521905,0.18293750326847658,0.17820850189309567,0.19787499331869185,8366896,78168064,21232.338,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00730,1,9,1,0,42,128,8192,True,3000,3,True,True,0.959,0.04374999844003469,0.07204409266705623,142.71619489591103,0.043916508730035275,0.04339549195719883,0.044229498598724604,10462256,73908224,820.943,115.581,27283.459,2938.963,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03290,7,22,1,,,,,,3000,3,True,True,0.8021428571428572,0.030082999728620052,0.03567325620679181,92.06591751717497,0.02991700603161007,0.02908300666604191,0.031166011467576027,10458620,78086144,1513.234,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03171,1,17,1,,,,,,3000,3,True,True,0.802,0.028291993658058345,0.033625008654780686,85.97905821807217,0.02824999683070928,0.027165995561517775,0.029625007300637662,10458620,78086144,868.93,0.0,0.0,0.0,3.606,110.296,1.394,4,0,True
branch,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00823,7,6,1,0,42,512,8192,True,3000,3,True,True,0.9128571428571428,0.04839550092583522,0.15267850467353122,197.57236087752972,0.04624999564839527,0.04547900607576594,0.053042007493786514,10462256,73957376,3918.728,79.989,17401.84,3587.158,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02864,50,39,1,,,,,,3000,3,True,True,0.80354,0.04510449798544869,0.0534169957973063,137.60787333012559,0.0448749924544245,0.044832995627075434,0.045708999095950276,8366896,78102528,2681.488,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02852,20,29,1,,,,,,3000,3,True,True,0.8013,0.03537499287631363,0.0416690578276757,107.9444868810242,0.03512500552460551,0.03500000457279384,0.036104494938626885,8366896,78102528,1994.426,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02877,100,113,1,,,,,,3000,3,True,True,0.90054,0.09858299745246768,0.11379310017218812,299.78371992183384,0.09849999332800508,0.09658300405135378,0.10095899051520973,8366896,78102528,7754.923,0.0,0.0,0.0,0.0,0.0,0.0,,,
prefix,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s03265,5,50,1,,,,,,3000,3,True,True,0.9012,0.04358400474302471,0.052374992083059624,133.33742250688374,0.0444999968749471,0.041624996811151505,0.044500004150904715,10458620,78102528,3437.003,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
