case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
372,100000,branch,sign,16,3,256,512,0,0,0,0,0.7438,0.8333,0.7982710376381874,1.0483558289706707,0.003592963330447674,17687.8,7209216,192,57360384,60456960,fits_by_lifetime_peak,True,0.7129563580475762,-10.687432659843
373,100000,branch,ivf,64,16,0,1024,0,0,0,0,0.9051,0.9051,0.72914594784379,0.7942521246150136,0.004739616997539997,25152.01,7262464,66048,60604416,64389120,fits_by_lifetime_peak,True,0.8723535288772339,19.64045489890376
374,100000,branch,sign,2048,448,0,1024,0,0,0,0,0.9502,0.9502,2.0449375733733177,2.4580825818702574,0.030146264471113682,69773.38,8550656,51272,58802176,62455808,fits_by_lifetime_peak,True,2.532554589775667,23.845080786401663
375,1000000,keys,sign,1024,207,0,0,4,10,0,0,0.95,0.95,19.00350023061037,23.11833114363253,0.024857064709067345,659008.17,40136180,24576,93077504,132808704,fits_by_lifetime_peak,True,19.041900734135275,0.20207068728870237
376,100000,branch,sign,256,100,0,1024,0,0,0,0,0.9902,0.9902,2.608041511848569,2.796274865977466,0.008269152604043484,92628.2,7338240,5120,56590336,60227584,fits_by_lifetime_peak,True,3.2185914761284478,23.410285515245643
377,1000000,keys,sign,8192,1790,0,0,4,13,0,524288,0.99,0.99,24.226479465141892,27.32265437953174,0.1305179437622428,817816.17,40668540,220080,97533952,137232384,fits_by_lifetime_peak,True,24.268134381954777,0.1719396203349266
378,100000,keys,ivf,64,7,0,0,4,0,0,0,0.803,0.803,0.3507714718580246,0.39365198463201523,0.003927084617316723,11329.45,4009680,66048,53788672,57589760,fits_by_lifetime_peak,True,0.3322147431450772,-5.290261666564
379,1000000,branch,sign,1024,207,0,1024,0,0,0,0,0.95,0.95,27.95479167252779,38.95754797849804,0.03122379072010517,659008.17,72524288,24576,134627328,173555712,fits_by_lifetime_peak,True,24.590766268892725,-12.033806021673977
380,10000,branch,ivf,1024,139,256,128,0,0,0,0,0.8006,0.8006,0.11374964378774166,0.12751033063977957,0.03218249883502722,1686.03,2497152,1056768,53149696,53264384,fits_by_lifetime_peak,True,0.10821502193126054,-4.865616868927347
381,1000000,keys,sign,1024,137,0,0,4,10,0,0,0.9008,0.9008,13.513103825971484,20.27562956791371,0.019452986307442188,504196.03,40136180,24576,93519872,133300224,fits_by_lifetime_peak,True,13.584283945982351,0.5267488574613122
382,100000,keys,sign,256,100,0,0,4,8,0,0,0.9902,0.9902,2.530665835365653,2.6927292812615633,0.007749185897409916,92628.2,4036860,5120,52625408,56360960,fits_by_lifetime_peak,True,2.6315439668760554,3.9862288454147743
383,100000,keys,ivf,4096,404,0,0,4,0,0,524288,0.9,0.9,0.5410835146903992,0.6457747658714651,0.11383824981749058,10356.43,4298080,4227072,63651840,67371008,fits_by_lifetime_peak,True,0.6611881453962618,22.1970596858019
384,10000,keys,sign,64,21,0,0,4,6,50000,524288,0.9545,0.9545,0.2762086223810911,0.29363338835537434,0.0033434107899665833,8664.83,408740,1024,48922624,49152000,fits_by_lifetime_peak,True,0.2799145774026288,1.3417231473768165
